timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5020.21,1,262144,64,33307,2194801156,113,585,482220,2,5739,67,26,124749708,1172,1,66,5343,112864,2,3885,585,6261109,4976481,694243820,585,383,2,1,2,2,290,1,691446172,644896150,24667514,49529981,49546365,2,1,2179319164,73389,73389,2,2,2,49529981,3,3,294336,3656309,1462056,21735,5277,691446172,460485,4798432,4407
10033.59,1,262144,64,40891,2694480700,114,585,583887,2,7851,67,26,124749708,1172,1,66,6450,263635,2,3885,585,8741658,9544419,840127666,585,383,2,1,2,2,290,1,836673948,790896226,71378987,60887079,60903463,2,1,2679031476,73389,73389,2,2,2,60887079,3,3,312513,6033016,1613894,28425,6385,836673948,555462,7127392,4407
15039.37,1,262144,64,67450,4444619662,119,585,831773,2,15332,67,26,125546064,1172,1,66,10356,296124,2,3885,585,15365844,12619550,1353975962,585,383,2,1,2,2,290,1,1348510108,1302679464,105886351,100663435,100663435,2,1,4428470244,73389,73389,2,2,2,100647051,3,3,344016,7617931,1863477,36550,10290,1348510108,795223,13502307,4407
20044.44,1,262144,64,117697,7755899110,127,585,1234689,2,29518,67,26,127102578,1172,1,66,17740,299250,2,3885,585,25088348,12823708,2325470817,585,383,2,1,2,2,290,1,2316345756,2270526853,134267904,175899407,175921824,2,1,7739573908,73389,73389,2,2,2,175899407,3,3,377894,8476499,2081730,46362,17674,2316345756,1188327,23006710,4407
25054.59,1,262144,64,165419,10900131578,135,585,1624588,2,42977,67,26,128152320,1172,1,66,24750,304984,2,3885,585,36035271,13299940,3247751163,585,383,2,1,2,2,290,1,3235160476,3189706586,181829020,247383887,247383887,2,1,10884891028,73389,73389,2,2,2,247383887,3,3,411750,9348768,2307806,57194,24684,3235160476,1567394,33727872,4407
30063.31,1,262144,64,212112,13976927502,143,585,1993360,2,56150,67,26,129479580,1172,1,66,31608,313540,2,3885,585,47276185,13607254,4150036586,585,383,2,1,2,2,290,1,4134052252,4089054785,231538123,317314046,317314046,2,1,13961818024,73389,73389,2,2,2,317314046,3,3,445610,10164699,2543940,67081,31542,4134052252,1926279,44732083,4407
35075.10,1,262144,64,220822,14550666034,144,585,2099284,2,58578,67,26,129479580,1172,1,66,32887,445663,2,3885,585,50485550,17964231,4318545887,585,383,2,1,2,2,290,1,4301824412,4256860933,331200252,330331961,330348345,2,1,14534606284,73389,73389,2,2,2,330331961,3,3,450951,12753359,2665488,71794,32822,4301824412,2027490,47819885,4407
40095.14,1,262144,64,226402,14918480530,145,585,2174407,2,60156,67,26,129745032,1172,1,66,33705,588405,2,3885,585,52297060,22720037,4426132943,585,383,2,1,2,2,290,1,4408910236,4364263154,359671514,338703297,338719681,2,1,14902945068,73389,73389,2,2,2,338703297,3,3,454492,15409692,2740428,75284,33639,4408910236,2099123,49556110,4407
45116.82,1,262144,64,231951,15284263410,146,585,2261875,2,61725,67,26,130010484,1172,1,66,34520,807994,2,3885,585,54365324,27545097,4533591096,585,383,2,1,2,2,290,1,4515864988,4471220185,446319468,347017289,347033673,2,1,15268760716,73389,73389,2,2,2,347017289,3,3,464295,18100063,2858796,94015,34455,4515864988,2167860,51505369,4407
50235.52,1,262144,64,236815,15604695622,147,585,2330711,2,63105,67,26,130010484,1172,1,66,35238,1063419,2,3885,585,56123471,32791725,4628022951,585,383,2,1,2,2,290,1,4609843612,4564967993,474055001,354287023,354303407,2,1,15588629012,73389,73389,2,2,2,354287023,3,3,467988,20881270,2944660,100090,35172,4609843612,2230621,53176655,4407
