timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.06,2,262144,64,27582,1817483940,112,0,585,432114,3,4124,67,135,124484256,1172,1,66,4499,497623,2,45817,585,6303296,10085656,583326969,585,1672,2,1,2,2,601,1,580821404,534566972,35782607,40962037,40962037,2,1,1802329628,73389,73389,2,2,2,40962037,10,3,306930,7154232,1548290,14335,4433,580821404,417779,4755013,7551
10023.48,2,262144,64,49002,3229228620,116,0,585,660098,3,10128,67,135,125280612,1172,1,66,7647,538137,2,45817,585,11537805,13336332,997585858,585,1672,2,1,2,2,601,1,993436060,947367669,86670297,73026291,73042675,2,1,3213156804,73389,73389,2,2,2,73026291,10,3,333326,8829133,1800536,24886,7581,993436060,635212,9737192,7551
15027.38,2,262144,64,103267,6804905590,125,0,585,1121478,3,25476,67,135,126837126,1172,1,66,15617,538514,2,45817,585,21469652,13601002,2046213783,585,1672,2,1,2,2,601,1,2038079900,1992555420,122947393,154313548,154313548,2,1,6789075216,73389,73389,2,2,2,154297164,10,3,371911,9655545,2025692,33806,15551,2038079900,1087672,19444405,7551
20032.20,2,262144,64,155892,10272319230,133,0,585,1554057,3,40269,67,135,127886868,1172,1,66,23349,539521,2,45817,585,31000910,13831992,3063518155,585,1672,2,1,2,2,601,1,3051528604,3006115210,153336151,233108722,233125106,2,1,10256783768,73389,73389,2,2,2,233108722,10,3,398269,10510241,2235713,42821,23283,3051528604,1511236,28765822,7551
25047.22,2,262144,64,178304,11749075622,137,0,585,1779561,3,46601,67,135,128417772,1172,1,66,26640,599964,2,45817,585,36964519,17361738,3496586131,585,1672,2,1,2,2,601,1,3482886556,3437817948,238522567,266680304,266680304,2,1,11733933376,73389,73389,2,2,2,266680304,10,3,430973,12380592,2472324,50416,26574,3482886556,1729145,34492429,7551
30057.83,2,262144,64,185502,12223458270,138,0,585,1874350,3,48618,67,135,128683224,1172,1,66,27701,684470,2,45817,585,39231615,21776205,3636284081,585,1672,2,1,2,2,601,1,3621953948,3576494125,265809661,277455770,277472154,2,1,12208053880,73389,73389,2,2,2,277455770,10,3,438079,14754036,2581669,55022,27635,3621953948,1819328,36649891,7551
35062.46,2,262144,64,205421,13536037058,142,1,585,2075105,3,54236,67,135,129214128,1172,1,66,30623,744786,2,45817,585,44391826,25488614,4020808081,585,1672,2,1,2,2,601,1,4004946332,3960167627,341992595,307281893,307298277,2,1,13520403292,73389,73389,2,2,2,307281893,10,3,474012,16673012,2807537,63605,30557,4004946332,2011500,41584814,7551
40066.85,2,262144,64,256469,16899907370,150,1,585,2472566,3,68603,67,135,130541388,1172,1,66,38127,746691,2,45817,585,54455729,25527784,5007954368,585,1672,2,1,2,2,601,1,4988379548,4943478600,366064678,383736314,383752698,2,1,16884397816,73389,73389,2,2,2,383736314,10,3,495999,17498254,2991898,73512,38061,4988379548,2399054,51464199,7551
45072.14,2,262144,64,304133,20040338750,158,1,585,2860852,3,82065,67,135,131603196,1172,1,66,45130,750393,2,45817,585,66295161,26228483,5929463963,585,1672,2,1,2,2,601,1,5906407836,5861657730,432259978,455116457,455132841,2,1,20025124108,73389,73389,2,2,2,455116457,10,3,547855,18377223,3264675,83510,45064,5906407836,2777342,63030977,7551
50077.35,2,262144,64,352343,23217083690,166,1,585,3238322,3,95653,67,135,132930456,1172,1,66,52208,752238,2,45817,585,77107068,26423490,6860708619,585,1672,2,1,2,2,601,1,6834135452,6790251208,495591817,527319674,527319674,2,1,23201344760,73389,73389,2,2,2,527303290,10,3,582626,19199206,3478855,93541,52142,6834135452,3144781,73627792,7551
