timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5062.32,4,262144,64,24017,1582786292,111,585,400651,12,3096,67,3422,124484256,1172,1,66,3975,1418051,2,58549,585,4522890,16747337,514448895,585,842,2,1,2,2,718,1,512139676,465930877,33459288,35621297,35637681,2,1,1567337068,73389,73389,2,2,2,35621297,9,3,164136,13564410,961223,40323,3909,512139676,360328,3560894,12738
10122.20,4,262144,64,29352,1934279016,112,585,474573,12,4605,67,3422,124484256,1172,1,66,4757,1718743,2,58549,585,6108602,21442999,617423461,585,842,2,1,2,2,718,1,614637980,568720319,52515059,43601576,43617960,2,1,1918469344,73389,73389,2,2,2,43601576,9,3,168467,16643825,1028212,44040,4691,614637980,430533,5079025,12738
15144.56,4,262144,64,34053,2243956464,113,585,541420,12,5940,67,3422,124749708,1172,1,66,5450,1879974,2,58549,585,7388346,26174146,708687851,585,842,2,1,2,2,718,1,705470876,659302838,88956864,50650126,50650126,2,1,2228605544,73389,73389,2,2,2,50650126,9,3,172632,19490497,1096433,47158,5384,705470876,494262,6290448,12738
20185.63,4,262144,64,38805,2556976248,114,585,616456,12,7293,67,3422,124749708,1172,1,66,6144,2203531,2,58549,585,9036185,31543446,800221202,585,842,2,1,2,2,718,1,796565916,750732466,134691240,57756020,57772404,2,1,2541264880,73389,73389,2,2,2,57756020,9,3,184026,22488909,1186936,60572,6079,796565916,555884,7847753,12738
25197.30,4,262144,64,43582,2871899884,115,585,683079,12,8651,67,3422,125015160,1172,1,66,6849,2398924,2,58549,585,11415028,37803476,892936188,585,842,2,1,2,2,718,1,888840604,842848321,182632155,64925291,64925291,2,1,2856712804,73389,73389,2,2,2,64925291,9,3,188614,25799107,1273230,63837,6783,888840604,619242,10140155,12738
30216.23,4,262144,64,50274,3312855864,116,585,772078,12,10526,67,3422,125280612,1172,1,66,7831,2583382,2,58549,585,13639633,42863255,1022233973,585,842,2,1,2,2,718,1,1017553308,971803295,205376353,74932868,74949252,2,1,3297046192,73389,73389,2,2,2,74932868,9,3,195062,28371290,1375672,67829,7765,1017553308,704249,12260976,12738
35227.37,4,262144,64,78014,5140658294,120,585,1020726,12,18315,67,3422,125811516,1172,1,66,11908,2628720,2,58549,585,21076961,45922243,1558712395,585,842,2,1,2,2,718,1,1551933852,1506065705,263033377,116476537,116492921,2,1,5124967628,73389,73389,2,2,2,116476537,9,3,222218,29882302,1569305,76913,11842,1551933852,943813,19504047,12738
40237.72,4,262144,64,90774,5981651658,123,585,1177934,12,21942,67,3422,126318288,1172,1,66,13784,2684310,2,58549,585,25296834,50420142,1805646274,585,842,2,1,2,2,718,1,1797824924,1751875536,340153556,135590571,135606955,2,1,5965985124,73389,73389,2,2,2,135590571,9,3,230814,31948126,1768194,83888,13718,1797824924,1094046,23523760,12738
45242.95,4,262144,64,130832,8621227154,129,585,1503717,12,33189,67,3422,127368030,1172,1,66,19666,2704804,2,58549,585,34446446,51627144,2579570107,585,842,2,1,2,2,718,1,2568790428,2523501699,372759333,195595073,195595073,2,1,8605462316,73389,73389,2,2,2,195578689,9,3,260660,32908899,1993708,93295,19600,2568790428,1410422,32448308,12738
50268.87,4,262144,64,166814,10992085202,135,585,1808484,12,43354,67,3422,128152320,1172,1,66,24955,2724715,2,58549,585,43542740,52898156,3275481257,585,842,2,1,2,2,718,1,3262030236,3216545542,394962948,249476721,249476721,2,1,10976975724,73389,73389,2,2,2,249476721,9,3,278791,34156285,2195739,102580,24889,3262030236,1705904,41342421,12738
55278.52,4,262144,64,179184,11807012754,137,585,1960393,12,46839,67,3422,128417772,1172,1,66,26771,2788218,2,58549,585,48109391,57703917,3514519609,585,842,2,1,2,2,718,1,3500056988,3454750319,552909495,267997057,267997057,2,1,11791149612,73389,73389,2,2,2,267980673,9,3,285281,36246378,2358843,113079,26705,3500056988,1847314,45746480,12738
60291.76,4,262144,64,191263,12603134782,139,585,2105199,12,50242,67,3422,128948676,1172,1,66,28546,2869392,2,58549,585,51694730,62486071,3748165735,585,842,2,1,2,2,718,1,3732709788,3687463750,911847801,286081058,286097442,2,1,12587566552,73389,73389,2,2,2,286081058,9,3,292927,38514536,2524375,122299,28480,3732709788,1982900,49166678,12738
65296.99,4,262144,64,222245,14644720118,145,585,2365335,12,58979,67,3422,129745032,1172,1,66,33097,2905711,2,58549,585,58830119,64846074,4346979924,585,842,2,1,2,2,718,1,4329218460,4284302722,1004766442,332479980,332479980,2,1,14628132772,73389,73389,2,2,2,332457563,9,3,323391,39891319,2755759,130968,33031,4329218460,2234367,56070573,12738
70310.66,4,262144,64,258572,17038260482,151,585,2666898,12,69259,67,3422,130541388,1172,1,66,38433,2920959,2,58549,585,68600582,66258490,5049070306,585,842,2,1,2,2,718,1,5028618652,4983969041,1045388939,386885916,386885916,2,1,17022980304,73389,73389,2,2,2,386885916,9,3,339331,41194439,2948037,141714,38367,5028618652,2525184,65648229,12738
75330.49,4,262144,64,269832,17780177622,153,585,2807831,12,72441,67,3422,130806840,1172,1,66,40089,2964340,2,58549,585,71826048,70903876,5267055257,585,842,2,1,2,2,718,1,5245673884,5200823419,1102544550,403745435,403761819,2,1,17764799140,73389,73389,2,2,2,403745435,9,3,345180,43354901,3083185,153973,40023,5245673884,2653858,68738388,12738
80347.60,4,262144,64,281456,18546215318,154,585,2944262,12,75666,67,3422,131072292,1172,1,66,41796,3081942,2,58549,585,75192353,75352837,5491751020,585,842,2,1,2,2,718,1,5469413788,5424769359,1129233794,421159851,421176235,2,1,18531033444,73389,73389,2,2,2,421159851,9,3,350055,45579202,3217117,160074,41730,5469413788,2784188,71970850,12738
85353.69,4,262144,64,315382,20781534994,160,585,3236141,12,85246,67,3422,131868648,1172,1,66,46780,3116687,2,58549,585,83872930,78045516,6147526971,585,842,2,1,2,2,718,1,6122676636,6078280889,1292249239,471959592,471975976,2,1,20766222048,73389,73389,2,2,2,471959592,9,3,386859,46958157,3479094,171292,46714,6122676636,3064849,80387997,12738
90368.94,4,262144,64,331624,21851810650,163,585,3412769,12,89843,67,3422,132399552,1172,1,66,49166,3191021,2,58549,585,89104405,82126654,6461548577,585,842,2,1,2,2,718,1,6435414428,6391190077,1334761189,496291486,496291486,2,1,21836825384,73389,73389,2,2,2,496291486,9,3,393188,49048892,3671353,179728,49100,6435414428,3233041,85426178,12738
95374.39,4,262144,64,364837,24040403158,168,585,3700383,12,99144,67,3422,133195908,1172,1,66,54044,3224176,2,58549,585,96304957,84131097,7103385595,585,842,2,1,2,2,718,1,7074783644,7030847561,1361659964,546026267,546042651,2,1,24025155748,73389,73389,2,2,2,546026267,9,3,411059,50370390,3851615,188434,53978,7074783644,3511949,92446841,12738
