timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.21,4,262144,64,29309,1931195516,112,585,475058,7,4593,67,6044,124484256,1172,1,66,4752,429982,2,103084,585,6346074,11203539,616639517,585,1960,2,1,2,2,517,1,613982620,567829075,33139241,43546391,43546391,2,1,1916041204,73389,73389,2,2,2,43546391,13,3,308025,8219441,1572702,27412,4686,613982620,447646,4770854,10319
10039.10,4,262144,64,42715,2814549268,114,585,646849,7,8361,67,6044,124749708,1172,1,66,6722,503597,2,103084,585,9923631,15281524,875932673,585,1960,2,1,2,2,517,1,872194460,826003541,74894543,63618889,63635273,2,1,2799231116,73389,73389,2,2,2,63618889,13,3,328930,10265801,1820420,36664,6656,872194460,610185,8100649,10319
15050.89,4,262144,64,58399,3848267902,117,585,831691,7,12803,67,6044,125280612,1172,1,66,9024,568542,2,103084,585,15627289,19859619,1178898596,585,1960,2,1,2,2,517,1,1173922204,1128265275,129186446,87115199,87115199,2,1,3833068756,73389,73389,2,2,2,87115199,13,3,363089,12251453,2104551,44571,8958,1173922204,787120,13520478,10319
20059.79,4,262144,64,65427,4311509430,118,585,931173,7,14774,67,6044,125546064,1172,1,66,10059,694012,2,103084,585,17827707,24349431,1315174450,585,1960,2,1,2,2,517,1,1309581724,1263682977,150516840,97644905,97644905,2,1,4296375820,73389,73389,2,2,2,97644905,13,3,369877,14581929,2244241,49502,9994,1309581724,881671,15581299,10319
25073.98,4,262144,64,73366,4834454254,120,585,1052317,7,17048,67,6044,125811516,1172,1,66,11225,849181,2,103084,585,21093935,28910423,1468690997,585,1960,2,1,2,2,517,1,1462411676,1416578555,205734031,109526291,109526291,2,1,4819156804,73389,73389,2,2,2,109526291,13,3,380012,17076765,2387274,63453,11159,1462411676,988864,18705196,10319
30097.63,4,262144,64,80582,5309751098,121,585,1154377,7,19071,67,6044,125811516,1172,1,66,12282,1049644,2,103084,585,23826541,33794458,1607993587,585,1960,2,1,2,2,517,1,1601085852,1555537447,269264156,120320300,120336684,2,1,5294093200,73389,73389,2,2,2,120320300,13,3,393666,19595520,2540482,68451,12217,1601085852,1085926,21284884,10319
35120.51,4,262144,64,87488,5764997234,122,585,1252226,7,21009,67,6044,126076968,1172,1,66,13299,1224261,2,103084,585,26241813,38402222,1741899089,585,1960,2,1,2,2,517,1,1734386076,1688540989,304071917,130669782,130686166,2,1,5749470408,73389,73389,2,2,2,130669782,13,3,402810,22112297,2663999,73364,13234,1734386076,1178862,23576067,10319
40135.19,4,262144,64,95228,6275141714,123,585,1362838,7,23175,67,6044,126318288,1172,1,66,14437,1313423,2,103084,585,29079960,43185647,1891598973,585,1960,2,1,2,2,517,1,1883414940,1837662918,353331743,142262289,142278673,2,1,6259540716,73389,73389,2,2,2,142262289,13,3,415749,24590044,2820545,79517,14371,1883414940,1283321,26257094,10319
45145.97,4,262144,64,106312,7005524518,125,585,1523114,7,26307,67,6044,126837126,1172,1,66,16064,1383974,2,103084,585,32807835,47617494,2105895039,585,1960,2,1,2,2,517,1,2096800156,2051168910,429236254,158859664,158876048,2,1,6989825216,73389,73389,2,2,2,158859664,13,3,425338,26698495,3024062,86487,15999,2096800156,1436627,29781485,10319
50156.30,4,262144,64,115600,7617673762,127,585,1651628,7,28950,67,6044,127102578,1172,1,66,17431,1551289,2,103084,585,35085076,51939424,2285721904,585,1960,2,1,2,2,517,1,2275844508,2230144828,456374919,172774381,172790765,2,1,7602072764,73389,73389,2,2,2,172774381,13,3,435349,28921043,3174807,94015,17365,2275844508,1557613,31907635,10319
55160.76,4,262144,64,150541,9919777930,133,585,1985329,7,38754,67,6044,127886868,1172,1,66,22564,1582317,2,103084,585,43518148,54798284,2961095953,585,1960,2,1,2,2,517,1,2948637084,2903137724,506596581,225103867,225103867,2,1,9904570148,73389,73389,2,2,2,225103867,13,3,462508,30284622,3429204,105086,22498,2948637084,1880243,40086215,10319
