timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.15,3,262144,64,34981,2305159984,113,585,459753,2,6195,67,60,124749708,1172,1,66,5585,128863,2,7977,585,6982011,5281505,726095619,585,335,2,1,2,2,333,1,723165596,677094443,30290387,52032415,52054832,2,1,2289426260,73389,73389,2,2,2,52032415,5,3,307929,3938725,1510563,12692,5519,723165596,447061,5471080,3683
10036.31,3,262144,64,42360,2791283988,114,585,561813,2,8262,67,60,124749708,1172,1,66,6670,222606,2,7977,585,8948869,10004637,868949705,585,335,2,1,2,2,333,1,865378716,819253681,55556422,63094601,63094601,2,1,2775441548,73389,73389,2,2,2,63078217,5,3,311576,6489014,1607298,19229,6604,865378716,542584,7341621,3683
15042.34,3,262144,64,64047,4220538846,118,585,790248,2,14351,67,60,125546064,1172,1,66,9855,294057,2,7977,585,14639853,14331704,1287932387,585,335,2,1,2,2,333,1,1282711964,1237075034,133138988,95568455,95584839,2,1,4205012020,73389,73389,2,2,2,95568455,5,3,330513,8400749,1796493,29646,9789,1282711964,760602,12843328,3683
20047.52,3,262144,64,113444,7475316338,126,585,1200553,2,28270,67,60,126837126,1172,1,66,17113,297654,2,7977,585,25136326,14635048,2243012397,585,335,2,1,2,2,333,1,2234163612,2188498693,158981972,169538985,169555369,2,1,7459715340,73389,73389,2,2,2,169538985,5,3,354231,9248491,2005913,39639,17047,2234163612,1160914,23130092,3683
25052.03,3,262144,64,165660,10915925754,135,585,1633100,2,43041,67,60,128152320,1172,1,66,24785,298880,2,7977,585,36458310,14748132,3252393355,585,335,2,1,2,2,333,1,3239747996,3194314628,198871501,247744335,247744335,2,1,10900029844,73389,73389,2,2,2,247727951,5,3,395400,10119473,2273992,49824,24719,3239747996,1583276,34183592,3683
30056.05,3,262144,64,215899,14226439594,143,585,2038115,2,57183,67,60,129479580,1172,1,66,32164,299450,2,7977,585,46734484,14832099,4223222887,585,335,2,1,2,2,333,1,4206928284,4161991974,228673593,322980307,322996691,2,1,14211133508,73389,73389,2,2,2,322980307,5,3,422448,10892731,2451775,58949,32098,4206928284,1979166,44282690,3683
35061.10,3,262144,64,269534,17760647894,152,585,2488670,2,72303,67,60,130806840,1172,1,66,40044,300320,2,7977,585,56571026,15056443,5259852903,585,335,2,1,2,2,333,1,5239644572,5195121883,283279541,403294875,403311259,2,1,17744974500,73389,73389,2,2,2,403294875,5,3,451543,11728850,2644171,68160,39978,5239644572,2420510,53925987,3683
40084.87,3,262144,64,281339,18538547606,154,585,2621514,2,75633,67,60,131072292,1172,1,66,41779,436957,2,7977,585,60792092,19384530,5488483825,585,335,2,1,2,2,333,1,5467316636,5422588563,327005846,420979627,420996011,2,1,18523103588,73389,73389,2,2,2,420979627,5,3,460092,13996856,2782004,73460,41714,5467316636,2548054,58008387,3683
45102.33,3,262144,64,287056,18915340534,155,585,2700585,2,77247,67,60,131337744,1172,1,66,42620,592921,2,7977,585,62953948,23969364,5599096380,585,335,2,1,2,2,333,1,5577417116,5532738808,424913476,429555763,429555763,2,1,18900453572,73389,73389,2,2,2,429555763,5,3,467933,16456896,2904157,77320,42554,5577417116,2623265,60049363,3683
50134.22,3,262144,64,292600,19280530282,156,585,2776342,2,78816,67,60,131337744,1172,1,66,43435,802225,2,7977,585,65105386,29170586,5706420160,585,335,2,1,2,2,333,1,5684240796,5639491363,506915073,437847338,437863722,2,1,19265282872,73389,73389,2,2,2,437847338,5,3,472727,19195430,3003454,80996,43369,5684240796,2695346,62102090,3683
55159.60,3,262144,64,298957,19699531702,157,585,2860954,2,80604,67,60,131603196,1172,1,66,44369,1008420,2,7977,585,67451081,34337904,5829404042,585,335,2,1,2,2,333,1,5806662044,5761935400,544926574,447371587,447387971,2,1,19684349828,73389,73389,2,2,2,447371587,5,3,480068,22187720,3107220,85036,44303,5806662044,2775918,64344806,3683
60175.17,3,262144,64,307557,20266061274,159,585,2972009,2,83058,67,60,131868648,1172,1,66,45632,1103247,2,7977,585,70481233,39187576,5995681743,585,335,2,1,2,2,333,1,5972205980,5927598255,594416136,460242046,460258430,2,1,20250650024,73389,73389,2,2,2,460242046,5,3,494712,24503261,3267150,89928,45566,5972205980,2882081,67215136,3683
65187.37,3,262144,64,326093,21487472870,162,585,3158993,2,88278,67,60,132399552,1172,1,66,48353,1153099,2,7977,585,75209390,43125323,6353897108,585,335,2,1,2,2,333,1,6328983964,6284637124,642712104,487999911,488016295,2,1,21471996084,73389,73389,2,2,2,487999911,5,3,514112,26467730,3459648,99316,48288,6328983964,3059677,71750265,3683
70203.81,3,262144,64,333285,21961196850,163,585,3252683,2,90294,67,60,132399552,1172,1,66,49410,1293519,2,7977,585,77526163,47734267,6492934120,585,335,2,1,2,2,333,1,6467395996,6423147741,725502794,498777536,498777536,2,1,21946211584,73389,73389,2,2,2,498777536,5,3,520601,28941963,3552226,104050,49344,6467395996,3148633,73974488,3683
75226.07,3,262144,64,339621,22378822014,164,585,3337544,2,92076,67,60,132665004,1172,1,66,50337,1420209,2,7977,585,80449681,52923578,6614995417,585,335,2,1,2,2,333,1,6588899740,6545213547,836352086,508269017,508269017,2,1,22363836748,73389,73389,2,2,2,508269017,5,3,533830,31590329,3679307,107996,50271,6588899740,3229548,76771478,3683
80250.79,3,262144,64,346227,22813900578,165,585,3430010,2,93933,67,60,132665004,1172,1,66,51311,1548112,2,7977,585,82465005,57671848,6743243549,585,335,2,1,2,2,333,1,6716563868,6672401856,1013266900,518155873,518155873,2,1,22798858412,73389,73389,2,2,2,518155873,5,3,538293,34102660,3794642,114112,51245,6716563868,3315898,78670406,3683
85273.63,3,262144,64,353667,23304118806,167,585,3539191,2,96074,67,60,132930456,1172,1,66,52402,1714335,2,7977,585,84328210,62046365,6886888738,585,335,2,1,2,2,333,1,6859563420,6815687726,1025035560,529299979,529299979,2,1,23289199076,73389,73389,2,2,2,529299979,5,3,544769,36740936,3899190,124771,52336,6859563420,3414420,80428654,3683
90279.44,3,262144,64,379628,25015067240,171,585,3770684,2,103369,67,60,133726812,1172,1,66,56216,1799212,2,7977,585,91959297,65636779,7388749329,585,335,2,1,2,2,333,1,7359472028,7315854393,1178695314,568183407,568183407,2,1,24999349012,73389,73389,2,2,2,568167023,5,3,568555,38273359,4115609,132197,56150,7359472028,3638487,87843991,3683
