timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5082.09,7,262144,64,24452,1611559904,111,1,585,402481,15,3215,67,5204,124484256,1172,1,66,4042,1110376,2,130064,585,5041264,15803493,523267686,585,1794,2,1,2,2,578,1,520921500,474366099,29432780,36282690,36282690,2,1,1596438360,73389,73389,2,2,2,36282690,15,3,226259,12402758,1292960,13767,3976,520921500,388714,3749458,6498
10106.95,7,262144,64,29171,1922151548,112,1,585,471102,15,4557,67,5204,124484256,1172,1,66,4731,1339353,2,130064,585,6713232,20393165,614005434,585,1794,2,1,2,2,578,1,611230108,565135031,59664533,43333399,43349783,2,1,1906669556,73389,73389,2,2,2,43333399,15,3,237077,15393900,1392087,17044,4665,611230108,454058,5322450,6498
15135.73,7,262144,64,34690,2285968348,113,1,585,553497,15,6114,67,5204,124749708,1172,1,66,5543,1582226,2,130064,585,8287168,25327907,720935047,585,1794,2,1,2,2,578,1,717660572,671570399,106112237,51606431,51606431,2,1,2270682964,73389,73389,2,2,2,51606431,15,3,240444,18302833,1471424,25582,5477,717660572,527915,6816736,6498
20170.48,7,262144,64,39167,2580965732,114,1,585,619115,15,7392,67,5204,124749708,1172,1,66,6199,1817829,2,130064,585,9805092,30274714,807459235,585,1794,2,1,2,2,578,1,803774876,757776972,154636219,58302725,58319109,2,1,2565319900,73389,73389,2,2,2,58302725,15,3,243873,21307016,1557602,28761,6134,803774876,590354,8248379,6498
25194.86,7,262144,64,44105,2906440664,115,1,585,688727,15,8793,67,5204,125015160,1172,1,66,6924,2069047,2,130064,585,11758102,35888611,902938873,585,1794,2,1,2,2,578,1,898802076,852916793,219591790,65701372,65717756,2,1,2890860368,73389,73389,2,2,2,65701372,15,3,246259,24690558,1632521,32020,6859,898802076,656707,10127398,6498
30215.40,7,262144,64,48861,3219722592,115,1,585,766956,15,10089,67,5204,125015160,1172,1,66,7625,2305172,2,130064,585,13002208,40655817,995123676,585,1794,2,1,2,2,578,1,990552476,944546393,296600821,72815458,72831842,2,1,3203880152,73389,73389,2,2,2,72815458,15,3,249724,27511152,1689439,49510,7559,990552476,717446,11314569,6498
35233.13,7,262144,64,57421,3783642790,117,1,585,880634,15,12536,67,5204,125280612,1172,1,66,8882,2401100,2,130064,585,16184884,46265824,1160604358,585,1794,2,1,2,2,578,1,1155309980,1109411939,386677665,85644957,85644957,2,1,3768378108,73389,73389,2,2,2,85644957,15,3,258953,30036453,1822776,55700,8816,1155309980,824934,14363407,6498
40248.25,7,262144,64,85733,5649185198,122,1,585,1131221,15,20529,67,5204,126076968,1172,1,66,13040,2449369,2,130064,585,23091332,48894411,1707590463,585,1794,2,1,2,2,578,1,1700176284,1654747553,431583070,128030243,128046627,2,1,5633330692,73389,73389,2,2,2,128030243,15,3,282804,31539808,2031861,63915,12974,1700176284,1067306,21061158,6498
45254.17,7,262144,64,101210,6669301682,124,1,585,1328016,15,24821,67,5204,126571674,1172,1,66,15316,2518003,2,130064,585,28500073,53657379,2007272180,585,1794,2,1,2,2,578,1,1998627228,1952863604,512679161,151223449,151239833,2,1,6653831756,73389,73389,2,2,2,151223449,15,3,301475,33522961,2251795,70715,15250,1998627228,1257301,26249564,6498
50259.77,7,262144,64,147850,9742624198,132,1,585,1701185,15,37987,67,5204,127886868,1172,1,66,22169,2522226,2,130064,585,38552229,54166519,2908903882,585,1794,2,1,2,2,578,1,2896863644,2851322880,543620311,221079880,221079880,2,1,9726793824,73389,73389,2,2,2,221063496,15,3,334699,34358602,2476879,80912,22103,2896863644,1620273,36076213,6498
55279.61,7,262144,64,175703,11577820130,137,1,585,1947741,15,45891,67,5204,128417772,1172,1,66,26259,2549260,2,130064,585,46180887,56484318,3447074005,585,1794,2,1,2,2,578,1,3432948124,3387720855,602634663,262779197,262795581,2,1,11562284668,73389,73389,2,2,2,262779197,15,3,357244,35865864,2659325,88664,26193,3432948124,1859077,43521794,6498
60304.07,7,262144,64,187038,12324917922,139,1,585,2082573,15,49092,67,5204,128948676,1172,1,66,27924,2659896,2,130064,585,49996599,60835882,3666243553,585,1794,2,1,2,2,578,1,3651183004,3606101136,659552592,279759437,279775821,2,1,12309415228,73389,73389,2,2,2,279759437,15,3,369990,37878925,2844332,96981,27859,3651183004,1985596,47152239,6498
65318.23,7,262144,64,198722,13094622326,141,1,585,2228812,15,52388,67,5204,129214128,1172,1,66,29640,2716432,2,130064,585,54462245,65637197,3892126101,585,1794,2,1,2,2,578,1,3876102556,3831164494,729508672,297257932,297257932,2,1,13079349008,73389,73389,2,2,2,297257932,15,3,381442,40034152,3032281,104277,29574,3876102556,2124535,51430011,6498
70323.78,7,262144,64,239151,15758584074,147,1,585,2550595,15,63744,67,5204,130010484,1172,1,66,35581,2736182,2,130064,585,62828279,66960309,4673789369,585,1794,2,1,2,2,578,1,4654801308,4609968334,761879196,357794914,357811298,2,1,15742976216,73389,73389,2,2,2,357794914,15,3,410086,41084444,3244345,113927,35515,4654801308,2436668,59583844,6498
75337.96,7,262144,64,267979,17658208510,152,1,585,2811960,15,71878,67,5204,130806840,1172,1,66,39812,2797620,2,130064,585,70950321,69494882,5230640167,585,1794,2,1,2,2,578,1,5209498012,5165197710,811053127,400972665,400989049,2,1,17642797260,73389,73389,2,2,2,400972665,15,3,427541,42622464,3449376,121889,39747,5209498012,2690071,67499585,6498
80358.56,7,262144,64,278379,18343499238,154,1,585,2940093,15,74826,67,5204,131072292,1172,1,66,41344,2899598,2,130064,585,74687483,74232829,5432310095,585,1794,2,1,2,2,578,1,5410300316,5365533091,858965672,416548199,416564583,2,1,18328120756,73389,73389,2,2,2,416548199,15,3,433667,45009350,3585584,127907,41279,5410300316,2812186,71100780,6498
85380.86,7,262144,64,290729,19157116070,156,2,585,3110791,15,78304,67,5204,131337744,1172,1,66,43158,2995419,2,130064,585,78565720,79131330,5670956063,585,1794,2,1,2,2,578,1,5647933852,5603386693,970336922,435043959,435060343,2,1,19141934196,73389,73389,2,2,2,435043959,15,3,437877,47156829,3753382,135927,43092,5647933852,2974864,74810757,6498
90398.04,7,262144,64,327866,21604464554,162,2,585,3419912,15,88761,67,5204,132399552,1172,1,66,48615,3023181,2,130064,585,87268128,80825774,6388944514,585,1794,2,1,2,2,578,1,6363193756,6318846586,1003476974,490655834,490672218,2,1,21588856696,73389,73389,2,2,2,490655834,15,3,465486,48398121,3963831,144911,48549,6363193756,3275001,83303305,6498
95420.45,7,262144,64,341072,22474445654,164,2,585,3579413,15,92472,67,5204,132665004,1172,1,66,50553,3088857,2,130064,585,91920348,85796505,6644035696,585,1794,2,1,2,2,578,1,6617211292,6573165857,1049036427,510427387,510443771,2,1,22458805028,73389,73389,2,2,2,510427387,15,3,477101,50508309,4143347,155313,50487,6617211292,3424100,87776486,6498
100425.98,7,262144,64,380981,25104268352,171,2,585,3902789,15,103740,67,5204,133726812,1172,1,66,56412,3098064,2,130064,585,101310531,87278367,7414917373,585,1794,2,1,2,2,578,1,7385162140,7341902385,1197122063,570210705,570210705,2,1,25088550124,73389,73389,2,2,2,570194321,15,3,500909,51551698,4379029,164257,56346,7385162140,3738532,96931334,6498
