timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5016.08,262144,64,30339,1999228500,112,0,585,464566,2,4875,67,107,124484256,1172,1,66,4904,135385,2,3292,585,5979497,5001169,636490103,585,284,2,1,2,2,296,1,633905564,587693380,30769911,45082169,45098553,2,1,1983615436,73389,73389,2,2,2,45082169,3,3,345084,3587736,1512521,14667,4838,633905564,449899,4463902,4163
10027.70,262144,64,37338,2460304032,114,0,585,569225,2,6894,67,107,124749708,1172,1,66,5931,351128,2,3292,585,8865240,9709258,771844717,585,284,2,1,2,2,296,1,768647580,722452485,62093333,55564882,55581266,2,1,2444854808,73389,73389,2,2,2,55564882,3,3,354774,5952417,1637772,28469,5866,768647580,540756,7224204,4163
15050.13,262144,64,43142,2842798592,115,0,585,648941,2,8529,67,107,124749708,1172,1,66,6784,544232,2,3292,585,10682287,14238916,884039570,585,284,2,1,2,2,296,1,880320924,834343644,92843111,64263898,64263898,2,1,2827611512,73389,73389,2,2,2,64263898,3,3,361449,8636724,1732795,32317,6718,880320924,616624,8945669,4163
20094.35,262144,64,47547,3133077384,115,0,585,712594,2,9732,67,107,125015160,1172,1,66,7430,877537,2,3292,585,11958058,18812464,969250806,585,284,2,1,2,2,296,1,965124508,919154318,124901313,70853696,70870080,2,1,3117562624,73389,73389,2,2,2,70853696,3,3,367253,11714337,1812143,35464,7365,965124508,677130,10142261,4163
25115.00,262144,64,52539,3462091260,116,0,585,781559,2,11146,67,107,125280612,1172,1,66,8165,1097796,2,3292,585,14317248,24159819,1065909244,585,284,2,1,2,2,296,1,1061331356,1015418549,172325570,78326071,78342455,2,1,3446347124,73389,73389,2,2,2,78326071,3,3,377556,14838406,1933884,38796,8099,1061331356,742763,12378996,4163
30153.15,262144,64,57232,3771256486,117,0,585,846321,2,12483,67,107,125280612,1172,1,66,8854,1282724,2,3292,585,15568587,29142544,1156648225,585,284,2,1,2,2,296,1,1151639964,1105751033,196965440,85366429,85366429,2,1,3755401980,73389,73389,2,2,2,85350045,3,3,382035,17802054,2018311,42183,8788,1151639964,804138,13545649,4163
35193.20,262144,64,61708,4066308994,118,0,585,907611,2,13758,67,107,125546064,1172,1,66,9510,1479490,2,3292,585,17220195,34184498,1243178528,585,284,2,1,2,2,296,1,1237754268,1191986014,221530292,92054531,92076948,2,1,4050399364,73389,73389,2,2,2,92054531,3,3,389954,20845595,2130153,45665,9445,1237754268,861946,15086055,4163
40214.76,262144,64,67257,4431705762,119,0,585,989372,2,15327,67,107,125546064,1172,1,66,10325,1751513,2,3292,585,19350476,39770754,1350497049,585,284,2,1,2,2,296,1,1344577948,1298848688,341475256,100362490,100378874,2,1,4415949560,73389,73389,2,2,2,100362490,3,3,399800,23622186,2253873,54637,10260,1344577948,934735,17091888,4163
45220.86,262144,64,80823,5325545274,121,0,585,1137331,2,19135,67,107,125811516,1172,1,66,12318,1848864,2,3292,585,23019068,44002481,1612674180,585,284,2,1,2,2,296,1,1605673372,1560140343,417410424,120680748,120697132,2,1,5309952912,73389,73389,2,2,2,120680748,3,3,418518,25690138,2425137,65531,12252,1605673372,1071800,20589938,4163
50236.43,262144,64,105202,6932514106,125,0,585,1366999,2,26004,67,107,126837126,1172,1,66,15903,1879222,2,3292,585,29353645,47158481,2084413179,585,284,2,1,2,2,296,1,2075566492,2029851760,496431295,157198847,157215231,2,1,6916749268,73389,73389,2,2,2,157198847,3,3,431097,27347140,2591942,73430,15838,2075566492,1293569,26756978,4163
