timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5028.41,8,262144,64,27142,1788648100,112,585,426564,10,4002,67,1756,124484256,1172,1,66,4433,986547,2,206566,585,5324624,14525803,574711855,585,1446,2,1,2,2,631,1,572170652,526129008,29040513,40306677,40306677,2,1,1772772892,73389,73389,2,2,2,40290293,15,3,258705,11148774,1335673,18450,4367,572170652,408114,3987860,20407
10033.42,8,262144,64,64359,4240986078,118,585,753641,10,14431,67,1756,125546064,1172,1,66,9900,1021631,2,206566,585,13962342,16573216,1294030405,585,1446,2,1,2,2,631,1,1288741276,1243107918,76583558,96027207,96043591,2,1,4225197108,73389,73389,2,2,2,96027207,15,3,295464,12528825,1588771,28617,9834,1288741276,725024,12371326,20407
15038.89,8,262144,64,114063,7516148574,126,585,1155272,10,28476,67,1756,126837126,1172,1,66,17203,1025944,2,206566,585,24142902,17231459,2254886495,585,1446,2,1,2,2,631,1,2245960092,2200436769,134065743,170478906,170478906,2,1,7500350968,73389,73389,2,2,2,170462522,15,3,330985,13415084,1816519,38890,17137,2245960092,1116382,22324376,20407
20044.59,8,262144,64,162255,10691713866,135,585,1539278,10,42060,67,1756,128152320,1172,1,66,24284,1030836,2,206566,585,35676058,17480830,3186542821,585,1446,2,1,2,2,631,1,3174080924,3128702061,183476530,242641163,242657547,2,1,10676211172,73389,73389,2,2,2,242641163,15,3,370949,14271241,2068693,49341,24218,3174080924,1489937,33605323,20407
25058.07,8,262144,64,202402,13337122066,141,585,1875135,10,53391,67,1756,129214128,1172,1,66,30181,1043452,2,206566,585,44849616,18542536,3962557644,585,1446,2,1,2,2,631,1,3947143580,3902009359,218576181,302760353,302776737,2,1,13321455532,73389,73389,2,2,2,302760353,15,3,391955,15463870,2276569,58732,30116,3947143580,1816403,42570689,20407
30074.35,8,262144,64,208910,13765753970,142,585,1959801,10,55221,67,1756,129214128,1172,1,66,31138,1193997,2,206566,585,47197468,23114273,4088433185,585,1446,2,1,2,2,631,1,4072448412,4027302740,274025153,312516137,312516137,2,1,13750710028,73389,73389,2,2,2,312516137,15,3,402987,17978098,2390715,62672,31072,4072448412,1897129,44804566,20407
35088.85,8,262144,64,214674,14145892542,143,585,2037565,10,56847,67,1756,129479580,1172,1,66,31985,1389708,2,206566,585,48786474,27900358,4199971033,585,1446,2,1,2,2,631,1,4183466396,4138449801,324566826,321139266,321155650,2,1,14130127704,73389,73389,2,2,2,321139266,15,3,410098,20591271,2503881,68635,31919,4183466396,1968930,46280759,20407
40101.70,8,262144,64,219480,14462185818,144,585,2102019,10,58214,67,1756,129479580,1172,1,66,32689,1604979,2,206566,585,50785872,32824689,4292687137,585,1446,2,1,2,2,631,1,4275741084,4230986190,359852104,328337431,328337431,2,1,14446846964,73389,73389,2,2,2,328337431,15,3,419573,23420564,2593448,71764,32623,4275741084,2030255,48189763,20407
45113.33,8,262144,64,225264,14843635110,145,585,2179700,10,59846,67,1756,129745032,1172,1,66,33541,1935847,2,206566,585,53555314,38276048,4404877810,585,1446,2,1,2,2,631,1,4387414428,4342418246,427231662,337009712,337009712,2,1,14828427328,73389,73389,2,2,2,337009712,15,3,432333,26021984,2719940,75727,33475,4387414428,2103973,50832815,20407
50141.98,8,262144,64,232031,15289506290,146,585,2265732,10,61746,67,1756,130010484,1172,1,66,34532,2087445,2,206566,585,55926800,43336266,4535357496,585,1446,2,1,2,2,631,1,4517306780,4472783536,463426120,347131977,347148361,2,1,15273806988,73389,73389,2,2,2,347131977,15,3,442769,28769451,2840388,80611,34466,4517306780,2185121,53083073,20407
