timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.84,4,262144,64,48574,3200913760,115,585,584057,7,10011,61,612,125015160,1172,1,60,7575,352615,2,204926,585,9363585,8219932,988757798,585,1760,2,1,2,2,687,1,984785308,939029479,36013644,72389474,72405858,2,1,3185136856,73389,73389,2,2,2,72389474,9,3,304025,6454751,1646611,18546,7515,984785308,565511,7717914,19519
10014.69,4,262144,64,107061,7054876434,125,585,1030604,7,26511,61,612,126837126,1172,1,60,16168,353710,2,204926,585,19556960,8451086,2119375326,585,1760,2,1,2,2,687,1,2111087004,2065596935,68801938,159996193,159996193,2,1,7039111596,73389,73389,2,2,2,159979809,9,3,332301,7329880,1865291,28459,16108,2111087004,1002145,17692110,19519
15018.35,4,262144,64,164495,10839310862,135,585,1491285,7,42711,61,612,128152320,1172,1,60,24608,357634,2,204926,585,30130782,8612927,3229785907,585,1760,2,1,2,2,687,1,3217334684,3171920492,106635515,246001598,246001598,2,1,10823349416,73389,73389,2,2,2,245985214,9,3,367619,8251876,2086526,38355,24548,3217334684,1452930,28044693,19519
20037.89,4,262144,64,186911,12316594850,139,585,1707320,7,49055,61,612,128948676,1172,1,60,27900,434494,2,204926,585,34843950,11751618,3662975569,585,1760,2,1,2,2,687,1,3648823708,3603689361,171995754,279562829,279579213,2,1,12300764476,73389,73389,2,2,2,279562829,9,3,390926,10153021,2276263,45422,27840,3648823708,1661898,32567111,19519
25057.44,4,262144,64,194969,12847338458,140,585,1814352,7,51309,61,612,128948676,1172,1,60,29085,571821,2,204926,585,37797166,16540424,3818990503,585,1760,2,1,2,2,687,1,3804144028,3758844978,229570507,291640823,291640823,2,1,12831475316,73389,73389,2,2,2,291624439,9,3,402808,12536277,2410787,50586,29025,3804144028,1763766,35386382,19519
30105.02,4,262144,64,200564,13216135994,141,585,1887620,7,52890,61,612,129214128,1172,1,60,29906,751615,2,204926,585,39782414,21399156,3927101031,585,1760,2,1,2,2,687,1,3911754140,3866637236,259133373,300012159,300028543,2,1,13200534996,73389,73389,2,2,2,300012159,9,3,409668,15492324,2494017,54295,29847,3911754140,1833325,37288362,19519
35138.09,4,262144,64,205072,13512899542,142,585,1950676,7,54176,61,612,129214128,1172,1,60,30566,959035,2,204926,585,41121690,26447878,4014025728,585,1760,2,1,2,2,687,1,3998261660,3953406753,278988445,306767956,306767956,2,1,13497790064,73389,73389,2,2,2,306767956,9,3,416604,18145471,2568781,57675,30506,3998261660,1893001,38552064,19519
40208.54,4,262144,64,210479,13869376310,143,585,2024203,7,55702,61,612,129479580,1172,1,60,31363,1229361,2,204926,585,43420282,31397199,4118977891,585,1760,2,1,2,2,687,1,4102726044,4057591764,318897556,314860764,314877148,2,1,13853873616,73389,73389,2,2,2,314860764,9,3,423297,21128674,2673691,61429,31303,4102726044,1962774,40745551,19519
45248.88,4,262144,64,215407,14194051090,143,585,2091580,7,57046,61,612,129479580,1172,1,60,32085,1456615,2,204926,585,45612263,36833615,4214056614,585,1760,2,1,2,2,687,1,4197360028,4152473402,416800581,322236994,322259411,2,1,14178427736,73389,73389,2,2,2,322236994,9,3,431227,24428375,2778464,64805,32025,4197360028,2026775,42832731,19519
50274.69,4,262144,64,220277,14514683462,144,585,2159045,7,58431,61,612,129479580,1172,1,60,32799,1739706,2,204926,585,47331420,41989443,4308209699,585,1760,2,1,2,2,687,1,4291076508,4246278817,465281793,329523112,329539496,2,1,14499016928,73389,73389,2,2,2,329523112,9,3,434522,27771609,2849316,68298,32740,4291076508,2090747,44480990,19519
