timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5066.30,4,262144,64,37693,2483834764,114,585,483443,3,6990,67,10566,124749708,1172,1,66,5982,589783,2,130682,585,8007526,9950257,778565426,585,888,2,1,2,2,613,1,775332252,729371196,33261874,56095203,56111587,2,1,2468188932,73389,73389,2,2,2,56095203,14,3,260633,7570633,1355506,16251,5917,775332252,467192,6650572,9465
10078.30,4,262144,64,45099,2971848900,115,585,583835,3,9063,67,10566,125015160,1172,1,66,7072,731750,2,130682,585,9991729,14469389,921942840,585,888,2,1,2,2,613,1,918069660,872058831,65730016,67198349,67198349,2,1,2956727356,73389,73389,2,2,2,67198349,14,3,266029,10033420,1476094,20777,7006,918069660,563058,8514547,9465
15108.56,4,262144,64,51682,3405661456,116,585,672384,3,10914,67,10566,125280612,1172,1,66,8041,876124,2,130682,585,12569056,19534296,1049663858,585,888,2,1,2,2,613,1,1045209500,998927989,103029695,77042086,77058470,2,1,3389851784,73389,73389,2,2,2,77042086,14,3,268000,12682071,1565014,25001,7976,1045209500,647383,11003834,9465
20135.18,4,262144,64,57584,3794590610,117,585,752771,3,12579,67,10566,125280612,1172,1,66,8906,972500,2,130682,585,14187586,24096360,1163434977,585,888,2,1,2,2,613,1,1158455708,1112561565,124598355,85896750,85896750,2,1,3779457000,73389,73389,2,2,2,85896750,14,3,268647,15387629,1641101,28678,8840,1158455708,724093,12546688,9465
25165.09,4,262144,64,65362,4306984138,118,585,858818,3,14754,67,10566,125546064,1172,1,66,10048,1123359,2,130682,585,17393116,29591946,1313786253,585,888,2,1,2,2,613,1,1308139932,1262382891,208313047,97540568,97540568,2,1,4291784992,73389,73389,2,2,2,97540568,14,3,274140,17926220,1765882,33753,9982,1308139932,825065,15627508,9465
30170.45,4,262144,64,89605,5904533302,122,585,1095994,3,21549,67,10566,126076968,1172,1,66,13612,1180612,2,130682,585,22516187,32776820,1782751511,585,888,2,1,2,2,613,1,1775280540,1729378257,270649670,133833609,133849993,2,1,5888678796,73389,73389,2,2,2,133833609,14,3,290642,19607164,1931354,41365,13546,1775280540,1054629,20584969,9465
35175.70,4,262144,64,135073,8900492590,130,585,1454021,3,34403,67,10566,127368030,1172,1,66,20291,1183215,2,130682,585,34552137,33001730,2661490213,585,888,2,1,2,2,613,1,2650710428,2605140058,305617383,201941270,201941270,2,1,8884694984,73389,73389,2,2,2,201924886,14,3,321941,20405269,2159127,51436,20225,2650710428,1402585,32402499,9465
40195.01,4,262144,64,162393,10700757834,135,585,1699003,3,42112,67,10566,128152320,1172,1,66,24306,1224373,2,130682,585,41297257,35450704,3189792719,585,888,2,1,2,2,613,1,3176964508,3131392894,331033973,242854155,242854155,2,1,10685582820,73389,73389,2,2,2,242854155,14,3,330925,22093644,2311251,59170,24240,3176964508,1639833,38986461,9465
45205.64,4,262144,64,169102,11142827926,136,585,1791001,3,44034,67,10566,128417772,1172,1,66,25290,1374143,2,130682,585,43718319,40198203,3319356067,585,888,2,1,2,2,613,1,3305939356,3260617151,389261353,252902692,252902692,2,1,11127718448,73389,73389,2,2,2,252902692,14,3,340427,24677596,2416815,63332,25224,3305939356,1727669,41302348,9465
50225.85,4,262144,64,175159,11541903094,137,585,1871991,3,45741,67,10566,128417772,1172,1,66,26180,1612438,2,130682,585,45777685,45276083,3436548463,585,888,2,1,2,2,613,1,3422593436,3377257302,515243822,261970348,261970348,2,1,11526695312,73389,73389,2,2,2,261970348,14,3,350814,27517682,2531069,67193,26114,3422593436,1804798,43247411,9465
