timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.12,262144,64,69057,4550466918,119,585,722211,4,15816,67,561,125546064,1172,1,66,10591,37643,2,8222,585,13014751,1130821,1384603907,585,259,2,1,2,2,277,1,1379312028,1333630984,29097386,103067565,103067565,2,1,4534251964,73389,73389,2,2,2,103051181,3,3,358050,2179151,1802773,14123,10525,1379312028,708088,11211375,3541
10013.19,262144,64,116505,7677249294,127,585,1100702,4,29196,67,561,127102578,1172,1,66,17561,37943,2,8222,585,22642197,1131740,2301618132,585,259,2,1,2,2,277,1,2292883868,2247552473,51610903,174140286,174140286,2,1,7661451688,73389,73389,2,2,2,174123902,3,3,383277,2891546,1951614,22290,17495,2292883868,1078412,20689949,3541
15019.98,262144,64,165256,10889449210,135,585,1507230,4,42933,67,561,128152320,1172,1,66,24726,38293,2,8222,585,31985039,1132301,3244314312,585,259,2,1,2,2,277,1,3232014748,3186559589,89547082,247138127,247154511,2,1,10874077588,73389,73389,2,2,2,247138127,3,3,411709,3634787,2118639,30251,24660,3232014748,1476979,29865855,3541
20030.09,262144,64,194992,12848845786,140,585,1791703,4,51317,67,561,128948676,1172,1,66,29094,57665,2,8222,585,39251365,3163333,3819055044,585,259,2,1,2,2,277,1,3804537244,3759296898,120344612,291673591,291673591,2,1,12833638004,73389,73389,2,2,2,291673591,3,3,428163,4985675,2331214,39083,29028,3804537244,1752620,36920488,3541
25036.61,262144,64,220833,14551386930,144,585,2037655,4,58581,67,561,129479580,1172,1,66,32889,92209,2,8222,585,45898736,6405346,4318424051,585,259,2,1,2,2,277,1,4301955484,4257042232,213447773,330364729,330364729,2,1,14535327180,73389,73389,2,2,2,330348345,3,3,457240,6480689,2585279,47064,32823,4301955484,1990591,43314010,3541
30041.42,262144,64,270719,17838573506,153,585,2423020,4,72656,67,561,130806840,1172,1,66,40217,94385,2,8222,585,55743214,6571873,5282549872,585,259,2,1,2,2,277,1,5262451100,5217891172,245113196,405078572,405094956,2,1,17823457168,73389,73389,2,2,2,405078572,3,3,482327,7236907,2761873,55392,40151,5262451100,2367628,52980796,3541
35046.35,262144,64,322001,21217706846,161,585,2841089,4,87108,67,561,132134100,1172,1,66,47754,95605,2,8222,585,66116257,6693819,6274152482,585,259,2,1,2,2,277,1,6250340764,6205811821,274900556,481877057,481893441,2,1,21202590508,73389,73389,2,2,2,481877057,3,3,508962,8056936,2942136,64214,47688,6250340764,2776875,63173662,3541
40060.76,262144,64,343318,22622435866,165,585,3049762,4,93141,67,561,132665004,1172,1,66,50883,134788,2,8222,585,71500878,9859733,6685906659,585,259,2,1,2,2,277,1,6660465052,6616385674,350438512,513796014,513812398,2,1,22607024616,73389,73389,2,2,2,513796014,3,3,516266,9913601,3081787,70739,50817,6660465052,2979023,68418965,3541
45088.22,262144,64,350743,23111695186,166,585,3150581,4,95220,67,561,132930456,1172,1,66,51973,241700,2,8222,585,74468151,14624847,6829552523,585,259,2,1,2,2,277,1,6803464604,6759427071,437064061,524915544,524931928,2,1,23096283936,73389,73389,2,2,2,524915544,3,3,521708,12293076,3206495,75498,51908,6803464604,3075083,71261207,3541
50098.12,262144,64,356819,23512015538,167,585,3233445,4,96933,67,561,132930456,1172,1,66,52865,463327,2,8222,585,76433189,19254892,6946746430,585,259,2,1,2,2,277,1,6920118684,6876409013,555270020,534015968,534032352,2,1,23496702592,73389,73389,2,2,2,534015968,3,3,535044,14857376,3313577,79333,52799,6920118684,3154112,73119031,3541
55144.02,262144,64,361655,23830540346,168,585,3309932,4,98307,67,561,133195908,1172,1,66,53575,670685,2,8222,585,78280369,24407023,7040513886,585,259,2,1,2,2,277,1,7013441948,6969560106,575114133,541261126,541277510,2,1,23815489544,73389,73389,2,2,2,541261126,3,3,541843,17812131,3411103,90274,53510,7013441948,3219658,74868051,3541
60246.89,262144,64,366677,24161785754,169,585,3394519,4,99731,67,561,133461360,1172,1,66,54314,900528,2,8222,585,80338450,29668699,7137706261,585,259,2,1,2,2,277,1,7110173084,7066412623,621272264,548788686,548788686,2,1,24146702184,73389,73389,2,2,2,548788686,3,3,548505,20639247,3500761,106664,54248,7110173084,3287855,76836340,3541
65275.48,262144,64,371598,24485893188,170,585,3464035,4,101127,67,561,133461360,1172,1,66,55037,1165731,2,8222,585,81448422,34629675,7232916837,585,259,2,1,2,2,277,1,7204938140,7161133104,640873858,556156724,556156724,2,1,24470895856,73389,73389,2,2,2,556156724,3,3,549711,24166639,3549127,110567,54971,7204938140,3353468,77896618,3541
70301.96,262144,64,376048,24779121100,170,585,3527253,4,102342,67,561,133461360,1172,1,66,55689,1577477,2,8222,585,83098935,40069192,7318916604,585,259,2,1,2,2,277,1,7290528156,7246844451,684131625,562812058,562828442,2,1,24763730552,73389,73389,2,2,2,562812058,3,3,550956,27164210,3621411,113662,55624,7290528156,3413591,79474897,3541
75354.54,262144,64,380673,25083817812,171,585,3593368,4,103656,67,561,133726812,1172,1,66,56367,1689521,2,8222,585,85155233,45156814,7408200198,585,259,2,1,2,2,277,1,7379394972,7335932204,743214454,569745920,569745920,2,1,25068820480,73389,73389,2,2,2,569745920,3,3,554787,29768941,3696853,116808,56302,7379394972,3476560,81456004,3541
80373.49,262144,64,388563,25603551372,172,585,3693028,4,105864,67,561,133726812,1172,1,66,57528,1778702,2,8222,585,87717686,50071044,7560924409,585,259,2,1,2,2,277,1,7531438492,7487883909,930632727,581545386,581561770,2,1,25587996984,73389,73389,2,2,2,581545386,3,3,568383,32259471,3826626,121360,57462,7531438492,3571668,83888835,3541
