timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
469041.02,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
471046.28,0,0,0,18409,1211495812,0,0,0,0,1,1,7319,117,558,124196,5,1719,6,0,114873386,1118,1,0,5,15,0,4,611,558,0,0,0,1995915,4900,398718321,0,558,366,2,1,14,14,608,1,399147204,357276067,2001435,27238339,27254723,1,2,1,1198486916,73389,73389,14,14,14,27238339,12,3,349538,126365,816032,3064,399278276,124234,1179978,1772
473060.45,1,253952,62,33845,2228961518,11,13198533,0,43,16,16,7319,119,675,250254,5,5317,21,80,140299886,1352,1,0,20,30,9,4,759,675,0,0,0,5675352,1034473,704060566,0,675,440,2,1,14,14,608,1,706345776,655431772,20509606,50284089,50300473,1,2,1,2212499916,73389,73389,14,14,14,50284089,12,3,470325,254758,1219483,5408,706345776,250254,4456069,2102
475065.88,1,253952,62,47007,3096324486,12,16248597,0,93,17,17,7319,121,675,360876,5,9009,21,80,140565338,1352,1,0,20,31,9,4,759,675,0,0,0,9249767,1846609,957264903,0,675,440,2,1,14,14,608,1,959839024,908938497,29469988,70012523,70028907,1,2,1,3080551012,73389,73389,14,14,14,70012523,12,3,472897,367462,1362676,7342,959839024,360876,7887390,2102
477072.13,1,253952,62,57141,3763917186,15,20977387,0,113,17,17,7319,123,675,419915,5,11910,21,80,140830790,1352,1,0,20,31,9,4,759,675,0,0,0,11252612,1880612,1155401740,0,675,440,2,1,14,14,608,1,1155005232,1104123729,36277303,85188808,85188808,1,2,1,3748307552,73389,73389,14,14,14,85188808,12,3,477832,427877,1428675,8831,1155005232,419915,9824328,2102
479082.57,1,253952,62,67073,4418537066,15,22675277,0,130,19,19,7319,125,675,481598,5,14708,21,80,141361694,1352,1,0,20,33,9,4,759,675,0,0,0,13737795,2021172,1344623197,0,675,440,2,1,14,14,608,1,1345977136,1295489833,40623634,100068022,100068022,1,2,1,4402272072,73389,73389,14,14,14,100051638,12,3,480415,490846,1499653,10288,1345977136,481598,12238617,2102
481095.40,1,253952,62,79847,5259941162,16,27140663,0,166,20,20,7319,127,675,607818,5,18314,21,80,141361694,1352,1,0,20,34,9,4,759,675,0,0,0,17354003,3259882,1590762930,0,675,440,2,1,14,14,608,1,1591606064,1541459138,50397500,119178182,119194566,1,2,1,5243840008,73389,73389,14,14,14,119178182,12,3,484999,619184,1648008,12162,1591606064,607818,15706597,2102
483107.43,1,253952,62,93863,6183802778,17,30154035,0,210,21,21,7319,129,675,719579,5,22279,21,80,141892598,1352,1,0,20,35,9,4,759,675,0,0,0,21053224,4311235,1861029809,0,675,440,2,1,14,14,608,1,1861614384,1811518397,58643253,140188442,140188442,1,2,1,6168291448,73389,73389,14,14,14,140188442,12,3,489724,733129,1792193,14222,1861614384,719579,19261764,2102
485113.48,1,253952,62,104424,6879644802,19,34012694,0,232,21,21,7319,131,675,774647,5,25231,21,80,142158050,1352,1,0,20,35,9,4,759,675,0,0,0,23280186,4330515,2064803123,0,675,440,2,1,14,14,608,1,2065169200,2015037169,64844815,155993352,155993352,1,2,1,6863707488,73389,73389,14,14,14,155993352,12,3,493464,789398,1858226,15775,2065169200,774647,21422781,2102
487122.73,1,253952,62,119231,7855345394,19,36012387,0,276,23,23,7319,133,675,901153,5,29372,21,80,142423502,1352,1,0,20,37,9,4,759,675,0,0,0,27248576,5157385,2349893096,0,675,440,2,1,14,14,608,1,2350250800,2300190521,72027488,178158684,178175068,1,2,1,7838982096,73389,73389,14,14,14,178158684,12,3,507053,918236,2039237,17950,2350250800,901153,25210298,2102
489129.41,1,253952,62,134142,8837861730,19,38667807,0,306,23,23,7319,136,675,1017507,5,33573,21,80,142688954,1352,1,0,20,37,9,4,759,675,0,0,0,31211497,6055369,2637604525,0,675,440,2,1,14,14,608,1,2637167408,2587388367,79579286,200504240,200504240,1,2,1,8822186560,73389,73389,14,14,14,200504240,12,3,521422,1036961,2187607,20139,2637167408,1017507,29024985,2102
491138.85,1,253952,62,148677,9795471078,19,41053536,0,349,24,24,7319,138,675,1135533,5,37673,21,80,143207792,1352,1,0,20,38,9,4,759,675,0,0,0,35103972,7136308,2915732856,0,675,440,2,1,14,14,608,1,2916743984,2867328969,87961909,222270323,222270323,1,2,1,9779894212,73389,73389,14,14,14,222270323,12,3,530233,1159264,2361449,22272,2916743984,1135533,32743738,2102
493151.04,1,253952,62,163104,10745943618,19,45524177,0,389,26,26,7319,140,675,1263200,5,41758,21,80,143738696,1352,1,0,20,40,9,4,759,675,0,0,0,38861168,8139862,3189381616,0,675,440,2,1,14,14,608,1,3193670608,3145037383,97139456,243876440,243876440,1,2,1,10729842464,73389,73389,14,14,14,243860056,12,3,544732,1289182,2543238,24388,3193670608,1263200,36319273,2102
495159.58,1,253952,62,177698,11707154138,22,50820898,0,430,27,27,7319,143,675,1386959,5,45862,21,80,144004148,1352,1,0,20,41,9,4,759,675,0,0,0,42943638,9426224,3473276587,0,675,440,2,1,14,14,608,1,3474426832,3426017577,109558295,265710218,265726602,1,2,1,11691249592,73389,73389,14,14,14,265710218,12,3,555026,1416086,2726925,26530,3474426832,1386959,40218178,2102
497164.99,1,253952,62,190958,12581205086,23,54611858,0,480,27,27,7319,145,675,1493041,5,49632,21,80,144535052,1352,1,0,20,41,9,4,759,675,0,0,0,46552405,10045390,3730429983,0,675,440,2,1,14,14,608,1,3730279376,3681544345,117679907,285583949,285583949,1,2,1,12565693756,73389,73389,14,14,14,285583949,12,3,559180,1524264,2841646,28482,3730279376,1493041,43712348,2102
499173.05,1,253952,62,201521,13277178182,25,58355745,0,508,27,27,7319,147,675,1553339,5,52599,21,80,144800504,1352,1,0,20,41,9,4,759,675,0,0,0,48805634,10070569,3934722227,0,675,440,2,1,14,14,608,1,3933309904,3884914068,123997677,301405243,301405243,1,2,1,13261830692,73389,73389,14,14,14,301405243,12,3,563016,1585871,2919674,30031,3933309904,1553339,45887626,2102
501180.06,1,253952,62,212608,14007757594,25,60100917,0,537,27,27,7319,148,675,1605936,5,55656,21,80,145065956,1352,1,0,20,41,9,4,759,675,0,0,0,51152235,10071319,4148196976,0,675,440,2,1,14,14,608,1,4146695120,4098472108,128095183,318002618,318019002,1,2,1,13992115192,73389,73389,14,14,14,318002618,12,3,565721,1639756,2974766,31659,4146695120,1605936,48179221,2102
503192.63,1,253952,62,227903,15015705206,25,62363700,0,583,30,30,7319,151,675,1721787,5,59993,21,80,145596860,1352,1,0,20,44,9,4,759,675,0,0,0,55223522,10859021,4441286117,0,675,440,2,1,14,14,608,1,4441082832,4393151393,135746802,340919455,340919455,1,2,1,15000456020,73389,73389,14,14,14,340919455,12,3,577661,1758045,3138407,33905,4441082832,1721787,52087011,2102
505199.90,1,253952,62,242790,15996383226,26,66672568,0,632,30,30,7319,153,675,1846384,5,64163,21,80,145596860,1352,1,0,20,44,9,4,759,675,0,0,0,59225507,11765287,4727549612,0,675,440,2,1,14,14,608,1,4727475152,4679817538,145124909,363193442,363209826,1,2,1,15980511448,73389,73389,14,14,14,363193442,12,3,586062,1885035,3300324,36090,4727475152,1846384,55927216,2102
507207.49,1,253952,62,257350,16955896426,26,69562297,0,678,31,31,7319,156,675,1974832,5,68297,21,80,146127764,1352,1,0,20,45,9,4,759,675,0,0,0,63151180,12655107,5006854416,0,675,440,2,1,14,14,608,1,5007969232,4960406677,153548899,384990134,385006518,1,2,1,16939565896,73389,73389,14,14,14,384990134,12,3,596043,2015782,3450845,38230,5007969232,1974832,59702482,2102
509212.70,1,253952,62,271251,17871955950,28,73359598,0,733,31,31,7319,158,675,2076224,5,72216,21,80,146658668,1352,1,0,20,45,9,4,759,675,0,0,0,66784402,13075104,5277118316,0,675,440,2,1,14,14,608,1,5275749328,5228105041,161708403,405830521,405830521,1,2,1,17856542924,73389,73389,14,14,14,405830521,12,3,602005,2119239,3576313,40273,5275749328,2076224,63210346,2102
