timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1020914.38,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1022918.25,253952,62,24542,1615829234,0,0,0,0,25,25,5210,118,675,113474,9,11,2720,40,60,140034434,1352,1,0,39,39,30,14,161,675,0,0,0,2220976,68,524784773,0,666,225,9,2,1,14,14,300,1,526908208,476107346,2397773,36369372,36385756,1,2,1,1600252368,73389,73389,14,14,14,36369372,4,3,461898,115550,771655,4039,526908208,113474,1449428,1680
1024922.08,253952,62,46574,3067681946,0,0,0,0,25,25,5210,121,675,192226,9,11,8891,40,60,140565338,1352,1,0,39,39,30,14,161,675,0,0,0,6241897,135,949498760,0,666,225,9,2,1,14,14,300,1,951581488,900579880,8899333,69351130,69367514,1,2,1,3051449720,73389,73389,14,14,14,69351130,4,3,467768,196454,868852,7279,951581488,192226,5373313,1680
1026925.45,253952,62,68305,4499808322,0,0,0,0,25,25,5210,125,675,268969,9,11,15038,40,60,141361694,1352,1,0,39,39,30,14,161,675,0,0,0,10335991,184,1367787760,0,666,225,9,2,1,14,14,300,1,1369439024,1319242040,15019193,101915096,101915096,1,2,1,4484264224,73389,73389,14,14,14,101915096,4,3,479300,275388,998264,10467,1369439024,268969,9338166,1680
1028928.87,253952,62,90248,5945562878,0,0,0,0,25,25,5210,128,675,346626,9,11,21188,40,60,141627146,1352,1,0,39,39,30,14,161,675,0,0,0,14417242,255,1791712856,0,666,225,9,2,1,14,14,300,1,1792146224,1741829468,21084588,134776133,134776133,1,2,1,5930149852,73389,73389,14,14,14,134776133,4,3,487610,355288,1122321,13692,1792146224,346626,13295534,1680
1030932.25,253952,62,111879,7370870202,0,0,0,0,25,25,5210,132,675,422685,9,11,27308,40,60,142423502,1352,1,0,39,39,30,14,161,675,0,0,0,18388565,328,2208033766,0,666,225,9,2,1,14,14,300,1,2208824112,2158540998,34331587,167153842,167170226,1,2,1,7354769048,73389,73389,14,14,14,167153842,4,3,497093,433562,1229953,16871,2208824112,422685,17159389,1680
1032935.57,253952,62,133817,8816297078,0,0,0,0,25,25,5210,135,675,499512,9,11,33455,40,60,142688954,1352,1,0,39,39,30,14,161,675,0,0,0,22416928,365,2629731538,0,666,225,9,2,1,14,14,300,1,2630744880,2581091594,40288179,200014879,200014879,1,2,1,8800654676,73389,73389,14,14,14,200014879,4,3,499882,512565,1322902,20090,2630744880,499512,21094975,1680
1034939.12,253952,62,155438,10240624670,0,0,0,0,25,25,5210,139,675,575250,9,11,39569,40,60,143473244,1352,1,0,39,39,30,14,161,675,0,0,0,26573368,482,3044714969,0,666,225,9,2,1,14,14,300,1,3046083536,2997373268,60131380,232390429,232390429,1,2,1,10225178876,73389,73389,14,14,14,232390429,4,3,511822,590462,1435647,23262,3046083536,575250,25138839,1680
1036942.57,253952,62,177129,11669864154,0,0,0,0,25,25,5210,143,675,654493,9,11,45704,40,60,144004148,1352,1,0,39,39,30,14,161,675,0,0,0,30587962,613,3460774048,0,666,225,9,2,1,14,14,300,1,3463547856,3415110227,67617195,264874634,264874634,1,2,1,11653763000,73389,73389,14,14,14,264858250,4,3,518174,671918,1545425,26447,3463547856,654493,29043825,1680
1038950.12,253952,62,192563,12686921270,20,22383380,0,55,25,25,5210,145,675,769940,9,11,50024,40,60,144535052,1352,1,0,39,39,30,14,161,675,0,0,0,34698365,1044191,3761599401,0,666,225,9,2,1,14,14,300,1,3760688080,3712437501,397194444,287988079,287988079,1,2,1,12671475476,73389,73389,14,14,14,287988079,4,3,538901,789699,1723861,28714,3760688080,769940,32974934,1680
