timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
578013.05,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,14,433,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0
580017.54,0,0,18975,1248854640,0,0,0,0,1,1,5114,117,576,122339,25,1772,9,0,118681202,1154,1,0,8,15,0,7,2611,576,0,0,0,1963710,18574,410251979,0,576,332,2,1,14,14,433,0,1,411599044,368237229,1983155,28079956,28096340,1,2,1,0,1235518064,73389,73389,14,14,14,28079956,11,3,355358,124467,767023,3158,411599044,122339,1196770,1681
582029.01,253952,62,35625,2346146502,24,26262281,0,45,30,30,5114,120,675,245717,25,5851,37,28,140299886,1352,1,0,36,44,14,7,2720,675,0,0,0,5902367,764498,737261548,0,675,405,2,1,14,14,433,0,1,740555568,689707123,41311124,52950363,52966747,1,2,1,0,2329815972,73389,73389,14,14,14,52950363,11,3,473044,250327,1090432,5669,740555568,245717,4812174,1919
584039.20,253952,62,49948,3290127670,26,30478028,0,89,32,32,5114,122,675,358753,25,9866,37,28,140830790,1352,1,0,36,46,14,7,2720,675,0,0,0,10062981,1809949,1015147473,0,675,405,2,1,14,14,433,0,1,1016593200,965603442,52652440,74419375,74419375,1,2,1,0,3274452500,73389,73389,14,14,14,74419375,11,3,481753,365785,1269845,7775,1016593200,358753,8793528,1919
586048.12,253952,62,64204,4229452474,27,36610920,0,132,32,32,5114,124,675,468885,25,13863,37,28,141096242,1352,1,0,36,46,14,7,2720,675,0,0,0,14087565,2598295,1289493405,0,675,405,2,1,14,14,433,0,1,1290664752,1240184941,64001081,95759474,95775858,1,2,1,0,4213416856,73389,73389,14,14,14,95759474,11,3,488442,478344,1434014,9866,1290664752,468885,12654082,1919
588054.38,253952,62,78639,5180508222,27,40999330,0,176,33,33,5114,127,675,585672,25,17945,37,28,141361694,1352,1,0,36,47,14,7,2720,675,0,0,0,18176249,3534382,1566070512,0,675,405,2,1,14,14,433,0,1,1568668464,1518249037,74617196,117386293,117386293,1,2,1,0,5164996892,73389,73389,14,14,14,117386293,11,3,492903,597546,1583825,11987,1568668464,585672,16593106,1919
590065.57,253952,62,93182,6138907310,29,45544814,0,218,35,35,5114,129,675,705956,25,22043,37,28,141892598,1352,1,0,36,49,14,7,2720,675,0,0,0,22326835,4354816,1846577820,0,675,405,2,1,14,14,433,0,1,1848769328,1798408471,85011518,139166601,139166601,1,2,1,0,6122609548,73389,73389,14,14,14,139150217,11,3,494984,720386,1740129,14124,1848769328,705956,20587545,1919
592070.41,253952,62,105490,6949771630,33,51368204,0,279,35,35,5114,131,675,787298,25,25506,37,28,142158050,1352,1,0,36,49,14,7,2720,675,0,0,0,25395830,4725162,2086027410,0,675,405,2,1,14,14,433,0,1,2085616432,2035515297,94550347,157588633,157588633,1,2,1,0,6933178956,73389,73389,14,14,14,157572249,11,3,498400,803539,1847811,15931,2085616432,787298,23548974,1919
594085.73,253952,62,118109,7781283098,33,52901785,0,306,37,37,5114,133,675,876559,25,29061,37,28,142423502,1352,1,0,36,51,14,7,2720,675,0,0,0,28367206,5006422,2328884450,0,675,405,2,1,14,14,433,0,1,2328623920,2278532387,99538521,176491834,176508218,1,2,1,0,7765640696,73389,73389,14,14,14,176491834,11,3,519715,894490,1976945,17785,2328623920,876559,26391334,1919
596090.11,253952,62,129175,8510486254,35,56012146,0,341,37,37,5114,135,675,938254,25,32190,37,28,142688954,1352,1,0,36,51,14,7,2720,675,0,0,0,30728749,5022661,2541054370,0,675,405,2,1,14,14,433,0,1,2541353776,2491662455,105050547,193064633,193081017,1,2,1,0,8494843852,73389,73389,14,14,14,193064633,11,3,529525,957473,2054013,19408,2541353776,938254,28675899,1919
