timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
392889.33,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
394900.60,0,253952,62,14406,948226122,1,3707637,118,8,8,3045,149,0,567,143719,0,37,5636,18,0,99454165,1136,1,0,4,7603,17781247,10,70995568,17,22,1,9,13343,567,0,0,9088939,542835,331767467,0,567,604,0,3,1,14,14,8265,3,331848718,301529676,13069354,18051677,18051677,1,3,1,938687236,73389,73389,14,14,14,18051681,11,3,97042,146886,358889,2817,331848718,143719,8730360,1960
396908.03,2,253952,62,27878,1835844920,3,7696557,218,9,9,3045,221,0,576,257793,0,37,10924,18,0,103103396,1154,1,0,4,7603,34556640,10,138226560,17,23,1,9,13343,576,0,0,17727280,1116679,612225329,0,576,623,0,3,1,14,14,8265,3,612538809,580946503,26476824,35115996,35115996,1,3,1,1826031824,73389,73389,14,14,14,35116000,11,3,107224,263976,535231,5115,612538809,257793,17192650,1989
398914.53,5,253952,62,39773,2618858582,4,10954205,301,9,9,3045,316,0,576,363244,0,37,15608,18,0,104684042,1154,1,0,4,7603,49379592,10,197518368,17,23,1,9,13343,576,0,0,25212036,1481917,858455185,0,576,623,0,3,1,14,14,8265,3,857880089,827564515,37557178,50165527,50181911,1,3,1,2608607436,73389,73389,14,14,14,50165531,11,3,114450,372026,675780,7190,857880089,363244,24537094,1989
400919.53,5,253952,62,50055,3296174742,6,13945647,367,10,10,3045,365,0,576,430670,0,37,19624,18,0,106252622,1154,1,0,4,7603,62229487,10,248853380,17,24,1,9,13343,576,0,0,30399897,1484221,1073654073,0,576,623,0,3,1,14,14,8265,3,1072740568,1040985952,45750591,63183442,63183442,1,3,1,3285539016,73389,73389,14,14,14,63183446,11,3,132982,441214,808889,8938,1072740568,430670,29592047,1989
402931.21,8,253952,62,61020,4018782894,6,15540265,438,11,11,3045,452,0,576,521497,0,37,23988,18,0,107772938,1154,1,0,4,7603,75963948,10,303855792,17,25,1,9,13343,576,0,0,36992023,1771996,1298442039,0,576,623,0,3,1,14,14,8265,3,1297171122,1268229906,54200472,77098159,77098159,1,3,1,4009104300,73389,73389,14,14,14,77098163,11,3,142495,534253,934640,10833,1297171122,521497,36058640,1989
404941.04,8,253952,62,72863,4798690334,6,18023455,533,11,11,3045,514,0,585,627776,0,37,28635,18,0,110211928,1172,1,0,4,7603,90726943,10,362907772,17,25,1,9,13343,585,0,0,44254447,2140012,1542926923,0,585,633,0,3,1,14,14,8265,3,1541934754,1513584844,64283354,92088187,92104571,1,3,1,4787733788,73389,73389,14,14,14,92071807,11,3,148660,642953,1088216,12838,1541934754,627776,43167733,2018
406948.37,19,253952,62,83880,5524259916,6,20629158,630,11,11,3045,600,0,585,724882,0,37,32977,18,0,111539188,1172,1,0,4,7603,104482682,10,417801488,17,25,1,9,13343,585,0,0,51112954,2591451,1773947642,0,585,633,0,3,1,14,14,8265,3,1772985882,1742095280,74163280,106056374,106056374,1,3,1,5514079512,73389,73389,14,14,14,106039994,11,3,156198,742343,1206321,14783,1772985882,724882,49908369,2018
408955.57,19,253952,62,94431,6220061946,7,23098001,716,12,12,3045,653,0,585,817048,0,37,37126,18,0,114012718,1172,1,0,4,7603,117667028,10,470668112,17,26,1,9,13343,585,0,0,57705923,3049646,1993167298,0,585,633,0,3,1,14,14,8265,3,1991456999,1961302803,83665680,119411876,119428260,1,3,1,6209417584,73389,73389,14,14,14,119411880,11,3,168247,836625,1352787,16564,1991456999,817048,56355103,2018
410965.85,20,253952,62,104694,6895770942,9,26393578,800,13,13,3045,734,0,585,906294,0,37,41179,18,0,115255516,1172,1,0,4,7603,130471775,10,521822556,17,27,1,9,13343,585,0,0,64048751,3492740,2206315506,0,585,633,0,3,1,14,14,8265,3,2204911961,2174086972,93702454,132415566,132415566,1,3,1,6885609464,73389,73389,14,14,14,132415570,11,3,177940,928011,1475847,18363,2204911961,906294,62575085,2018
