timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
960154.32,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
962157.70,253952,62,24529,1614977266,0,0,0,0,27,27,5500,118,675,116586,9,19,2714,42,51,140034434,1352,1,0,41,41,34,14,150,675,0,0,0,2219612,20,524523983,0,666,258,9,2,1,14,14,302,1,526646064,475877602,2420558,36352988,36352988,1,2,1,1599531472,73389,73389,14,14,14,36352988,5,3,465003,118726,853966,4037,526646064,116586,1365742,1649
964160.87,253952,62,47181,3107727750,0,0,0,0,27,27,5500,121,675,194868,9,19,9056,42,51,140565338,1352,1,0,41,41,34,14,150,675,0,0,0,6313911,109,960250803,0,666,258,9,2,1,14,14,302,1,963246896,912313206,12152950,70274667,70274667,1,2,1,3092085348,73389,73389,14,14,14,70274667,5,3,475912,199169,962104,7368,963246896,194868,5352076,1649
966164.27,253952,62,69506,4578794576,0,0,0,0,27,27,5500,125,675,272992,9,19,15365,42,51,141361694,1352,1,0,41,41,34,14,150,675,0,0,0,10347319,454,1389684452,0,666,258,9,2,1,14,14,302,1,1392769840,1342369979,18195129,103706985,103706985,1,2,1,4562386444,73389,73389,14,14,14,103690601,5,3,480980,279516,1090033,10645,1392769840,272992,9257730,1649
968173.84,253952,62,88805,5850463526,19,19570730,0,37,27,27,5500,128,675,366099,9,19,20797,42,51,141627146,1352,1,0,41,41,34,14,150,675,0,0,0,14872640,690091,1759736035,0,666,258,9,2,1,14,14,302,1,1764227888,1714073525,161641697,132601379,132617763,1,2,1,5834460676,73389,73389,14,14,14,132601379,5,3,520223,374951,1294156,13479,1764227888,366099,13579093,1649
970185.31,253952,62,106381,7008695110,21,26932169,0,67,28,28,5500,131,675,480335,9,19,25758,42,51,142158050,1352,1,0,41,42,34,14,150,675,0,0,0,19265559,1605509,2102151663,0,666,258,9,2,1,14,14,302,1,2102786864,2052750081,175448107,158927803,158944187,1,2,1,6992823332,73389,73389,14,14,14,158927803,5,3,529423,491721,1462798,16062,2102786864,480335,17803559,1649
972191.80,253952,62,122855,8093909666,23,31871489,0,99,28,28,5500,134,675,586416,9,19,30412,42,51,142423502,1352,1,0,41,42,34,14,150,675,0,0,0,23486477,3090402,2419387058,0,666,258,9,2,1,14,14,302,1,2419850032,2369884736,188246279,183581344,183597728,1,2,1,8077579136,73389,73389,14,14,14,183581344,5,3,545116,600208,1630026,18481,2419850032,586416,21856557,1649
974202.07,253952,62,138938,9153765098,24,35043580,0,134,29,29,5500,136,675,690502,9,19,34907,42,51,142942340,1352,1,0,41,43,34,14,150,675,0,0,0,27540807,4136333,2728757550,0,666,258,9,2,1,14,14,302,1,2729573168,2679730777,197950283,207683862,207683862,1,2,1,9137369032,73389,73389,14,14,14,207667478,5,3,552293,706701,1776062,20844,2729573168,690502,25765894,1649
976207.84,253952,62,154860,10202479410,25,38997517,0,168,30,30,5500,139,675,796847,9,19,39425,42,51,143473244,1352,1,0,41,44,34,14,150,675,0,0,0,31523367,5388392,3035070553,0,666,258,9,2,1,14,14,302,1,3035204560,2986173957,207633470,231516044,231532428,1,2,1,10186705936,73389,73389,14,14,14,231516044,5,3,560753,815467,1940438,23179,3035204560,796847,29583242,1649
978219.28,253952,62,171263,11283306362,28,44176595,0,208,33,33,5500,142,675,923514,9,19,44049,42,51,144004148,1352,1,0,41,47,34,14,150,675,0,0,0,35832878,6405692,3350975866,0,666,258,9,2,1,14,14,302,1,3350825936,3302094851,219900337,256085506,256101890,1,2,1,11267762264,73389,73389,14,14,14,256085506,5,3,585846,944592,2154906,25587,3350825936,923514,33679435,1649
980226.64,253952,62,186795,12306786006,29,47784491,0,251,33,33,5500,144,675,1048183,9,19,48399,42,51,144269600,1352,1,0,41,47,34,14,150,675,0,0,0,39954990,7322420,3650377431,0,666,258,9,2,1,14,14,302,1,3649670096,3601334690,229748258,279346407,279346407,1,2,1,12291241908,73389,73389,14,14,14,279346407,5,3,592630,1071714,2316185,27867,3649670096,1048183,37640426,1649
982236.73,253952,62,205146,13516073442,29,48563729,0,269,38,38,5500,147,675,1178063,9,19,53567,42,51,144800504,1352,1,0,41,52,34,14,150,675,0,0,0,44522985,7825253,4003383405,0,666,258,9,2,1,14,14,302,1,4002778064,3954709960,239652519,306825744,306842128,1,2,1,13500332736,73389,73389,14,14,14,306825744,5,3,624685,1204194,2555630,30561,4002778064,1178063,41969138,1649
984240.01,253952,62,225649,14867190706,33,54133871,0,286,52,52,5500,151,675,1279760,9,19,59378,42,51,145331408,1352,1,0,41,66,45,14,150,675,0,0,0,48680507,8057478,4397150927,0,666,258,9,2,1,14,14,302,1,4397829072,4349769946,253413066,337542636,337542636,1,2,1,14851875984,73389,73389,14,14,14,337542636,5,3,635759,1307982,2723802,33575,4397829072,1279760,45958650,1649
986243.52,253952,62,248715,16386807642,33,54133871,0,286,52,52,5500,154,675,1358992,9,19,65836,42,51,145862312,1352,1,0,41,66,45,14,150,675,0,0,0,52651763,8057620,4839957685,0,666,258,9,2,1,14,14,302,1,4841769936,4793990575,262235183,372080874,372097258,1,2,1,16371558456,73389,73389,14,14,14,372080874,5,3,640555,1389037,2814576,36962,4841769936,1358992,49839313,1649
988247.23,253952,62,271220,17869924334,33,54133871,0,286,52,52,5500,158,675,1430589,9,19,72191,42,51,146658668,1352,1,0,41,66,45,14,150,675,0,0,0,56625180,8057809,5271883026,0,666,258,9,2,1,14,14,302,1,5275225040,5227550533,269584192,405781369,405781369,1,2,1,17853659340,73389,73389,14,14,14,405764985,5,3,641572,1462530,2893779,40269,5275225040,1430589,53731704,1649
