timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
57841.63,9,253952,62,41832,2754098856,9,11306115,0,210,20,20,761,319,0,567,402431,0,85,16406,26,577,105716419,1136,1,0,4,3051,51952763,7,207681840,25,34,5,8928,567,0,0,23635401,643154,897307940,0,567,557,0,3,1,14,14,3664,0,3,899488182,869898546,35579872,52760232,52793000,1,3,1,0,2742680128,73389,73389,14,14,14,52743852,14,3,124505,410830,763604,7518,899488182,402431,22872709,2264
59847.72,13,253952,62,77384,5097500384,9,14096341,0,402,22,22,761,549,0,567,726839,0,85,30413,26,577,112292389,1136,1,0,4,3051,96428473,7,385520004,25,36,5,8928,567,0,0,43393885,1041010,1636818012,0,567,557,0,3,1,14,14,3664,0,3,1637252635,1607642717,58475068,97838083,97854467,1,3,1,0,5087580348,73389,73389,14,14,14,97838087,14,3,141063,742856,1169244,13649,1637252635,726839,42226257,2264
61859.71,19,253952,62,115087,7582533478,11,18409405,0,591,22,22,761,790,0,576,1067134,0,85,45262,26,577,115917488,1154,1,0,4,3051,143460556,7,573713128,25,36,5,8928,576,0,0,64371052,1533498,2420398551,0,576,565,0,3,1,14,14,3664,0,3,2419031217,2390257392,84239885,145623168,145623168,1,3,1,0,7572404768,73389,73389,14,14,14,145623172,14,3,156302,1090595,1608406,20142,2419031217,1067134,62764259,2294
63865.93,23,253952,62,147754,9733436902,11,21198135,0,764,22,22,761,1009,1,621,1356277,2,85,58089,26,577,124888601,1244,1,0,4,3051,184091837,7,736238076,25,36,5,8928,621,0,0,82396562,1941146,3099302632,0,619,612,2,3,1,14,14,3664,0,3,3097563862,3067613043,105450705,186981024,186981024,1,3,1,0,9723013280,73389,73389,14,14,14,186981028,14,3,175726,1386158,1985644,25786,3097563862,1356277,80413959,2469
65870.65,24,253952,62,174659,11506393848,13,25054800,0,894,22,22,761,1177,1,639,1589221,2,85,68620,26,577,128468275,1280,1,0,4,3051,217553186,7,870083376,25,36,5,8928,639,0,0,96302831,2183123,3667071887,0,637,631,2,3,1,14,14,3664,0,3,3665588090,3626529461,123433434,221019106,221019106,1,3,1,0,11492993544,73389,73389,14,14,14,221019110,14,3,191778,1624302,2315372,30494,3665588090,1589221,93991026,2527
67878.21,24,253952,62,194620,12821033712,18,30611251,0,980,26,26,761,1304,1,648,1717107,4,85,76475,26,577,129910284,1298,1,0,4,3051,242414100,7,969591952,25,40,5,8928,648,0,0,104961525,2187147,4091359735,0,644,640,4,3,1,14,14,3664,0,3,4088363655,4041228142,137655013,246235736,246268504,1,3,1,0,12803406336,73389,73389,14,14,14,246219356,14,3,207842,1755400,2494108,33998,4088363655,1717107,102471316,2554
69885.09,27,253952,62,221723,14605810226,18,32576665,0,1120,27,27,761,1484,3,675,1962386,4,85,87200,26,577,135286161,1352,1,0,4,3051,276402515,7,1105351796,25,41,5,8928,675,0,0,120282564,2463240,4669530268,0,671,667,4,3,1,14,14,3664,0,3,4666525080,4604862975,155197700,280462678,280479062,1,3,1,0,14584059288,73389,73389,14,14,14,280462682,14,3,233420,2006239,2843811,38828,4666525080,1962386,117443200,2666
71891.03,30,253952,62,249179,16413978252,18,34784211,0,1276,28,28,761,1654,4,693,2213053,4,85,97960,26,577,139086192,1388,1,0,4,3051,310541999,7,1241974036,25,42,5,8928,693,0,0,135891661,2778646,5261739011,0,689,686,4,3,1,14,14,3664,0,3,5259625899,5176052517,173317065,315119922,315119922,1,3,1,0,16385384008,73389,73389,14,14,14,315103542,14,3,240435,2262618,3123465,43750,5259625899,2213053,132773196,2737
73895.70,30,253952,62,270410,17811986524,24,41455207,0,1339,28,28,761,1791,4,720,2352025,8,85,106250,26,577,143469003,1442,1,0,4,3051,336822281,7,1347224564,25,42,5,8928,720,0,0,145323168,2799878,5733286272,0,712,713,8,3,1,14,14,3664,0,3,5729080268,5618196289,189436852,341864138,341880522,1,3,1,0,17776935208,73389,73389,14,14,14,341864142,14,3,245089,2405072,3279400,47662,5729080268,2352025,142049138,2821
75903.45,31,253952,62,296460,19530212266,24,42487969,0,1452,33,33,761,1954,4,801,2591351,10,85,116490,26,577,157896601,1604,1,0,4,3051,369293291,7,1477108492,25,47,5,8928,801,0,0,159596463,3027947,6309038050,0,791,801,10,3,1,14,14,3664,0,3,6305259867,6162387428,204962408,374706818,374706818,1,3,1,0,19484754568,73389,73389,14,14,14,374706822,14,3,267551,2649664,3609880,52460,6305259867,2591351,155992462,3134
