timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1037216.95,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
1039222.67,5,253952,62,81751,5384999224,3,6645964,0,276,30,30,397,576,4,576,760455,2,18,32104,45,18,112840658,1154,1,0,4,420,101840188,6,406779244,44,44,14,320,576,0,0,47812549,1256128,1725962515,0,574,444,2,3,1,14,14,876,3,1727138110,1698090819,55744261,103342663,103408199,1,3,1,5372966540,73389,73389,14,14,14,103326283,5,3,172843,776692,1208728,14379,1727269182,760516,46605439,1924
1041231.59,15,253952,62,164013,10804959396,3,10489500,0,592,30,30,397,1107,6,585,1507579,2,18,64502,45,18,117742431,1172,1,0,4,420,204500329,6,817751424,44,44,14,320,585,0,0,96580118,2269603,3431230282,0,583,455,2,3,1,14,14,876,3,3433386450,3404493962,109497557,207567459,207649379,1,3,1,10790951996,73389,73389,14,14,14,207518311,5,3,195896,1540352,2142227,28540,3433386450,1507579,94441136,1953
1043245.42,26,253952,62,244659,16119954540,3,14994166,0,931,30,30,397,1625,7,603,2246301,4,18,96258,45,18,121924738,1208,1,0,4,420,305322815,6,1221097388,44,44,14,320,603,0,0,144575502,3334181,5108500056,0,599,476,4,3,1,14,14,876,3,5106847074,5077603675,163155489,309811506,309844274,1,3,1,16110198344,73389,73389,14,14,14,309811510,5,3,227389,2295587,3040242,42408,5106847074,2246301,141540067,2021
1045258.01,32,253952,62,297719,19615881058,10,26832086,0,1206,30,30,397,1971,8,621,2730057,8,18,117183,45,18,124808895,1244,1,0,4,420,371582073,6,1486134388,44,44,14,320,621,0,0,176986122,4158037,6211997095,0,613,495,8,3,1,14,14,876,3,6208101995,6178663597,208226076,377015888,377032272,1,3,1,19604826208,73389,73389,14,14,14,377015892,5,3,248383,2790338,3668591,51559,6208101995,2730057,173323386,2082
1047264.45,41,253952,62,340142,22409602310,15,34524050,0,1457,30,30,397,2246,11,648,3145087,10,18,133841,45,18,129132778,1298,1,0,4,420,424405007,6,1697361916,44,44,14,320,648,0,0,203595882,5079615,7098133475,0,638,528,10,3,1,14,14,876,3,7095291225,7058555426,243399805,430705246,430738014,1,3,1,22396672824,73389,73389,14,14,14,430705250,5,3,270097,3214621,4227731,58926,7095291225,3145087,199374872,2176
1049276.52,54,253952,62,382849,25220398068,15,36948098,0,1675,31,31,397,2516,12,774,3567842,10,18,150610,45,18,151625608,1550,1,0,4,420,477519026,6,1909817568,44,45,14,320,774,0,0,230181218,6011949,8022673547,0,764,683,10,3,1,14,14,876,3,8017830919,7947224490,273222330,484526750,484575902,1,3,1,25195391032,73389,73389,14,14,14,484526754,5,3,287740,3646704,4734399,66609,8017830919,3567842,225454412,2664
1051283.05,71,253952,62,425598,28036602276,16,42022123,0,1923,31,31,397,2780,13,1152,4015980,10,18,167286,45,18,218639195,2306,1,0,4,420,530383024,6,2121467472,44,45,14,320,1152,0,0,256607483,6967067,8997492054,0,1142,1127,10,3,1,14,14,876,3,8992633426,8841552105,305806339,538211346,538260498,1,3,1,27986990024,73389,73389,14,14,14,538211350,5,3,302192,4104485,5255422,74677,8992633426,4015980,251360511,4153
1053287.73,74,253952,62,457933,30166978236,21,48998398,0,2084,31,31,397,2990,13,1575,4331153,10,18,179830,45,18,294613393,3152,1,0,4,420,570165742,6,2280534000,44,45,14,320,1575,0,0,274921381,7371695,9784452158,0,1565,1548,10,3,1,14,14,876,3,9776984267,9521328005,331494843,578608135,578608135,1,3,1,30086771084,73389,73389,14,14,14,578591755,5,3,333331,4426680,5688477,81178,9776984267,4331153,269241021,5653
1054284.25,74,253952,62,475024,31294281546,26,51825898,4,2130,40,40,397,3127,13,1584,4454837,10,18,186584,52,18,307470059,3177,1,1229,4,420,591599349,6,2366397396,51,61,44,348,1584,1229,105,283185182,7372164,10194791207,8,1574,1555,10,3,1,14,14,876,3,10185427507,9880229059,359811610,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,5,3,338737,4553611,5842704,84534,10185427507,4454837,277351927,5678
