timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
618043.79,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
620048.67,0,0,18714,1231749744,0,0,0,0,1,1,5774,117,567,129751,14,1747,7,0,116910020,1136,1,0,6,15,0,5,264,567,0,0,0,1993280,85,404879033,0,567,456,2,1,14,14,417,0,1,405962948,363234764,1993660,27703124,27703124,1,2,1,0,1218216560,73389,73389,14,14,14,27686740,9,3,354028,131745,822613,3115,405962948,129751,1170753,1854
622053.35,253952,62,40642,2676798778,1,1000067,0,3,22,22,5774,120,675,255449,14,7217,28,14,140299886,1352,1,0,27,36,6,5,1677,675,0,0,0,6294005,4511,836246868,0,675,532,2,1,14,14,417,0,1,837286704,786361507,10513197,60463698,60480082,1,2,1,0,2660402712,73389,73389,14,14,14,60463698,9,3,468165,260130,1179783,6407,837286704,255449,5114493,2191
624058.46,253952,62,55534,3658069930,20,20793522,0,52,22,22,5774,123,675,332476,14,11442,28,14,140830790,1352,1,0,27,36,6,5,1677,675,0,0,0,9562108,256563,1122370262,0,675,532,2,1,14,14,417,0,1,1123810096,1073193399,68775245,82768294,82784678,1,2,1,0,3641804936,73389,73389,14,14,14,82768294,9,3,491488,338925,1327373,8593,1123810096,332476,8235131,2191
626064.43,253952,62,70275,4629710598,20,22208921,0,84,24,24,5774,125,675,428182,14,15575,28,14,141361694,1352,1,0,27,38,6,5,1677,675,0,0,0,13089700,632036,1406267457,0,675,532,2,1,14,14,417,0,1,1407580976,1357236463,74272903,104865931,104865931,1,2,1,0,4613114616,73389,73389,14,14,14,104843514,9,3,502749,436653,1461167,10758,1407580976,428182,11629051,2191
628068.91,253952,62,82477,5433362650,23,27075466,0,116,25,25,5774,127,675,500802,14,19011,28,14,141361694,1352,1,0,27,39,6,5,1677,675,0,0,0,15928484,856419,1642175985,0,675,532,2,1,14,14,417,0,1,1642199856,1592127951,82398241,123134474,123134474,1,2,1,0,5417195960,73389,73389,14,14,14,123118090,9,3,505970,510982,1537337,12548,1642199856,500802,14391786,2191
630074.22,253952,62,94083,6198220698,23,28713919,0,145,25,25,5774,129,675,557426,14,22289,28,14,141892598,1352,1,0,27,39,6,5,1677,675,0,0,0,18329206,865134,1865485777,0,675,532,2,1,14,14,417,0,1,1865808688,1815739039,86462697,140516122,140516122,1,2,1,0,6182709368,73389,73389,14,14,14,140516122,9,3,512005,569019,1610162,14254,1865808688,557426,16719783,2191
632079.49,253952,62,105721,6965175898,23,30558599,0,185,25,25,5774,131,675,611387,14,25595,28,14,142158050,1352,1,0,27,39,6,5,1677,675,0,0,0,20686823,865299,2086820511,0,675,532,2,1,14,14,417,0,1,2090072880,2040030743,90677750,157938730,157938730,1,2,1,0,6948583224,73389,73389,14,14,14,157922346,9,3,515249,624251,1670144,15965,2090072880,611387,19017496,2191
634087.97,253952,62,118498,7807042054,23,32099468,0,205,26,26,5774,133,675,683881,14,29169,28,14,142423502,1352,1,0,27,40,6,5,1677,675,0,0,0,23488028,971918,2335438584,0,675,532,2,1,14,14,417,0,1,2336095024,2286030346,95193675,177071307,177087691,1,2,1,0,7791137508,73389,73389,14,14,14,177071307,9,3,523824,698302,1767209,17842,2336095024,683881,21721746,2191
636095.11,253952,62,134102,8834974838,23,34191593,0,248,28,28,5774,135,675,802795,14,33531,28,14,142688954,1352,1,0,27,42,6,5,1677,675,0,0,0,27466077,1539011,2635352874,0,675,532,2,1,14,14,417,0,1,2636249904,2586543731,101721484,200440863,200440863,1,2,1,0,8818677076,73389,73389,14,14,14,200424479,9,3,530780,819543,1901659,20132,2636249904,802795,25565499,2191
