timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
484665.90,1,0,0,18782,1236206192,0,0,0,0,1,1,5805,117,567,125951,9,1754,7,0,116910020,1136,1,0,6,15,0,5,3583,567,0,0,0,1995656,2028,407105693,0,567,368,2,1,14,14,448,1,407142596,364537372,1998192,27801428,27817812,1,2,1,1223262832,73389,73389,14,14,14,27801428,7,3,357040,127864,857171,3124,407142596,125951,1138569,1719
486677.12,1,253952,62,34765,2289520090,10,12228124,0,37,19,19,5805,119,675,240859,9,5559,25,13,140299886,1352,1,0,24,33,15,5,3649,675,0,0,0,5767715,1411825,722020168,0,675,430,2,1,14,14,448,1,724040496,673136838,26517422,51666378,51682762,1,2,1,2273320632,73389,73389,14,14,14,51666378,7,3,502780,244963,1308135,5543,724040496,240859,4459776,2011
488683.52,1,253952,62,48583,3200140126,14,21043166,0,66,21,21,5805,122,675,361815,9,9494,25,13,140830790,1352,1,0,24,35,15,5,3649,675,0,0,0,9826557,2936647,988496458,0,675,430,2,1,14,14,448,1,990116656,939294305,43182293,72359309,72375693,1,2,1,3183809596,73389,73389,14,14,14,72359309,7,3,510267,368188,1485165,7573,990116656,361815,8341061,2011
490693.12,1,253952,62,62507,4117706978,17,26427058,0,105,21,21,5805,124,675,486147,9,13407,25,13,141096242,1352,1,0,24,35,15,5,3649,675,0,0,0,13679753,4355744,1255880352,0,675,430,2,1,14,14,448,1,1258027824,1207476813,54982242,93224272,93240656,1,2,1,4101867968,73389,73389,14,14,14,93224272,7,3,516606,494806,1631892,9617,1258027824,486147,12048330,2011
492703.27,1,253952,62,76669,5050871398,17,30263881,0,137,23,23,5805,126,675,602721,9,17375,25,13,141361694,1352,1,0,24,37,15,5,3649,675,0,0,0,17657743,5876321,1529290619,0,675,430,2,1,14,14,448,1,1530526512,1480322772,64735870,114433299,114449683,1,2,1,5035065156,73389,73389,14,14,14,114433299,7,3,527930,613642,1802947,11696,1530526512,602721,15855389,2011
494712.07,1,253952,62,90675,5973546750,18,34599466,0,182,23,23,5805,128,675,730065,9,21305,25,13,141627146,1352,1,0,24,37,15,5,3649,675,0,0,0,21629590,7623097,1798366672,0,675,430,2,1,14,14,448,1,1800141616,1750045852,77218222,135398725,135415109,1,2,1,5957543900,73389,73389,14,14,14,135398725,7,3,538870,745235,2004870,13753,1800141616,730065,19625436,2011
496716.91,1,253952,62,104499,6884560002,19,37335783,0,222,23,23,5805,131,675,853314,9,25236,25,13,142158050,1352,1,0,24,37,15,5,3649,675,0,0,0,25571581,8737942,2065354347,0,675,430,2,1,14,14,448,1,2066479920,2016437457,85655540,156091656,156108040,1,2,1,6868032864,73389,73389,14,14,14,156091656,7,3,545982,870852,2152347,15785,2066479920,853314,23420074,2011
498724.02,1,253952,62,113621,7485830270,21,41266479,0,235,23,23,5805,132,675,903335,9,27782,25,13,142423502,1352,1,0,24,37,15,5,3649,675,0,0,0,27667709,8743628,2241596984,0,675,430,2,1,14,14,448,1,2242116400,2192151652,91858531,169776997,169776997,1,2,1,7469466972,73389,73389,14,14,14,169760613,7,3,546017,922067,2211418,17125,2242116400,903335,25457213,2011
500728.97,1,253952,62,123571,8141098894,21,42644335,0,278,23,23,5805,134,675,964743,9,30605,25,13,142423502,1352,1,0,24,37,15,5,3649,675,0,0,0,30069516,8768081,2433572760,0,675,430,2,1,14,14,448,1,2433350448,2383701070,95685928,184668721,184668721,1,2,1,8125423724,73389,73389,14,14,14,184668721,7,3,550856,984818,2284461,18584,2433350448,964743,27786064,2011
502744.89,1,253952,62,137529,9060906036,21,44962895,0,309,27,27,5805,136,675,1066778,9,34521,25,13,142942340,1352,1,0,24,41,15,5,3649,675,0,0,0,33735253,9497882,2700300194,0,675,430,2,1,14,14,448,1,2702179120,2652588578,103026652,205558260,205574644,1,2,1,9044563440,73389,73389,14,14,14,205558260,7,3,571631,1089750,2455766,20635,2702179120,1066778,31280632,2011
