timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1162147.76,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
1164152.38,0,0,18645,1227227760,0,0,0,0,1,1,3757,117,567,124160,34,1741,11,3636,116910020,1136,1,0,10,15,96,9,3700,567,0,0,0,1971642,17163,403436050,0,567,402,2,1,14,14,418,0,1,404390084,361903362,1989169,27588436,27604820,1,2,1,0,1213891184,73389,73389,14,14,14,27588436,10,3,354237,126302,792761,3103,404390084,124160,1178970,2089
1166159.38,253952,62,35067,2309577414,11,12586326,0,37,16,16,3757,119,675,239264,34,5644,26,3667,140299886,1352,1,0,25,30,96,9,3818,675,0,0,0,5825391,1004076,726631342,0,675,464,2,1,14,14,418,0,1,730069808,678966735,23018469,52131163,52147547,1,2,1,0,2293771172,73389,73389,14,14,14,52131163,10,3,491151,243701,1187190,5589,730069808,239264,4638418,2376
1168170.53,253952,62,50012,3294321974,11,16406247,0,86,16,16,3757,122,675,354339,34,9884,26,3667,140830790,1352,1,0,25,30,96,9,3818,675,0,0,0,10094033,2041916,1014083610,0,675,464,2,1,14,14,418,0,1,1017772848,966819091,32945051,74501295,74517679,1,2,1,0,3278056980,73389,73389,14,14,14,74501295,10,3,496849,361221,1341925,7784,1017772848,354339,8752470,2376
1170178.76,253952,62,63949,4212740794,12,20555867,0,132,17,17,3757,124,675,465694,34,13796,26,3667,141096242,1352,1,0,25,31,96,9,3818,675,0,0,0,14090122,2719947,1283843122,0,675,464,2,1,14,14,418,0,1,1285815088,1235285558,41695945,95382642,95399026,1,2,1,0,4196836248,73389,73389,14,14,14,95382642,10,3,504541,474999,1479875,9829,1285815088,465694,12610758,2376
1172190.40,253952,62,78639,5180508222,13,24817043,0,178,17,17,3757,127,675,580680,34,17928,26,3667,141361694,1352,1,0,25,31,96,9,3818,675,0,0,0,18200032,3610575,1567241073,0,675,464,2,1,14,14,418,0,1,1568668464,1518249037,51819685,117386293,117386293,1,2,1,0,5164996892,73389,73389,14,14,14,117386293,10,3,508941,592399,1614375,11987,1568668464,580680,16586314,2376
1174194.56,253952,62,89205,5876677926,15,27812068,0,213,17,17,3757,128,675,639469,34,20903,26,3667,141627146,1352,1,0,25,31,96,9,3818,675,0,0,0,20573859,3701959,1771675555,0,675,464,2,1,14,14,418,0,1,1771830064,1721744225,57650127,133207587,133207587,1,2,1,0,5861133828,73389,73389,14,14,14,133207587,10,3,509447,652525,1682416,13537,1771830064,639469,18892188,2376
1176199.11,253952,62,100367,6612172538,15,29481464,0,252,17,17,3757,130,675,696770,34,24054,26,3667,141892598,1352,1,0,25,31,96,9,3818,675,0,0,0,22965387,3703505,1986986931,0,675,464,2,1,14,14,418,0,1,1986919216,1936801398,61630458,149919650,149919650,1,2,1,0,6596464600,73389,73389,14,14,14,149919650,10,3,513345,711116,1742560,15178,1986919216,696770,21223664,2376
1178206.57,253952,62,114985,7575752278,15,31449544,0,289,20,20,3757,132,675,807803,34,28154,26,3667,142423502,1352,1,0,25,34,96,9,3818,675,0,0,0,26894506,4585203,2266572698,0,675,464,2,1,14,14,418,0,1,2268461872,2218435451,69128716,171820679,171820679,1,2,1,0,7559388980,73389,73389,14,14,14,171804295,10,3,524316,824403,1905908,17326,2268461872,807803,24989569,2376
1180217.39,253952,62,128772,8483809794,15,36024677,0,321,21,21,3757,135,675,932395,34,32083,26,3667,142688954,1352,1,0,25,35,96,9,3818,675,0,0,0,30824849,6568415,2531069378,0,675,464,2,1,14,14,418,0,1,2533620528,2483840055,80212125,192452392,192468776,1,2,1,0,8467905248,73389,73389,14,14,14,192452392,10,3,539127,952900,2089566,19349,2533620528,932395,28736383,2376
