timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1051982.26,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,26,0,9,152,2097278,2,1,0,9,14,1,9,385,0,0,0,0,92,0,6931,0,0,0,0,2,1,14,14,421,1,0,0,193,0,0,1,2,1,0,73389,73389,14,14,14,0,9,3,5,0,93,0,0,0,0,0
1053987.37,0,0,17403,1145301144,0,0,0,0,1,1,4102,117,531,132786,2,26,1626,11,152,109294388,1064,1,0,10,15,1,9,396,531,0,0,0,1949163,34690,376696193,0,529,430,2,2,1,14,14,421,1,377258180,337696900,1986010,25757746,25774130,1,2,1,1133340824,73389,73389,14,14,14,25757746,9,3,331561,134974,788503,2896,377258180,132786,1160749,2038
1055992.63,253952,62,34505,2272480730,8,8003751,0,8,16,16,4102,119,675,251245,2,26,5489,26,166,140299886,1352,1,0,25,30,12,9,918,675,0,0,0,5645793,104466,717849756,0,673,537,2,2,1,14,14,421,1,719321904,668154831,16501036,51289546,51289546,1,2,1,2256019128,73389,73389,14,14,14,51273162,9,3,460076,255939,1212788,5507,719321904,251245,4433230,2519
1057999.69,253952,62,47648,3138333062,10,14159280,0,50,16,16,4102,121,675,380294,2,26,9189,26,166,140565338,1352,1,0,25,30,12,9,918,675,0,0,0,9688222,1643873,968450829,0,673,537,2,2,1,14,14,421,1,972159792,921204568,34288230,70962795,70979179,1,2,1,3122362980,73389,73389,14,14,14,70962795,9,3,481269,387227,1418089,7436,972159792,380294,8270486,2519
1060010.13,253952,62,60798,4004909598,11,19247896,0,85,17,17,4102,124,675,517062,2,26,12939,26,166,141096242,1352,1,0,25,31,12,9,918,675,0,0,0,13666036,2884157,1223905044,0,673,537,2,2,1,14,14,421,1,1225128752,1174608785,46936303,90666653,90666653,1,2,1,3989332732,73389,73389,14,14,14,90666653,9,3,496265,526295,1594766,9366,1225128752,517062,12071748,2519
1062014.70,253952,62,72475,4774420702,14,24671961,0,134,17,17,4102,126,675,622806,2,26,16179,26,166,141361694,1352,1,0,25,31,12,9,918,675,0,0,0,17051228,3623099,1450249959,0,673,537,2,2,1,14,14,421,1,1450048304,1399548164,56891991,108154797,108154797,1,2,1,4758811068,73389,73389,14,14,14,108154797,9,3,504575,634042,1744324,11082,1450048304,622806,15307499,2519
1064021.80,253952,62,81429,5364150018,15,27329369,0,146,18,18,4102,127,675,692050,2,26,18734,26,166,141361694,1352,1,0,25,32,12,9,918,675,0,0,0,19443608,3703091,1620734970,0,673,537,2,2,1,14,14,421,1,1622276912,1571915116,62215044,121549544,121565928,1,2,1,5348179936,73389,73389,14,14,14,121549544,9,3,521692,704714,1836631,12396,1622276912,692050,17607666,2519
1066035.10,253952,62,94776,6243902598,15,29667677,0,184,20,20,4102,129,675,817536,2,26,22482,26,166,141892598,1352,1,0,25,34,12,9,918,675,0,0,0,23389602,4849567,1879339913,0,673,537,2,2,1,14,14,421,1,1879309104,1829067543,69672699,141554347,141554347,1,2,1,6228391268,73389,73389,14,14,14,141554347,9,3,529282,832471,2005667,14357,1879309104,817536,21384759,2519
1068046.55,253952,62,108196,7128173854,15,34909329,0,218,22,22,4102,131,675,935479,2,26,26246,26,166,142158050,1352,1,0,25,36,12,9,918,675,0,0,0,27430138,6251456,2134539954,0,673,537,2,2,1,14,14,421,1,2137914160,2087696807,82529764,161643229,161643229,1,2,1,7112302076,73389,73389,14,14,14,161643229,9,3,554941,952759,2226930,16330,2137914160,935479,25204165,2519
1070051.49,253952,62,120870,7963289802,17,40337065,0,268,22,22,4102,133,675,1038347,2,26,29813,26,166,142423502,1352,1,0,25,36,12,9,918,675,0,0,0,31055348,7013863,2380299364,0,673,537,2,2,1,14,14,421,1,2381708080,2331715862,92790061,180628350,180628350,1,2,1,7947647400,73389,73389,14,14,14,180628350,9,3,578454,1057703,2429111,18190,2381708080,1038347,28627325,2519
