timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
628969.64,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
630973.97,0,0,19891,1309163134,0,0,0,0,1,1,5858,117,1,603,127992,11,1857,11,105,124272266,1208,1,0,10,15,0,9,147,603,0,0,0,1990729,3722,431092589,0,603,362,2,1,14,14,412,1,431521988,386082204,1995341,29429477,29445861,1,2,1,1294896988,73389,73389,14,14,14,29429477,9,3,379221,130114,818169,3310,431521988,127992,1172654,1767
632978.59,253952,62,40963,2697835834,1,1000060,0,1,26,26,5858,120,1,675,238018,11,7305,36,119,140299886,1352,1,0,35,40,0,9,237,675,0,0,0,6322259,13057,841747698,0,675,397,2,1,14,14,412,1,843447088,792533197,10462429,60955218,60955218,1,2,1,2682029592,73389,73389,14,14,14,60955218,9,3,473292,242826,1134173,6454,843447088,238018,5188348,1944
634984.60,253952,62,57283,3773223298,21,23340511,0,44,26,26,5858,123,1,675,339601,11,11923,36,119,140830790,1352,1,0,35,40,0,9,237,675,0,0,0,10419902,1877301,1155573624,0,675,397,2,1,14,14,412,1,1157364528,1106819052,90931868,85401800,85401800,1,2,1,3756958304,73389,73389,14,14,14,85385416,9,3,502519,346721,1319652,8849,1157364528,339601,9100676,1944
636990.39,253952,62,72475,4774420702,22,26988457,0,88,26,26,5858,126,1,675,442340,11,16185,36,119,141361694,1352,1,0,35,40,0,9,237,675,0,0,0,14399761,2663893,1448939827,0,675,397,2,1,14,14,412,1,1450048304,1399548164,100262278,108154797,108154797,1,2,1,4758811068,73389,73389,14,14,14,108154797,9,3,509032,452909,1465505,11082,1450048304,442340,12934828,1944
638995.24,253952,62,84158,5544059570,27,34065924,0,120,29,29,5858,127,1,675,500859,11,19470,36,119,141361694,1352,1,0,35,43,0,9,237,675,0,0,0,16978762,3941108,1675008290,0,675,397,2,1,14,14,412,1,1674705712,1624519614,110743737,125636908,125653292,1,2,1,5528023952,73389,73389,14,14,14,125636908,9,3,519055,512852,1551297,12796,1674705712,500859,15428138,1944
641003.26,253952,62,98016,6457301046,27,36032923,0,151,32,32,5858,130,1,675,588616,11,23419,36,119,141892598,1352,1,0,35,46,0,9,237,675,0,0,0,20539957,4307313,1939393305,0,675,397,2,1,14,14,412,1,1941437232,1891443051,117048892,146395375,146411759,1,2,1,6441396500,73389,73389,14,14,14,146395375,9,3,529720,602684,1673967,14831,1941437232,588616,18866808,1944
643019.41,253952,62,113502,7478031486,28,39675989,0,206,32,32,5858,132,1,675,690738,11,27751,36,119,142423502,1352,1,0,35,46,0,9,237,675,0,0,0,24624118,4882330,2236313246,0,675,397,2,1,14,14,412,1,2240019248,2189908785,125928577,169596773,169596773,1,2,1,7462258012,73389,73389,14,14,14,169596773,9,3,537518,707231,1818691,17109,2240019248,690738,22806402,1944
645026.04,253952,62,127975,8431312150,29,43858583,0,246,33,33,5858,135,1,675,792926,11,31844,36,119,142423502,1352,1,0,35,47,0,9,237,675,0,0,0,28636300,5519047,2519052752,0,675,397,2,1,14,14,412,1,2518416176,2468521895,134411255,191266711,191266711,1,2,1,8415735284,73389,73389,14,14,14,191266711,9,3,546472,814662,1969598,19233,2518416176,792926,26667836,1944
647031.43,253952,62,142062,9359561370,32,48585975,0,293,35,35,5858,137,1,675,887372,11,35855,36,119,142942340,1352,1,0,35,49,0,9,237,675,0,0,0,32520452,6048895,2787636495,0,675,397,2,1,14,14,412,1,2789342000,2739936650,144763052,212344666,212361050,1,2,1,9343165304,73389,73389,14,14,14,212344666,9,3,557713,911379,2099630,21300,2789342000,887372,30422104,1944
