timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
211226.57,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,28,0,9,708,2097278,2,1,0,0,0,0,0,0,9,14,0,0,816,0,0,0,0,0,6895,0,0,0,0,3,1,14,14,0,0,3,0,0,222,0,0,1,3,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0
213241.20,7,253952,62,15565,1024520194,2,4630272,0,99,7,7,1963,155,0,567,145619,0,28,6089,17,708,97909717,1136,1,0,4,1638,19216334,8,76800816,16,21,0,9,4219,567,0,0,8671256,335100,351042944,0,567,546,0,3,1,14,14,2301,0,3,351333410,325468564,13636379,19507694,19524078,1,3,1,0,1014400120,73389,73389,14,14,14,19507698,12,3,91244,148861,326416,2978,351333410,145619,8345208,1910
215248.14,7,253952,62,30248,1992070190,2,6353815,0,180,7,7,1963,230,0,567,273045,0,28,11861,17,708,100998613,1136,1,0,4,1638,37580173,8,150320692,16,21,0,9,4219,567,0,0,16764584,493365,657719236,0,567,546,0,3,1,14,14,2301,0,3,657914468,630064086,23570625,38132367,38132367,1,3,1,0,1982883116,73389,73389,14,14,14,38132371,12,3,97099,279505,473297,5482,657914468,273045,16291955,1910
217252.69,9,253952,62,42399,2791619748,4,9904597,0,244,7,7,1963,323,0,567,352284,0,28,16642,17,708,101698441,1136,1,0,4,1638,52710317,8,210841268,16,21,0,9,4219,567,0,0,22229722,531444,911767960,0,567,546,0,3,1,14,14,2301,0,3,912527456,881668494,32616255,53511737,53511737,1,3,1,0,2782610356,73389,73389,14,14,14,53511741,12,3,104939,360814,568220,7629,912527456,352284,21662370,1910
219259.30,10,253952,62,57310,3775041034,4,10840191,0,303,10,10,1963,403,0,567,464366,0,28,22499,17,708,105076921,1136,1,0,4,1638,71339749,8,285229776,16,24,0,9,4219,567,0,0,29620501,601909,1220137701,0,567,546,0,3,1,14,14,2301,0,3,1220890773,1191319353,41013058,72408461,72441229,1,3,1,0,3764388036,73389,73389,14,14,14,72392081,12,3,115980,475536,710164,10165,1220890773,464366,28911483,1910
221266.53,11,253952,62,86461,5695495750,4,12842105,0,449,14,14,1963,604,0,576,717911,0,28,33998,21,708,110328472,1154,1,0,4,1638,107738141,8,430887840,20,28,0,9,4317,576,0,0,45999062,922473,1826469442,0,576,555,0,3,1,14,14,2301,0,3,1825467995,1795963430,59618966,109342637,109342637,1,3,1,0,5684965188,73389,73389,14,14,14,109326257,12,3,136576,735058,1038974,15200,1825467995,717911,44961807,1946
223272.84,15,253952,62,114012,7511165262,5,16158074,0,588,14,14,1963,784,0,576,961258,0,28,44853,21,708,114430912,1154,1,0,4,1638,142175637,8,568637936,20,28,0,9,4317,576,0,0,61562779,1155208,2399857663,0,576,555,0,3,1,14,14,2301,0,3,2397656830,2367811102,78665140,144237005,144237005,1,3,1,0,7500324292,73389,73389,14,14,14,144237009,12,3,147648,984201,1333583,19950,2397656830,961258,60231465,1946
225276.56,15,253952,62,134104,8835757474,10,21713508,0,669,14,14,1963,913,1,576,1089850,0,28,52744,21,708,116916508,1154,1,0,4,1638,167178431,8,668648892,20,28,0,9,4317,576,0,0,70340002,1170893,2816866130,0,576,555,0,3,1,14,14,2301,0,3,2815259908,2784924194,93132393,169676534,169725686,1,3,1,0,8823179800,73389,73389,14,14,14,169676538,12,3,173077,1115995,1534527,23414,2815259908,1089850,68808082,1946
227281.01,16,253952,62,154882,10203564428,12,24415784,0,753,17,17,1963,1047,1,612,1224335,0,28,60886,21,708,122795898,1226,1,0,4,1638,193027089,8,771979260,20,31,0,9,4317,612,0,0,79734617,1173483,3252737271,0,612,576,0,3,1,14,14,2301,0,3,3251889104,3215995814,105226239,195976667,195993051,1,3,1,0,10190786716,73389,73389,14,14,14,195976671,12,3,201556,1253894,1751685,27048,3251889104,1224335,77985905,2050
229284.75,16,253952,62,172857,11387570830,13,27314764,0,845,19,19,1963,1163,2,612,1346310,0,28,67951,21,708,123121680,1226,1,0,4,1638,215487959,8,861822556,20,33,0,9,4317,612,0,0,88301228,1228549,3633087900,0,612,576,0,3,1,14,14,2301,0,3,3630642511,3589026918,116748434,218742174,218742174,1,3,1,0,11374593080,73389,73389,14,14,14,218742178,12,3,220462,1378963,1920800,30190,3630642511,1346310,86383710,2050
