timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
212864.15,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
214877.97,1,253952,62,14400,948460338,1,2697758,56,6,6,2431,151,0,558,146289,0,32,5635,15,581,97327437,1118,1,0,4,2040,17768438,6,71009092,14,20,8,4510,558,0,0,7969326,231743,330037373,0,558,507,0,3,1,14,14,2691,3,330399907,301510060,10875258,18047359,18063743,1,3,1,937610732,73389,73389,14,14,14,18030979,11,3,89898,149339,363418,2801,330399907,146289,7606184,2178
216882.70,2,253952,62,27345,1800588450,3,6082350,115,6,6,2431,209,0,576,242534,0,32,10690,15,581,101522750,1154,1,0,4,2040,33863880,6,135390864,14,20,8,4510,576,0,0,14131306,272919,597963901,0,576,521,0,3,1,14,14,2691,3,598486709,569964235,20476217,34430027,34430027,1,3,1,1789509468,73389,73389,14,14,14,34413647,11,3,94979,247924,483452,4975,598486709,242534,13648364,2241
218890.66,4,253952,62,41047,2702677228,3,7420294,179,9,9,2431,320,0,576,338699,0,32,16114,16,581,103718762,1154,1,0,4,2040,50991757,6,203902444,15,23,8,4522,576,0,0,20529681,314792,883618781,0,576,521,0,3,1,14,14,2691,3,883246980,853930300,28244914,51785384,51785384,1,3,1,2692840000,73389,73389,14,14,14,51785388,11,3,105959,346535,598261,7387,883246980,338699,19932179,2241
220898.05,7,253952,62,67304,4432807130,3,9479766,321,13,13,2431,473,5,576,576145,0,32,26439,20,581,107772938,1154,1,0,4,2040,83816388,6,335201036,19,27,8,4565,576,0,0,35445546,592733,1425006952,0,576,521,0,3,1,14,14,2691,3,1425668386,1398565819,45478903,85062054,85062054,1,3,1,4422374872,73389,73389,14,14,14,85045674,11,3,126393,589372,927813,11857,1425668386,576145,34519019,2241
222905.07,34,253952,62,94747,6240759256,4,12827119,477,13,13,2431,656,5,576,832642,0,32,37249,20,581,111573728,1154,1,0,4,2040,118080355,6,472127768,19,27,8,4565,576,0,0,51368664,886422,1996037618,0,576,521,0,3,1,14,14,2691,3,1995998571,1967545262,64808312,119829668,119862436,1,3,1,6230290800,73389,73389,14,14,14,119813288,11,3,137622,851790,1220491,16600,1995998571,832642,50150008,2241
224910.16,36,253952,62,116530,7675895326,8,17376005,568,13,13,2431,802,5,576,987406,0,32,45797,20,581,114071390,1154,1,0,4,2040,145247172,6,580730432,19,27,8,4565,576,0,0,61665941,931824,2449564609,0,576,521,0,3,1,14,14,2691,3,2448831398,2419326549,79912839,147434044,147434044,1,3,1,7666570320,73389,73389,14,14,14,147434048,11,3,158364,1010412,1447546,20366,2448831398,987406,60220613,2241
226915.36,39,253952,62,137893,9084423292,9,19076444,648,16,16,2431,942,6,576,1120480,0,32,54219,20,581,115941620,1154,1,0,4,2040,171955035,6,687755444,19,30,8,4565,576,0,0,71110724,932281,2892302327,0,576,521,0,3,1,14,14,2691,3,2890813826,2862899620,91008164,174507655,174507655,1,3,1,9074398092,73389,73389,14,14,14,174507659,11,3,174756,1147006,1624442,24032,2890813826,1120480,69488874,2241
228919.67,40,253952,62,156769,10328056798,11,22875190,744,18,18,2431,1058,6,576,1250083,0,32,61648,20,581,116858636,1154,1,0,4,2040,195542348,6,782169392,19,32,8,4565,576,0,0,79971111,976455,3287756206,0,576,521,0,3,1,14,14,2691,3,3285887755,3254469888,103750153,198432108,198432108,1,3,1,10318469648,73389,73389,14,14,14,198432112,11,3,189328,1279980,1794725,27297,3285887755,1250083,78179326,2241
230926.98,41,253952,62,172007,11332582574,15,27084548,780,21,21,2431,1153,6,585,1342984,0,32,67642,20,581,118357797,1172,1,0,4,2040,214475439,6,857708044,19,35,8,4565,585,0,0,86427845,997208,3606624016,0,585,526,0,3,1,14,14,2691,3,3604266145,3571237685,114437585,217683247,217699631,1,3,1,11319528876,73389,73389,14,14,14,217683251,11,3,203403,1375437,1934859,29933,3604266145,1342984,84496172,2262
