timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
223259.53,1,253952,62,24535,1614948172,2,3974899,157,11,11,2287,210,6,558,227520,0,52,9617,23,6119,99607911,1118,1,0,4,8704,30434319,11,121672740,22,25,11,9324,558,0,0,15180158,415676,537914825,0,558,523,0,3,1,14,14,9335,3,538991044,511233018,19567387,30869110,30869110,1,3,1,1605193752,73389,73389,14,14,14,30869114,7,3,93869,232815,475526,4526,538991044,227520,14705140,1973
225263.77,1,253952,62,44545,2934081970,7,9572611,247,11,11,2287,352,6,576,344137,0,52,17490,23,6119,105914774,1154,1,0,4,8704,55355065,11,221420260,22,25,11,9324,576,0,0,24071913,428009,958623053,0,576,529,0,3,1,14,14,9335,3,958567905,926782541,34061726,56226719,56226719,1,3,1,2923789420,73389,73389,14,14,14,56226723,7,3,103419,352598,622254,8037,958567905,344137,23450521,2020
227267.96,1,253952,62,65143,4290870118,9,12445890,322,14,14,2287,453,6,576,464413,0,52,25575,23,6119,107772938,1154,1,0,4,8704,81088939,11,324235124,22,28,11,9324,576,0,0,33492463,428275,1381862332,0,576,529,0,3,1,14,14,9335,3,1380640676,1353847788,46205969,82328085,82328085,1,3,1,4281060452,73389,73389,14,14,14,82328089,7,3,115830,476123,792702,11479,1380640676,464413,32701015,2020
229272.49,1,253952,62,82608,5441115312,9,14141693,417,16,16,2287,579,6,576,578561,0,52,32473,23,6119,109027802,1154,1,0,4,8704,102939977,11,411630856,22,30,11,9324,576,0,0,42011371,501280,1749195751,0,576,529,0,3,1,14,14,9335,3,1749472666,1716076898,56568961,104440391,104440391,1,3,1,5430900364,73389,73389,14,14,14,104440395,7,3,122671,593248,943178,14561,1749472666,578561,41069784,2020
231285.69,1,253952,62,98138,6465199910,13,18477491,468,19,19,2287,692,6,585,674297,0,52,38609,23,6119,112769920,1172,1,0,4,8704,122320332,11,489216640,22,33,11,9324,585,0,0,49375627,573620,2073934720,0,585,532,0,3,1,14,14,9335,3,2072102488,2038642115,68390862,124131739,124131739,1,3,1,6454850460,73389,73389,14,14,14,124131743,7,3,134535,691614,1087801,17265,2072102488,674297,48289719,2048
233293.98,2,253952,62,117276,7726305498,13,19809677,599,20,20,2287,794,7,585,825425,0,52,46136,23,6119,115255516,1172,1,0,4,8704,146261882,11,584982964,22,34,11,9324,585,0,0,60495597,873611,2465908396,0,585,532,0,3,1,14,14,9335,3,2465241945,2435419484,81119796,148398097,148398097,1,3,1,7716701076,73389,73389,14,14,14,148398101,7,3,141173,846519,1279149,20486,2465241945,825425,59218726,2048
235307.29,4,253952,62,138007,9092183980,13,21374951,731,21,21,2287,941,12,585,995017,0,52,54302,23,6119,116534512,1172,1,0,4,8704,172108529,11,688434116,22,35,11,9324,585,0,0,72816376,1082688,2897816494,0,585,532,0,3,1,14,14,9335,3,2895907485,2865467870,95182009,174644760,174661144,1,3,1,9081527552,73389,73389,14,14,14,174644764,7,3,144110,1020410,1485425,24074,2895907485,995017,71333645,2048
237311.68,4,253952,62,157229,10358770460,15,24412396,843,21,21,2287,1063,12,585,1133526,0,52,61837,23,6119,118670194,1172,1,0,4,8704,196130100,11,784520400,22,35,11,9324,585,0,0,83048995,1288184,3297205212,0,585,532,0,3,1,14,14,9335,3,3295256726,3264303327,108653091,199009422,199009422,1,3,1,10348489976,73389,73389,14,14,14,199009426,7,3,161922,1162424,1678954,27384,3295256726,1133526,81373107,2048
239315.99,4,253952,62,173411,11425222550,17,27712951,910,22,22,2287,1160,12,594,1227134,0,52,68219,23,6119,120169355,1190,1,0,4,8704,216306172,11,865224688,22,36,11,9324,594,0,0,90151554,1288894,3635606046,0,594,539,0,3,1,14,14,9335,3,3633899421,3600569775,119058316,219489361,219489361,1,3,1,11413446804,73389,73389,14,14,14,219489365,7,3,171828,1258484,1787703,30191,3633899421,1227134,88367203,2073
241330.38,5,253952,62,191507,12617158808,17,30379698,1028,24,24,2287,1278,12,621,1361891,0,52,75323,23,6119,125002830,1244,1,0,4,8704,238816436,11,955136624,22,38,11,9324,621,0,0,99965674,1489164,4019210203,0,621,558,0,3,1,14,14,9335,3,4017539236,3976532749,131730784,242355331,242355331,1,3,1,12599921340,73389,73389,14,14,14,242306183,7,3,186054,1396795,1979609,33367,4017539236,1361891,97989766,2138
243334.67,5,253952,62,205422,13534437486,21,35463207,1119,24,24,2287,1370,13,621,1459853,0,52,80776,23,6119,125292414,1244,1,0,4,8704,256161752,11,1024647008,22,38,11,9324,621,0,0,106919583,1582388,4314422692,0,621,558,0,3,1,14,14,9335,3,4311910186,4265627881,143859722,259964196,259964196,1,3,1,13518138224,73389,73389,14,14,14,259964200,7,3,195971,1497295,2101781,35817,4311910186,1459853,104821763,2138
245339.63,5,253952,62,217668,14340834946,21,36355113,1196,25,25,2287,1450,13,639,1532556,0,52,85611,23,6119,128917853,1280,1,0,4,8704,271453577,11,1085814308,22,39,11,9324,639,0,0,112372557,1583245,4574299893,0,639,569,0,3,1,14,14,9335,3,4570722067,4520228807,150174806,275416850,275433234,1,3,1,14321676232,73389,73389,14,14,14,275416854,7,3,202171,1572025,2190772,37972,4570722067,1532556,110185962,2190
247347.04,5,253952,62,230801,15206840340,22,38567644,1262,28,28,2287,1537,13,657,1634797,0,52,90782,23,6119,132240520,1316,1,0,4,8704,287800344,11,1151072192,22,42,11,9324,657,0,0,119365222,1740913,4855289980,0,657,585,0,3,1,14,14,9335,3,4851082740,4793590680,159583118,292036642,292036642,1,3,1,15185905416,73389,73389,14,14,14,292036646,7,3,208214,1676838,2312762,40303,4851082740,1634797,117056885,2243
249360.05,5,253952,62,244918,16137671006,23,41020896,1350,28,28,2287,1631,13,657,1752617,0,52,96359,23,6119,132867952,1316,1,0,4,8704,305450867,11,1221803468,22,42,11,9324,657,0,0,127722750,1943658,5151772999,0,657,585,0,3,1,14,14,9335,3,5148185790,5086824359,170605326,309905492,309905492,1,3,1,16115085616,73389,73389,14,14,14,309905496,7,3,211739,1797677,2461567,42773,5148185790,1752617,125265915,2243
251371.66,6,253952,62,260401,17158060046,23,41776203,1466,29,29,2287,1729,13,666,1883915,0,52,102446,23,6119,134366395,1334,1,0,4,8704,324781951,11,1298998648,22,43,11,9324,666,0,0,136909412,2144688,5480975075,0,666,595,0,3,1,14,14,9335,3,5476957416,5408600673,180684750,329494662,329511046,1,3,1,17133722456,73389,73389,14,14,14,329494666,7,3,221622,1932300,2637037,45497,5476957416,1883915,134277430,2275
253383.23,7,253952,62,276684,18229888474,23,44386526,1592,29,29,2287,1831,13,684,2022988,0,52,108845,23,6119,137689461,1370,1,0,4,8704,345070813,11,1380283252,22,43,11,9324,684,0,0,146368177,2372393,5823742098,0,684,612,0,3,1,14,14,9335,3,5818469216,5746671826,192978686,350073349,350073349,1,3,1,18203814180,73389,73389,14,14,14,350073353,7,3,230221,2074754,2821046,48319,5818469216,2022988,143552505,2337
255388.24,8,253952,62,290118,19115554180,26,49100945,1678,29,29,2287,1915,13,711,2107197,0,52,114065,23,6119,142438231,1424,1,0,4,8704,361642269,11,1446439956,22,43,11,9324,711,0,0,152689349,2417490,6109152601,0,711,624,0,3,1,14,14,9335,3,6104033145,6026030825,204050825,367077721,367077721,1,3,1,19088041524,73389,73389,14,14,14,367077725,7,3,239968,2161273,2931838,50687,6104033145,2107197,149763123,2411
