timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
628765.44,0,0,20031,1318591560,0,0,0,0,1,1,7177,117,603,122473,21,1870,5,0,124525652,1208,1,0,4,15,3,1476,603,0,0,0,1993932,978,434107344,0,603,391,2,1,14,14,416,1,434274500,388847268,1995587,29648502,29664886,1,2,1,1304534088,73389,73389,14,14,14,29648502,8,3,378036,124695,842723,3331,434274500,122473,1151290,1792
630770.73,253952,62,32475,2138646294,16,17325884,0,36,18,18,7177,119,675,189902,21,4935,22,100,140299886,1352,1,0,21,32,3,1641,675,0,0,0,4506752,123827,679934578,0,675,439,2,1,14,14,416,1,680131376,628984713,22561936,48240407,48256791,1,2,1,2122577908,73389,73389,14,14,14,48240407,8,3,462892,193609,1084744,5208,680131376,189902,3422194,2000
632775.40,253952,62,43860,2888755434,16,18771522,0,76,18,18,7177,121,675,245295,21,8150,22,100,140565338,1352,1,0,21,32,3,1641,675,0,0,0,6882546,135413,898656708,0,675,439,2,1,14,14,416,1,899152688,848316912,26417022,65296534,65296534,1,2,1,2873047496,73389,73389,14,14,14,65296534,8,3,465484,250320,1137723,6879,899152688,245295,5745098,2000
634784.83,253952,62,57692,3800292974,16,20685653,0,103,21,21,7177,123,675,328854,21,12032,22,100,140830790,1352,1,0,21,35,3,1641,675,0,0,0,10337457,695532,1164609906,0,675,439,2,1,14,14,416,1,1165228848,1114766969,32910639,86014041,86014041,1,2,1,3784617804,73389,73389,14,14,14,86014041,8,3,475336,335882,1251892,8909,1165228848,328854,9085985,2000
636791.82,253952,62,72475,4774420702,17,23720507,0,138,23,23,7177,126,675,431495,21,16189,22,100,141361694,1352,1,0,21,37,3,1641,675,0,0,0,14264861,1784677,1445657703,0,675,439,2,1,14,14,416,1,1450048304,1399548164,42305978,108154797,108154797,1,2,1,4758811068,73389,73389,14,14,14,108154797,8,3,490167,440806,1420200,11082,1450048304,431495,12845245,2000
638796.54,253952,62,84765,5584105374,21,29991683,0,168,23,23,7177,127,675,498937,21,19637,22,100,141361694,1352,1,0,21,37,3,1641,675,0,0,0,17069724,2047291,1685635805,0,675,439,2,1,14,14,416,1,1686371120,1636206373,52119241,126560445,126560445,1,2,1,5568659580,73389,73389,14,14,14,126560445,8,3,492126,509824,1504418,12885,1686371120,498937,15566012,2000
640808.05,253952,62,98330,6477879350,21,32115213,0,199,26,26,7177,130,675,581528,21,23501,22,100,141892598,1352,1,0,21,40,3,1641,675,0,0,0,20452551,2316037,1946345063,0,675,439,2,1,14,14,416,1,1947466544,1897512057,58161169,146870511,146870511,1,2,1,6462302484,73389,73389,14,14,14,146870511,8,3,504996,594379,1613833,14877,1947466544,581528,18839566,2000
642820.46,253952,62,113929,7506015358,22,35860595,0,251,26,26,7177,132,675,683204,21,27866,22,100,142423502,1352,1,0,21,40,3,1641,675,0,0,0,24549332,2918094,2247330109,0,675,439,2,1,14,14,416,1,2247883568,2198056187,67145479,170235749,170235749,1,2,1,7489652060,73389,73389,14,14,14,170219365,8,3,511389,699200,1752901,17169,2247883568,683204,22797452,2000
644829.30,253952,62,128355,8456481282,22,39160118,0,289,27,27,7177,135,675,784129,21,31967,22,100,142688954,1352,1,0,21,41,3,1641,675,0,0,0,28566297,3646901,2524170076,0,675,439,2,1,14,14,416,1,2525756208,2475854079,74995211,191829800,191846184,1,2,1,8440511200,73389,73389,14,14,14,191829800,8,3,519313,802523,1907575,19289,2525756208,784129,26659900,2000
646836.63,253952,62,143119,9429098374,24,42118930,0,327,28,28,7177,137,675,890821,21,36101,22,100,142942340,1352,1,0,21,42,3,1641,675,0,0,0,32539577,4215344,2809542673,0,675,439,2,1,14,14,416,1,2809920304,2760272208,83603781,213939947,213939947,1,2,1,9413357668,73389,73389,14,14,14,213939947,8,3,530491,911604,2071897,21457,2809920304,890821,30469012,2000
648841.42,253952,62,153898,10139168326,26,45531321,0,354,28,28,7177,139,675,940622,21,39147,22,100,143473244,1352,1,0,21,42,3,1641,675,0,0,0,34757706,4217728,3016966116,0,675,439,2,1,14,14,416,1,3016330192,2967718011,89288393,230068219,230084603,1,2,1,10123001636,73389,73389,14,14,14,230068219,8,3,530922,962615,2127921,23035,3016330192,940622,32631217,2000
650850.43,253952,62,168661,11111985334,26,47495705,0,393,31,31,7177,141,675,1046642,21,43284,22,100,144004148,1352,1,0,21,45,3,1641,675,0,0,0,38624223,4780513,3301278104,0,675,439,2,1,14,14,416,1,3301018576,3252042190,96177611,252184399,252200783,1,2,1,11096113556,73389,73389,14,14,14,252184399,8,3,546590,1070945,2271047,25207,3301018576,1046642,36354762,2000
652856.75,253952,62,182791,12043052602,27,52147529,0,432,32,32,7177,144,675,1154018,21,47305,22,100,144269600,1352,1,0,21,46,3,1641,675,0,0,0,42557024,5325860,3570522799,0,675,439,2,1,14,14,416,1,3572730832,3524235068,105658560,273336082,273352466,1,2,1,12026787608,73389,73389,14,14,14,273336082,8,3,554336,1180629,2407280,27280,3572730832,1154018,40151484,2000
654861.58,253952,62,195598,12886884838,30,56783070,0,481,32,32,7177,146,675,1233381,21,50905,22,100,144535052,1352,1,0,21,46,3,1641,675,0,0,0,45766984,5668968,3820070952,0,675,439,2,1,14,14,416,1,3819146192,3770851378,114204898,292534195,292534195,1,2,1,12871504580,73389,73389,14,14,14,292534195,8,3,571551,1261828,2513206,29160,3819146192,1233381,43255643,2000
656868.76,253952,62,207960,13701553554,30,58318445,0,502,33,33,7177,148,675,1309526,21,54389,22,100,145065956,1352,1,0,21,47,3,1641,675,0,0,0,48726365,5799947,4057563507,0,675,439,2,1,14,14,416,1,4057172944,4008972588,118957914,311052372,311052372,1,2,1,13686304368,73389,73389,14,14,14,311052372,8,3,587141,1339676,2623538,30976,4057172944,1309526,46104818,2000
658886.28,253952,62,222213,14640681750,30,61042124,0,540,35,35,7177,150,675,1421958,21,58387,22,100,145331408,1352,1,0,21,49,3,1641,675,0,0,0,52693379,6515351,4331654349,0,675,439,2,1,14,14,416,1,4331506640,4283567984,126905179,332392471,332392471,1,2,1,14624547828,73389,73389,14,14,14,332376087,8,3,605903,1454481,2825989,33069,4331506640,1421958,49869528,2000
660890.50,253952,62,234622,15458430658,33,66629813,0,592,35,35,7177,152,675,1498884,21,61878,22,100,145596860,1352,1,0,21,49,3,1641,675,0,0,0,55806016,6853420,4571114035,0,675,439,2,1,14,14,416,1,4570581968,4522538821,136266811,350984376,350984376,1,2,1,15442591648,73389,73389,14,14,14,350967992,8,3,619276,1533186,2947930,34893,4570581968,1498884,52860354,2000
662895.24,253952,62,246129,16216535190,33,68084484,0,623,36,36,7177,154,675,1570057,21,65131,22,100,145862312,1352,1,0,21,50,3,1641,675,0,0,0,58569308,6904757,4791683529,0,675,439,2,1,14,14,416,1,4791831504,4744183652,140521675,368212535,368212535,1,2,1,16201351540,73389,73389,14,14,14,368212535,8,3,633840,1605970,3046677,36581,4791831504,1570057,55525012,2000
664902.75,253952,62,256183,16879150462,34,70834792,0,644,36,36,7177,155,675,1630399,21,67925,22,100,146127764,1352,1,0,21,50,3,1641,675,0,0,0,60853102,6908225,4987601624,0,675,439,2,1,14,14,416,1,4985555920,4937954837,145622020,383263781,383263781,1,2,1,16863606364,73389,73389,14,14,14,383263781,8,3,641491,1667632,3123848,38059,4985555920,1630399,57731734,2000
666910.69,253952,62,270219,17804057346,35,73182209,0,688,39,39,7177,158,675,1753745,21,71920,22,100,146658668,1352,1,0,21,53,3,1641,675,0,0,0,64833985,7465339,5257760524,0,675,439,2,1,14,14,416,1,5255826384,5208315323,152860607,404284392,404284392,1,2,1,17788513248,73389,73389,14,14,14,404284392,8,3,666167,1793305,3296828,40121,5255826384,1753745,61539787,2000
668919.30,253952,62,284826,18766119834,36,76867805,0,732,40,40,7177,160,675,1871724,21,76013,22,100,146658668,1352,1,0,21,54,3,1641,675,0,0,0,68907386,7972248,5537356664,0,675,439,2,1,14,14,416,1,5536713680,5489487249,161568306,426142746,426159130,1,2,1,18750280824,73389,73389,14,14,14,426142746,8,3,682343,1913728,3457704,42264,5536713680,1871724,65452466,2000
670926.59,253952,62,298934,19695584778,36,80621652,0,782,42,42,7177,163,675,1981721,21,80029,22,100,147189572,1352,1,0,21,56,3,1641,675,0,0,0,72857055,8723879,5803718392,0,675,439,2,1,14,14,416,1,5807512395,5761159293,170875313,447275886,447292270,1,2,1,19680138984,73389,73389,14,14,14,447275886,8,3,712084,2025992,3683806,44334,5807512395,1981721,69176180,2000
672933.31,253952,62,312895,20615117710,36,86401211,0,822,42,42,7177,166,675,2086035,21,83997,22,100,147720476,1352,1,0,21,56,3,1641,675,0,0,0,76841654,9381302,6076270798,0,675,439,2,1,14,14,416,1,6075979113,6029906107,181144651,468181809,468198193,1,2,1,20599999596,73389,73389,14,14,14,468181809,8,3,739455,2132618,3891612,46389,6075979113,2086035,72953134,2000
674938.52,253952,62,323111,21288084362,40,92195417,0,852,42,42,7177,168,675,2134520,21,86924,22,100,147985928,1352,1,0,21,56,3,1641,675,0,0,0,79004262,9410097,6272178424,0,675,439,2,1,14,14,416,1,6272193897,6226655778,190134398,483480974,483480974,1,2,1,21273162856,73389,73389,14,14,14,483480974,8,3,756342,2182276,3999010,47886,6272193897,2134520,75008430,2000
676949.89,253952,62,336825,22191474736,40,95270919,0,896,45,45,7177,171,675,2236194,21,90841,22,100,148516832,1352,1,0,21,59,3,1641,675,0,0,0,83029587,9855999,6537817051,0,675,439,2,1,14,14,416,1,6535983114,6490598438,198068317,504018257,504018257,1,2,1,22176803308,73389,73389,14,14,14,504018257,8,3,791763,2286273,4215512,49905,6535983114,2236194,78817402,2000
678957.25,253952,62,351215,23139581364,42,98543852,0,945,46,46,7177,173,675,2344826,21,94878,22,100,148782284,1352,1,0,21,60,3,1641,675,0,0,0,87178166,10193650,6814009624,0,675,439,2,1,14,14,416,1,6812676106,6767790724,206306335,525554964,525571348,1,2,1,23124418416,73389,73389,14,14,14,525554964,8,3,809885,2397327,4423071,52016,6812676106,2344826,82758583,2000
680966.12,253952,62,365268,24065441828,42,101914807,0,997,46,46,7177,176,675,2467631,21,98872,22,100,149578640,1352,1,0,21,60,3,1641,675,0,0,0,91291133,10699605,7085726031,0,675,439,2,1,14,14,416,1,7083072323,7038438975,214145386,546606184,546606184,1,2,1,24050672096,73389,73389,14,14,14,546606184,8,3,835843,2522463,4613797,54085,7083072323,2467631,86680965,2000
682980.59,253952,62,379387,24995788200,42,105070458,0,1048,46,46,7177,179,675,2593838,21,102886,22,100,149844092,1352,1,0,21,60,3,1641,675,0,0,0,95402505,11209824,7356926500,0,675,439,2,1,14,14,416,1,7354522435,7310367083,222370685,567749675,567749675,1,2,1,24980985700,73389,73389,14,14,14,567749675,8,3,858758,2651050,4797526,56156,7354522435,2593838,90608759,2000
684992.20,253952,62,392317,25846537792,42,107915416,0,1093,47,47,7177,184,675,2708726,21,106682,22,100,150905900,1352,1,0,21,61,3,1641,675,0,0,0,99469627,11940765,7603478062,0,675,439,2,1,14,14,416,1,7600944879,7558950228,230978170,587093085,587093085,1,2,1,25831374844,73389,73389,14,14,14,587076701,8,3,910838,2768139,5139397,58054,7600944879,2708726,94334143,2000
686474.06,253952,62,400982,26415782060,47,111290755,4,1124,50,50,7177,191,675,2770240,21,109422,29,100,158511825,1359,1,1038,28,71,21,1674,675,568,1038,153,102441772,12615166,7767812931,8,675,439,2,1,14,14,416,1,7763869224,7725268584,298631108,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,8,3,944749,2831077,5320836,59330,7763869224,2770240,97124948,2000
