timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
243445.07,1,253952,62,12811,843418684,5,6039536,0,90,8,8,1799,133,0,567,101941,0,13,4989,23,0,99176647,1136,1,0,4,3729,15747050,9,62923596,22,22,14,128,567,0,0,6432227,140006,302255762,0,567,575,0,3,1,14,14,4401,3,302919986,268360993,12609380,16038604,16038604,1,3,1,834007440,73389,73389,14,14,14,16038608,12,3,76902,104208,291875,2557,302919986,101941,6140602,2070
245450.08,3,253952,62,24775,1631533498,5,6978244,0,168,9,9,1799,229,1,567,170487,0,13,9710,23,0,101022745,1136,1,0,4,3729,30677186,9,122643956,22,23,14,128,567,0,0,11891591,140940,547802068,0,567,575,0,3,1,14,14,4401,3,547983564,516590312,19007009,31182121,31182121,1,3,1,1621470324,73389,73389,14,14,14,31182125,12,3,85193,174662,378735,4626,547983564,170487,11513326,2070
247459.21,3,253952,62,37909,2496373696,6,9332755,0,249,11,11,1799,292,1,567,273001,0,13,14880,23,0,102917107,1136,1,0,4,3729,47109762,9,188374364,22,25,14,128,567,0,0,19059935,362237,819428801,0,567,575,0,3,1,14,14,4401,3,819485312,788906266,28747613,47816582,47832966,1,3,1,2486462296,73389,73389,14,14,14,47816586,12,3,93562,279707,501491,6836,819485312,273001,18559170,2070
249466.20,3,253952,62,52476,3456345648,6,10741431,0,352,12,12,1799,395,1,567,395044,0,13,20627,23,0,104763205,1136,1,0,4,3729,65327242,9,261179736,22,26,14,128,567,0,0,27485303,583609,1120858771,0,567,575,0,3,1,14,14,4401,3,1120358085,1091127724,38790459,66277415,66277415,1,3,1,3446425612,73389,73389,14,14,14,66277419,12,3,102368,404962,661574,9347,1120358085,395044,26824757,2070
251472.70,4,253952,62,68707,4526322718,6,14166979,0,474,12,12,1799,490,1,567,536289,0,13,27017,23,0,108841513,1136,1,0,4,3729,85605677,9,342357996,22,26,14,128,567,0,0,36643899,772775,1457392555,0,567,575,0,3,1,14,14,4401,3,1457506541,1427943080,51293548,86861691,86861691,1,3,1,4516807964,73389,73389,14,14,14,86861695,12,3,110021,549711,837545,12125,1457506541,536289,35807711,2070
253481.99,5,253952,62,85230,5613879786,6,16654268,0,605,12,12,1799,597,1,576,676215,0,13,33506,23,0,113164118,1154,1,0,4,3729,106193989,9,424711420,22,26,14,128,576,0,0,46108704,987221,1800668662,0,576,587,0,3,1,14,14,4401,3,1799351248,1770560845,63669707,107759866,107759866,1,3,1,5603513064,73389,73389,14,14,14,107759870,12,3,121661,693095,1010136,14961,1799351248,676215,45100267,2099
255486.72,7,253952,62,98173,6467783254,9,20751603,0,691,12,12,1799,681,1,576,761047,0,13,38584,23,0,115661780,1154,1,0,4,3729,122326585,9,489306340,22,26,14,128,576,0,0,52158284,1000486,2068638288,0,576,587,0,3,1,14,14,4401,3,2067488916,2038995782,73802315,124203308,124203308,1,3,1,6458572048,73389,73389,14,14,14,124203312,12,3,136493,780219,1139128,17189,2067488916,761047,51021100,2099
257493.73,8,253952,62,113112,7451579562,9,22258584,0,788,15,15,1799,778,1,576,886394,0,13,44490,23,0,116627060,1154,1,0,4,3729,141016924,9,564003116,22,29,14,128,576,0,0,60321148,1180657,2379295267,0,576,587,0,3,1,14,14,4401,3,2377603605,2349010104,83655695,143094443,143110827,1,3,1,7440911068,73389,73389,14,14,14,143094447,12,3,156077,908572,1330652,19761,2377603605,886394,58992723,2099
259508.73,9,253952,62,129463,8529384754,9,24873897,0,908,15,15,1799,882,1,576,1040182,0,13,50945,23,0,116916644,1154,1,0,4,3729,161491074,9,645899660,22,29,14,128,576,0,0,69740223,1477197,2718498052,0,576,587,0,3,1,14,14,4401,3,2717000213,2688093502,95953892,163842559,163858943,1,3,1,8519813100,73389,73389,14,14,14,163842563,12,3,173912,1065792,1540623,22576,2717000213,1040182,68202146,2099
261523.83,12,253952,62,145972,9617291248,9,26919986,0,1013,15,15,1799,993,4,585,1188183,0,13,57452,23,0,118357797,1172,1,0,4,3729,182118970,9,728411428,22,29,14,128,585,0,0,79226042,1727725,3060848633,0,585,594,0,3,1,14,14,4401,3,3058626069,3030676569,107733220,184764866,184764866,1,3,1,9607773064,73389,73389,14,14,14,184764870,12,3,183818,1217220,1722748,25417,3058626069,1188183,77506177,2133
263532.66,14,253952,62,164179,10815850438,9,28722597,0,1134,15,15,1799,1109,4,594,1347721,0,13,64609,23,0,119855639,1190,1,0,4,3729,204802514,9,819210056,22,29,14,128,594,0,0,89590745,2007542,3439764181,0,594,604,0,3,1,14,14,4401,3,3437176310,3408253919,120150711,207788643,207788643,1,3,1,10805009468,73389,73389,14,14,14,207788647,12,3,195176,1380565,1915555,28550,3437176310,1347721,87678438,2170
265538.17,15,253952,62,182173,12001379542,9,29699279,0,1257,15,15,1799,1223,4,594,1490498,0,13,71657,23,0,119867705,1190,1,0,4,3729,227244326,9,908848016,22,29,14,128,594,0,0,99431418,2288826,3812021708,0,594,604,0,3,1,14,14,4401,3,3808555880,3781448212,131204511,230601143,230601143,1,3,1,11991259468,73389,73389,14,14,14,230601147,12,3,207485,1527515,2101026,31637,3808555880,1490498,97334018,2170
267551.39,15,253952,62,198425,13072998320,12,33047010,0,1294,19,19,1799,1326,4,594,1591110,0,13,78082,23,0,120169355,1190,1,0,4,3729,247554688,9,990089640,22,33,14,128,594,0,0,106652927,2322738,4149078838,0,594,604,0,3,1,14,14,4401,3,4147381200,4118918996,141830327,251169035,251199644,1,3,1,13059937884,73389,73389,14,14,14,251152655,12,3,228655,1630786,2234926,34463,4147381200,1591110,104421895,2170
269559.02,21,253952,62,223105,14700839758,12,35289252,0,1431,20,20,1799,1494,4,594,1816481,0,13,87822,24,0,120169355,1190,1,0,4,3729,278366409,9,1113465636,23,34,14,141,594,0,0,120140546,2547309,4669232522,0,594,604,0,3,1,14,14,4401,3,4666025475,4631823748,157769309,282470989,282487373,1,3,1,14686787524,73389,73389,14,14,14,282438225,12,3,237474,1861352,2489759,38784,4666025475,1816481,117668164,2170
271563.79,21,253952,62,242106,15952037832,16,40239993,0,1526,20,20,1799,1608,5,594,1954817,0,13,95210,24,0,120483071,1190,1,0,4,3729,301992030,9,1207903612,23,34,14,141,594,0,0,129005989,2608992,5065362582,0,594,604,0,3,1,14,14,4401,3,5061960107,5025965398,171626261,306530832,306530832,1,3,1,15939603296,73389,73389,14,14,14,306530836,12,3,257043,2002980,2683822,42040,5061960107,1954817,126326894,2170
273569.38,21,253952,62,255869,16857134894,16,42854473,0,1603,20,20,1799,1696,5,594,2035671,0,13,100636,24,0,120483071,1190,1,0,4,3729,319157889,9,1276567000,23,34,14,141,594,0,0,135024489,2609347,5352769350,0,594,604,0,3,1,14,14,4401,3,5347938294,5311116987,180259635,323925434,323925434,1,3,1,16844122600,73389,73389,14,14,14,323925438,12,3,270044,2086083,2786897,44411,5347938294,2035671,132242581,2170
275582.43,23,253952,62,273408,18014284158,16,44157626,0,1699,22,22,1799,1814,5,657,2180706,0,13,107598,24,0,131766731,1316,1,0,4,3729,341105587,9,1364422348,23,36,14,141,657,0,0,144666582,2715764,5723663751,0,657,650,0,3,1,14,14,4401,3,5719158777,5676113123,191295214,346104547,346120931,1,3,1,17995732540,73389,73389,14,14,14,346071783,12,3,284847,2234618,2959945,47509,5719158777,2180706,141711977,2390
277600.25,25,253952,62,292142,19248635684,16,45857940,0,1789,22,22,1799,1931,6,684,2340798,0,13,114954,24,0,136521015,1370,1,0,4,3729,364491524,9,1457707712,23,36,14,141,684,0,0,155041565,2919569,6121374166,0,684,678,0,3,1,14,14,4401,3,6116879484,6065504597,203548746,369807816,369807816,1,3,1,19230006464,73389,73389,14,14,14,369807820,12,3,292885,2398524,3145657,50799,6116879484,2340798,151901631,2486
