timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
164042.64,0,0,18262,1201862020,0,0,0,0,1,1,8413,117,0,558,130427,18,1706,7,0,114873386,1118,1,0,6,15,0,5,1230,558,0,0,0,1988235,45,394129901,0,558,349,2,1,14,14,430,1,396394692,354481422,1988448,27025347,27041731,1,2,1,1189115268,73389,73389,14,14,14,27025347,9,3,346253,132577,828225,3042,396394692,130427,1160102,1750
166049.95,253952,62,33910,2233221358,17,18229650,0,45,22,22,8413,119,0,675,248736,18,5327,28,177,140299886,1352,1,0,27,36,9,5,1503,675,0,0,0,5702693,1970928,705529270,0,675,419,2,1,14,14,430,1,707787568,656665432,28750371,50398777,50398777,1,2,1,2217546188,73389,73389,14,14,14,50398777,9,3,491320,255100,1253955,5419,707787568,248736,4448974,2124
168058.13,253952,62,48609,3201844062,18,23115536,0,91,22,22,8413,122,0,675,367290,18,9501,28,177,140830790,1352,1,0,27,36,9,5,1503,675,0,0,0,9707300,2746729,990233175,0,675,419,2,1,14,14,430,1,990640944,939803733,37498101,72408461,72424845,1,2,1,3185972284,73389,73389,14,14,14,72408461,9,3,493978,376017,1404552,7577,990640944,367290,8302185,2124
170067.57,253952,62,62970,4148050146,18,26648340,0,130,23,23,8413,124,0,675,483373,18,13529,28,177,141096242,1352,1,0,27,37,9,5,1503,675,0,0,0,13700057,3964178,1265092299,0,675,419,2,1,14,14,430,1,1267071792,1216390031,48839255,93912400,93928784,1,2,1,4132145600,73389,73389,14,14,14,93912400,9,3,509867,494406,1590983,9686,1267071792,483373,12109592,2124
172072.31,253952,62,76676,5051330150,20,30026191,0,173,23,23,8413,126,0,675,587742,18,17375,28,177,141361694,1352,1,0,27,37,9,5,1503,675,0,0,0,17230824,4540569,1530503858,0,675,419,2,1,14,14,430,1,1530657584,1480485408,56615783,114449683,114449683,1,2,1,5035786052,73389,73389,14,14,14,114449683,9,3,517059,600809,1725907,11697,1530657584,587742,15505559,2124
174078.36,253952,62,88146,5807009850,21,32562318,0,194,25,25,8413,128,0,675,658035,18,20617,28,177,141627146,1352,1,0,27,39,9,5,1503,675,0,0,0,19970651,4805337,1751467735,0,675,419,2,1,14,14,430,1,1751776048,1701374984,62317498,131612306,131628690,1,2,1,5790941464,73389,73389,14,14,14,131612306,9,3,524862,672730,1833613,13384,1751776048,658035,18137786,2124
176082.44,253952,62,100631,6629474042,25,38247186,0,239,27,27,8413,130,0,675,739399,18,24126,28,177,141892598,1352,1,0,27,41,9,5,1503,675,0,0,0,23139015,5333955,1991837341,0,675,419,2,1,14,14,430,1,1992031024,1941858877,72254325,150312866,150312866,1,2,1,6613766104,73389,73389,14,14,14,150312866,9,3,534582,756675,1945102,15217,1992031024,739399,21194772,2124
178097.34,253952,62,112643,7421205158,25,40080222,0,257,29,29,8413,132,0,675,811129,18,27529,28,177,142423502,1352,1,0,27,43,9,5,1503,675,0,0,0,25965380,5588084,2221722696,0,675,419,2,1,14,14,430,1,2223373104,2173299038,77074788,168306755,168306755,1,2,1,7404776324,73389,73389,14,14,14,168290371,9,3,544449,830163,2057743,16982,2223373104,811129,23908622,2124
180105.91,253952,62,127246,8383270954,27,44337782,0,297,32,32,8413,134,0,675,924543,18,31607,28,177,142423502,1352,1,0,27,46,9,5,1503,675,0,0,0,30000674,7011903,2504847108,0,675,419,2,1,14,14,430,1,2504260400,2454507720,88749007,190171142,190171142,1,2,1,8367530248,73389,73389,14,14,14,190171142,9,3,564517,945870,2250990,19125,2504260400,924543,27750815,2124
182114.24,253952,62,141369,9313879470,28,48107295,0,342,33,33,8413,137,0,675,1037165,18,35624,28,177,142942340,1352,1,0,27,47,9,5,1503,675,0,0,0,34027861,7952163,2774472125,0,675,419,2,1,14,14,430,1,2776103728,2726555479,98107740,211306441,211322825,1,2,1,9297483404,73389,73389,14,14,14,211306441,9,3,569893,1060818,2392973,21199,2776103728,1037165,31635472,2124
184118.18,253952,62,153929,10141199942,31,53817778,0,380,33,33,8413,139,0,675,1112235,18,39156,28,177,143473244,1352,1,0,27,47,9,5,1503,675,0,0,0,37067855,8188706,3017963385,0,675,419,2,1,14,14,430,1,3016985552,2968341061,107215660,230117371,230133755,1,2,1,10125164324,73389,73389,14,14,14,230117371,9,3,571211,1137663,2487518,23040,3016985552,1112235,34581715,2124
186122.11,253952,62,164992,10870218556,31,55626377,0,414,33,33,8413,141,0,675,1167324,18,42282,28,177,144004148,1352,1,0,27,47,9,5,1503,675,0,0,0,39427815,8189935,3230654349,0,675,419,2,1,14,14,430,1,3229977552,3181379267,111565540,246698362,246698362,1,2,1,10854727928,73389,73389,14,14,14,246698362,9,3,576742,1194153,2562213,24665,3229977552,1167324,36867068,2124
188129.29,253952,62,178439,11755981766,31,57552020,0,446,35,35,8413,143,0,675,1262334,18,46061,28,177,144004148,1352,1,0,27,49,9,5,1503,675,0,0,0,42813464,8710997,3486766333,0,675,419,2,1,14,14,430,1,3488713680,3440318077,117782200,266830363,266830363,1,2,1,11740535972,73389,73389,14,14,14,266830363,9,3,581975,1291155,2680167,26639,3488713680,1262334,40134896,2124
190134.34,253952,62,191331,12605915466,31,59841985,0,496,35,35,8413,145,0,675,1371048,18,49690,28,177,144535052,1352,1,0,27,49,9,5,1503,675,0,0,0,46318198,9239750,3736853602,0,675,419,2,1,14,14,430,1,3737226192,3688750837,124427513,286147038,286147038,1,2,1,12590469672,73389,73389,14,14,14,286147038,9,3,587373,1402080,2810126,28535,3737226192,1371048,43509805,2124
