timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
566698.49,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
568704.96,2,253952,62,24135,1589916240,2,3759579,0,147,10,10,1637,209,0,567,231957,0,15,9451,18,1,101975959,1136,1,0,4,1837,29900281,9,119536692,17,24,18,7,9422,567,0,0,13895652,638493,530723484,0,567,539,0,3,1,14,14,2502,3,531412227,503534399,18287517,30377146,30377146,1,3,1,1578759656,73389,73389,14,14,14,30360766,7,3,99805,236994,438119,4467,531412227,231957,13457026,1988
570709.40,3,253952,62,43354,2854460014,6,8775045,0,225,10,10,1637,343,5,576,350989,0,15,17000,18,1,104346194,1154,1,0,4,1837,53782614,9,215065532,17,24,18,7,9422,576,0,0,22210868,639059,931578621,0,576,545,0,3,1,14,14,2502,3,931408475,901545596,31619242,54713802,54713802,1,3,1,2845117736,73389,73389,14,14,14,54713806,7,3,106722,358988,584135,7814,931408475,350989,21627559,2013
572715.51,4,253952,62,64573,4252911298,6,10021936,0,351,13,13,1637,460,5,576,529452,0,15,25357,18,1,106843856,1154,1,0,4,1837,80350923,9,321339184,17,27,18,7,9422,576,0,0,33775808,892805,1369844370,0,576,545,0,3,1,14,14,2502,3,1369766912,1341845850,44674374,81595123,81595123,1,3,1,4242094460,73389,73389,14,14,14,81578743,7,3,121645,541669,831845,11423,1369766912,529452,32945218,2013
574722.01,6,253952,62,86813,5717671538,6,11538880,0,469,14,14,1637,613,6,576,737639,0,15,34134,18,1,109341518,1154,1,0,4,1837,108183833,9,432605808,17,28,18,7,9422,576,0,0,46233137,1259529,1835345994,0,576,545,0,3,1,14,14,2502,3,1834450160,1802980197,59010716,109758714,109775098,1,3,1,5707453160,73389,73389,14,14,14,109758718,7,3,129181,754468,1093754,15298,1834450160,737639,45141094,2013
576729.48,11,253952,62,111473,7342911194,6,13126009,0,588,14,14,1637,774,6,576,956984,0,15,43854,18,1,113431892,1154,1,0,4,1837,138974828,9,555834692,17,28,18,7,9422,576,0,0,60310034,1644354,2343573526,0,576,545,0,3,1,14,14,2502,3,2342189881,2314422855,75032479,141022311,141038695,1,3,1,7333160204,73389,73389,14,14,14,141022315,7,3,141156,978831,1386796,19518,2342189881,956984,58925444,2013
578734.29,13,253952,62,133512,8795729430,7,15703615,0,705,14,14,1637,909,7,576,1146059,0,15,52485,18,1,116243270,1154,1,0,4,1837,166458486,9,665769300,17,28,18,7,9422,576,0,0,72063662,1923533,2801894420,0,576,545,0,3,1,14,14,2502,3,2800222356,2772098418,89641181,168964274,168964274,1,3,1,8785290312,73389,73389,14,14,14,168947894,7,3,153240,1172283,1635626,23305,2800222356,1146059,70430684,2013
580740.85,13,253952,62,147842,9739505720,11,20257827,0,768,17,17,1637,1001,7,594,1232948,0,15,58148,18,1,119796902,1190,1,0,4,1837,184293255,9,737173020,17,31,18,7,9422,594,0,0,78282888,1933786,3101225905,0,594,554,0,3,1,14,14,2502,3,3099955512,3069449656,100431675,187085361,187118129,1,3,1,9727586836,73389,73389,14,14,14,187068981,7,3,179585,1261340,1763540,25796,3099955512,1232948,76522231,2065
582753.65,15,253952,62,166888,10994618194,11,21538042,0,891,18,18,1637,1125,7,594,1397260,0,15,65667,18,1,120110618,1190,1,0,4,1837,208170092,9,832615840,17,32,18,7,9422,594,0,0,89167448,2167546,3495145514,0,594,554,0,3,1,14,14,2502,3,3492983545,3464578942,112844469,211237031,211237031,1,3,1,10984325644,73389,73389,14,14,14,211237035,7,3,188042,1430451,1968369,29054,3492983545,1397260,87202343,2065
584762.15,16,253952,62,186202,12266980600,11,23748019,0,1035,18,18,1637,1250,7,612,1567455,0,15,73277,18,1,123422520,1226,1,0,4,1837,232275103,9,929100412,17,32,18,7,9422,612,0,0,100256232,2496222,3897120294,0,612,567,0,3,1,14,14,2502,3,3895075855,3865342244,126451182,235693964,235693964,1,3,1,12256086160,73389,73389,14,14,14,235693968,7,3,201439,1604789,2186121,32395,3895075855,1567455,98073760,2135
