timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
53192.43,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
55199.88,17,253952,62,72784,4795461649,20,24030668,0,334,44,44,85,519,1,576,706659,4,54,28553,51,1515,115384262,1154,1,0,4,3113,90544854,8,361662804,50,58,0,6,13542,576,0,0,43600802,1623452,1537077374,0,572,431,4,3,1,14,14,3735,3,1541288808,1512466671,69355116,92001505,92067041,1,3,1,4783226324,73389,73389,14,14,14,91985125,9,3,159781,721354,1171077,12837,1541288808,706659,42430162,22744
57212.44,24,253952,62,126827,8355702776,28,34902952,0,581,46,46,85,869,1,585,1190591,6,54,49872,51,1515,118357797,1172,1,0,4,3113,158080484,8,632192688,50,60,0,6,13542,585,0,0,76515833,2250546,2661279014,0,579,443,6,3,1,14,14,3735,3,2660763075,2633501130,113834385,160498508,160514892,1,3,1,8345070480,73389,73389,14,14,14,160482128,9,3,182758,1216211,1801919,22123,2660763075,1190591,74731425,22781
59218.58,30,253952,62,157583,10382295986,35,44892955,0,775,46,46,85,1066,2,585,1470797,6,54,62013,51,1515,118671513,1172,1,0,4,3113,196596627,8,786192500,50,60,0,6,13542,585,0,0,95296047,2681225,3300447952,0,579,443,6,3,1,14,14,3735,3,3298539682,3271406480,142986404,199449631,199482399,1,3,1,10371380844,73389,73389,14,14,14,199449635,9,3,189281,1502570,2144545,27401,3298539682,1470797,93154641,22781
61229.33,34,253952,62,193654,12758805748,35,47069647,0,963,48,48,85,1297,3,594,1795619,6,54,76212,51,1515,120483071,1190,1,0,4,3113,241651384,8,966540936,50,62,0,6,13542,594,0,0,117263470,3162120,4051638632,0,588,449,6,3,1,14,14,3735,3,4049396336,4019698646,167595763,245164743,245181127,1,3,1,12748566668,73389,73389,14,14,14,245164747,9,3,203760,1834768,2548927,33630,4049396336,1795619,114718410,22812
63242.54,40,253952,62,224888,14817352598,37,52503932,0,1145,48,48,85,1502,4,594,2075393,6,54,88516,51,1515,120483071,1190,1,0,4,3113,280665319,8,1122531976,50,62,0,6,13542,594,0,0,135930717,3607626,4699441184,0,588,449,6,3,1,14,14,3735,3,4696445962,4667923534,192100994,284750524,284750524,1,3,1,14807027280,73389,73389,14,14,14,284750528,9,3,219733,2120775,2893234,39001,4696445962,2075393,133041977,22812
65250.36,43,253952,62,252269,16620994722,39,56581646,0,1299,48,48,85,1676,4,603,2328386,6,54,99256,51,1515,121981379,1208,1,0,4,3113,314795023,8,1258921688,50,62,0,6,13542,603,0,0,151893212,3957798,5268604061,0,597,458,6,3,1,14,14,3735,3,5264926567,5235599521,212464144,319450443,319450443,1,3,1,16611423068,73389,73389,14,14,14,319450447,9,3,240157,2379176,3239561,43712,5264926567,2328386,148658697,22849
67253.90,44,253952,62,271855,17911273998,44,62205094,0,1391,48,48,85,1805,5,621,2444589,6,54,106934,51,1515,125293266,1244,1,0,4,3113,339195094,8,1356715664,50,62,0,6,13542,621,0,0,160307108,3960735,5676087596,0,615,469,6,3,1,14,14,3735,3,5671184717,5642046613,226499685,344247122,344247122,1,3,1,17900850376,73389,73389,14,14,14,344247126,9,3,251853,2498281,3379610,47082,5671184717,2444589,156932871,22898
69261.81,46,253952,62,297654,19611762458,44,63155986,0,1508,53,53,85,1966,5,621,2666071,6,54,117154,51,1515,125606982,1244,1,0,4,3113,371471802,8,1485757952,50,67,0,6,13542,621,0,0,174229866,4174790,6218562730,0,615,469,6,3,1,14,14,3735,3,6214190241,6178143469,241595167,376899041,376899041,1,3,1,19598750164,73389,73389,14,14,14,376899045,9,3,281950,2724705,3695505,51565,6214190241,2666071,170540237,22898
71267.95,49,253952,62,325232,21427017496,44,65508351,0,1649,53,53,85,2145,5,639,2916971,6,54,127988,51,1515,128547092,1280,1,0,4,3113,405814305,8,1623192656,50,67,0,6,13542,639,0,0,189626437,4490955,6806351325,0,633,487,6,3,1,14,14,3735,3,6802197245,6751185267,259640262,411710218,411726602,1,3,1,21408079400,73389,73389,14,14,14,411693838,9,3,288346,2981194,4015349,56448,6802197245,2916971,185617524,22971
