timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
270642.07,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
272647.19,0,0,20014,1317477448,0,0,0,0,1,1,9750,117,603,126985,16,1868,14,13,124525652,1208,1,0,13,15,12,127,603,0,0,0,1988748,27,432141662,0,603,314,2,1,14,14,364,1,434012356,388535639,1989322,29632118,29632118,1,2,1,1303092296,73389,73389,14,14,14,29615734,7,3,379515,129174,853361,3329,434012356,126985,1135474,1717
274656.95,253952,62,35284,2323798726,16,18826079,0,63,20,20,9750,119,675,222235,16,5702,33,58,140299886,1352,1,0,32,34,12,231,675,0,0,0,5392881,207054,732663868,0,675,341,2,1,14,14,364,1,734264112,683118560,24273410,52458843,52458843,1,2,1,2308189092,73389,73389,14,14,14,52458843,7,3,466847,226542,1140970,5621,734264112,222235,4252134,1910
276663.44,253952,62,50296,3312934198,17,21727522,0,102,21,21,9750,122,675,329452,16,9966,33,58,140830790,1352,1,0,32,35,12,231,675,0,0,0,9386859,805015,1020520599,0,675,341,2,1,14,14,364,1,1023277872,972270190,33063692,74927279,74943663,1,2,1,3296800276,73389,73389,14,14,14,74927279,7,3,471355,336246,1274040,7826,1023277872,329452,8113194,1910
278670.50,253952,62,65979,4346309778,18,24615614,0,150,21,21,9750,124,675,446659,16,14348,33,58,141096242,1352,1,0,32,35,12,231,675,0,0,0,13562329,1286516,1324892901,0,675,341,2,1,14,14,364,1,1324874544,1274393779,40964972,98425748,98425748,1,2,1,4330732912,73389,73389,14,14,14,98425748,7,3,474870,455997,1443196,10127,1324874544,446659,12119664,1910
280681.43,253952,62,80790,5322019128,19,28285666,0,198,23,23,9750,127,675,561409,16,18576,33,58,141361694,1352,1,0,32,37,12,231,675,0,0,0,17545949,1927799,1608674468,0,675,341,2,1,14,14,364,1,1609825072,1559585535,49592343,120593239,120609623,1,2,1,5306102516,73389,73389,14,14,14,120593239,7,3,485046,577306,1586707,12301,1609825072,561409,15959910,1910
282685.90,253952,62,92048,6064058582,21,31093345,0,229,23,23,9750,129,675,621448,16,21734,33,58,141892598,1352,1,0,32,37,12,231,675,0,0,0,20052577,1978165,1826342966,0,675,341,2,1,14,14,364,1,1826618160,1776511270,54978648,137466983,137466983,1,2,1,6048547252,73389,73389,14,14,14,137466983,7,3,485486,638777,1646708,13955,1826618160,621448,18406623,1910
284694.16,253952,62,106205,6996895322,22,33505111,0,265,27,27,9750,131,675,718669,16,25703,33,58,142158050,1352,1,0,32,41,12,231,675,0,0,0,23616554,2449836,2099237341,0,675,341,2,1,14,14,364,1,2099378992,2049311428,61774832,158659626,158659626,1,2,1,6981023544,73389,73389,14,14,14,158659626,7,3,502922,738172,1814191,16036,2099378992,718669,21803243,1910
286702.67,253952,62,121485,8003859894,24,37513404,0,307,27,27,9750,133,675,834774,16,29981,33,58,142423502,1352,1,0,32,41,12,231,675,0,0,0,27649107,2874950,2393652250,0,675,341,2,1,14,14,364,1,2393504560,2343575952,70410301,181535503,181551887,1,2,1,7987562132,73389,73389,14,14,14,181535503,7,3,507849,856846,1966410,18280,2393504560,834774,25683731,1910
288709.78,253952,62,136645,9002694694,24,39445675,0,352,28,28,9750,136,675,952909,16,34281,33,58,142942340,1352,1,0,32,42,12,231,675,0,0,0,31752197,3471144,2684646388,0,675,341,2,1,14,14,364,1,2685270832,2635547592,77447018,204241507,204257891,1,2,1,8986626308,73389,73389,14,14,14,204241507,7,3,517152,979239,2113177,20506,2685270832,952909,29640207,1910
