timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
225432.25,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
227436.51,0,0,18492,1217200752,0,2296,0,2,1,1,11606,117,0,576,128286,12,1728,16,0,118681202,1154,1,0,15,15,0,14,44,576,0,0,0,1987643,155,400945182,0,576,345,2,1,14,14,351,1,402686148,359038095,1990332,27359060,27375444,1,2,1,1203798640,73389,73389,14,14,14,27359060,4,3,352242,130368,831116,3090,402686148,128286,1156620,1778
229441.74,253952,62,38181,2514452874,0,2296,0,2,21,21,11606,120,0,675,255110,12,6548,36,36,140299886,1352,1,0,35,35,109,14,143,675,0,0,0,6151355,482748,783118297,0,675,399,2,1,14,14,351,1,789969712,738953398,11199744,56785934,56802318,1,2,1,2498581096,73389,73389,14,14,14,56785934,4,3,495569,261148,1242712,6046,789969712,255110,4908869,2057
231454.02,253952,62,57229,3769684354,0,2296,0,14,21,21,11606,123,0,675,363622,12,11914,36,36,140830790,1352,1,0,35,35,109,14,143,675,0,0,0,10483997,1054095,1153159065,0,675,399,2,1,14,14,351,1,1156578096,1105811718,27624670,85319880,85319880,1,2,1,3753353824,73389,73389,14,14,14,85303496,4,3,513248,372214,1422814,8843,1156578096,363622,9061568,2057
233461.85,253952,62,71687,4722512882,17,18239029,0,54,21,21,11606,125,0,675,475636,12,15966,36,36,141361694,1352,1,0,35,35,109,14,143,675,0,0,0,14840144,2558375,1431955413,0,675,399,2,1,14,14,351,1,1434843952,1384299146,105943561,106969116,106985500,1,2,1,4706641104,73389,73389,14,14,14,106969116,4,3,534623,487255,1628083,10966,1434843952,475636,13212593,2057
235478.23,253952,62,86282,5684054390,18,22031985,0,97,22,22,11606,128,0,675,584950,12,20106,36,36,141627146,1352,1,0,35,36,109,14,143,675,0,0,0,19065094,3379903,1715219692,0,675,399,2,1,14,14,351,1,1715600176,1665349725,116116312,128825311,128841695,1,2,1,5668313684,73389,73389,14,14,14,128825311,4,3,546246,599027,1807371,13108,1715600176,584950,17258401,2057
237483.30,253952,62,98669,6500361506,20,26046683,0,140,22,22,11606,130,0,675,668697,12,23592,36,36,141892598,1352,1,0,35,36,109,14,143,675,0,0,0,22236327,3675016,1953752638,0,675,399,2,1,14,14,351,1,1954282288,1904105602,123767821,147368064,147384448,1,2,1,6484194816,73389,73389,14,14,14,147368064,4,3,547594,684589,1911366,14929,1954282288,668697,20325758,2057
239489.31,253952,62,109475,7212525302,20,27668101,0,174,22,22,11606,132,0,675,725570,12,26605,36,36,142158050,1352,1,0,35,36,109,14,143,675,0,0,0,24570087,3675110,2162128553,0,675,399,2,1,14,14,351,1,2162424624,2112290093,127738587,163564031,163564031,1,2,1,7196817364,73389,73389,14,14,14,163564031,4,3,550596,742786,1971259,16517,2162424624,725570,22599729,2057
241495.37,253952,62,122504,8070641078,20,30132152,0,205,26,26,11606,134,0,675,814552,12,30314,36,36,142423502,1352,1,0,35,40,109,14,143,675,0,0,0,28168622,4723284,2410243080,0,675,399,2,1,14,14,351,1,2412903216,2363094351,135784094,183067407,183067407,1,2,1,8054965908,73389,73389,14,14,14,183067407,4,3,571955,833761,2149579,18428,2412903216,814552,26020081,2057
243500.08,253952,62,134058,8832091254,24,35165287,0,239,26,26,11606,135,0,675,881107,12,33521,36,36,142688954,1352,1,0,35,40,109,14,143,675,0,0,0,30918399,4927974,2635397307,0,675,399,2,1,14,14,351,1,2635463472,2585700503,143961306,200375327,200375327,1,2,1,8816514388,73389,73389,14,14,14,200375327,4,3,579460,901839,2256778,20126,2635463472,881107,28662763,2057
245505.23,253952,62,144889,9545893450,25,37173396,0,278,27,27,11606,137,0,675,938924,12,36584,36,36,142942340,1352,1,0,35,41,109,14,143,675,0,0,0,33296312,4932831,2844935675,0,675,399,2,1,14,14,351,1,2843999024,2794381246,148359268,216595870,216595870,1,2,1,9530218280,73389,73389,14,14,14,216595870,4,3,586106,960970,2324927,21717,2843999024,938924,30972606,2057
247512.22,253952,62,157814,10397134562,25,38748890,0,307,32,32,11606,140,0,675,1028516,12,40265,36,36,143473244,1352,1,0,35,46,109,14,143,675,0,0,0,36659944,5687606,3089869215,0,675,399,2,1,14,14,351,1,3091958736,3043119194,154505286,235947472,235947472,1,2,1,10381688768,73389,73389,14,14,14,235947472,4,3,606100,1052482,2479830,23612,3091958736,1028516,34181456,2057
249519.59,253952,62,172184,11344195922,28,44417993,0,352,32,32,11606,142,0,675,1149428,12,44300,36,36,144004148,1352,1,0,35,46,109,14,143,675,0,0,0,40775255,6837762,3367884234,0,675,399,2,1,14,14,351,1,3368389584,3319877266,166456781,257473828,257473828,1,2,1,11328127536,73389,73389,14,14,14,257457444,4,3,617159,1175607,2666959,25721,3368389584,1149428,38109777,2057
251525.77,253952,62,186856,12310783702,28,47565866,0,397,34,34,11606,144,0,675,1273873,12,48413,36,36,144269600,1352,1,0,35,48,109,14,143,675,0,0,0,44927112,7579185,3650484784,0,675,399,2,1,14,14,351,1,3650849744,3602467580,174295670,279428327,279444711,1,2,1,12294846388,73389,73389,14,14,14,279428327,4,3,626330,1302492,2822829,27876,3650849744,1273873,42105911,2057
253537.44,253952,62,200983,13241654362,31,52305548,0,436,35,35,11606,147,0,675,1393288,12,52426,36,36,144535052,1352,1,0,35,49,109,14,143,675,0,0,0,48964823,8339751,3922992262,0,675,399,2,1,14,14,351,1,3922955216,3874562479,185057323,300596394,300596394,1,2,1,13226241336,73389,73389,14,14,14,300596394,4,3,632653,1424238,2969819,29952,3922955216,1393288,45996777,2057
255542.17,253952,62,212549,14003890970,34,56575443,0,476,36,36,11606,148,0,675,1455161,12,55640,36,36,145065956,1352,1,0,35,50,109,14,143,675,0,0,0,51551505,8489684,4146825877,0,675,399,2,1,14,14,351,1,4145777616,4097397647,192246305,317920698,317920698,1,2,1,13988510712,73389,73389,14,14,14,317920698,4,3,633201,1487525,3048696,31652,4145777616,1455161,48504674,2057
257549.37,253952,62,225869,14881608626,34,59078558,0,512,40,40,11606,151,0,675,1543014,12,59444,36,36,145331408,1352,1,0,35,54,109,14,143,675,0,0,0,54949085,9133108,4400708097,0,675,399,2,1,14,14,351,1,4402023376,4353985296,198489653,337870316,337870316,1,2,1,14866293904,73389,73389,14,14,14,337870316,4,3,651337,1577280,3188676,33607,4402023376,1543014,51762399,2057
259555.31,253952,62,240289,15831681334,35,64181371,0,560,40,40,11606,153,0,675,1659768,12,63482,36,36,145596860,1352,1,0,35,54,109,14,143,675,0,0,0,59115255,10557498,4679896056,0,675,399,2,1,14,14,351,1,4679633872,4631648655,211072465,359456175,359472559,1,2,1,15816071700,73389,73389,14,14,14,359456175,4,3,661924,1696261,3337285,35725,4679633872,1659768,55780100,2057
261564.33,253952,62,254423,16763276198,36,68462059,0,600,41,41,11606,155,0,675,1777633,12,67453,36,36,146127764,1352,1,0,35,55,109,14,143,675,0,0,0,63059039,12075115,4950028150,0,675,399,2,1,14,14,351,1,4951739344,4904078462,220655994,380630275,380630275,1,2,1,16746745752,73389,73389,14,14,14,380607858,4,3,673242,1816332,3496331,37801,4951739344,1777633,59564960,2057
263584.47,253952,62,269012,17724424490,37,71772510,0,635,41,41,11606,158,0,675,1889227,12,71589,36,36,146393216,1352,1,0,35,55,109,14,143,675,0,0,0,67156011,13166886,5232756079,0,675,399,2,1,14,14,351,1,5232757712,5184986715,230187805,402470086,402486470,1,2,1,17708683784,73389,73389,14,14,14,402470086,4,3,679802,1930116,3631457,39945,5232757712,1889227,63526949,2057
265589.50,253952,62,282353,18603252950,39,75160694,0,685,42,42,11606,160,0,675,1990415,12,75336,36,36,146658668,1352,1,0,35,56,109,14,143,675,0,0,0,70829855,13934837,5489265678,0,675,399,2,1,14,14,351,1,5489003472,5441889986,239341820,422438247,422454631,1,2,1,18587282868,73389,73389,14,14,14,422438247,4,3,687928,2033378,3773137,41900,5489003472,1990415,67059248,2057
267599.34,253952,62,292529,19273437630,40,77921185,0,704,43,43,11606,162,0,675,2053818,12,78226,36,36,146924120,1352,1,0,35,57,109,14,143,675,0,0,0,73259873,13958893,5685185450,0,675,399,2,1,14,14,351,1,5684173643,5637811301,244411647,437677909,437694293,1,2,1,19257827996,73389,73389,14,14,14,437677909,4,3,694938,2098187,3854246,43393,5684173643,2053818,69408251,2057
269607.78,253952,62,306844,20216894510,41,79969712,0,746,45,45,11606,164,0,675,2174656,12,82240,36,36,147455024,1352,1,0,35,59,109,14,143,675,0,0,0,77301722,14663647,5958351784,0,675,399,2,1,14,14,351,1,5960080203,5913551157,251856710,459130537,459130537,1,2,1,20201743628,73389,73389,14,14,14,459130537,4,3,703781,2221356,4023329,45498,5960080203,2174656,73281158,2057
271612.79,253952,62,317377,20910177322,43,83271369,0,781,45,45,11606,167,0,675,2247371,12,85272,36,36,147720476,1352,1,0,35,59,109,14,143,675,0,0,0,79993730,14757588,6163615893,0,675,399,2,1,14,14,351,1,6162224489,6116216364,258004316,474888454,474888454,1,2,1,20894371080,73389,73389,14,14,14,474872070,4,3,706521,2295538,4106340,47047,6162224489,2247371,75890268,2057
273618.34,253952,62,327668,21588590078,43,85071959,0,828,45,45,11606,169,1,675,2302040,12,88193,36,36,148251380,1352,1,0,35,59,109,14,143,675,0,0,0,82392048,14757833,6362545861,0,675,399,2,1,14,14,351,1,6360405353,6314469969,262220600,490297989,490314373,1,2,1,21573111516,73389,73389,14,14,14,490297989,4,3,712618,2351564,4163304,48559,6360405353,2302040,78231712,2057
275632.12,253952,62,341490,22499058340,43,86071825,0,864,49,49,11606,172,1,675,2408162,12,92170,36,36,148782284,1352,1,0,35,63,109,14,143,675,0,0,0,86353494,15324459,6626483356,0,675,399,2,1,14,14,351,1,6625767434,6580509930,268395409,510999112,511015496,1,2,1,22483960928,73389,73389,14,14,14,510999112,4,3,727636,2459976,4328577,50590,6625767434,2408162,82027966,2057
277648.36,253952,62,355795,23441594408,47,92012773,0,909,51,51,11606,174,1,675,2523127,12,96180,36,36,149047736,1352,1,0,35,65,109,14,143,675,0,0,0,90451351,15934681,6903980917,0,675,399,2,1,14,14,351,1,6901149706,6856171588,279536429,532421131,532421131,1,2,1,23426529764,73389,73389,14,14,14,532421131,4,3,738666,2577314,4500841,52691,6901149706,2523127,85953774,2057
279658.33,253952,62,370206,24391182212,48,95625417,0,948,52,52,11606,177,1,675,2637918,12,100273,36,36,149844092,1352,1,0,35,66,109,14,143,675,0,0,0,94566151,16541863,7180152982,0,675,399,2,1,14,14,351,1,7177968451,7133607851,288510668,554010864,554010864,1,2,1,24376478016,73389,73389,14,14,14,554010864,4,3,744137,2694519,4643596,54809,7177968451,2637918,89925954,2057
281663.00,253952,62,382917,25228192088,48,98110238,0,996,52,52,11606,179,1,675,2740004,12,103848,36,36,149844092,1352,1,0,35,66,109,14,143,675,0,0,0,98033555,17019905,7424352255,0,675,399,2,1,14,14,351,1,7422304941,7378274801,295246541,573033071,573033071,1,2,1,25213455124,73389,73389,14,14,14,573033071,4,3,749563,2798645,4777904,56674,7422304941,2740004,93259169,2057
