timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
102848.58,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
104856.43,4,253952,62,26868,1768688280,0,2145291,0,172,10,10,1643,223,0,576,252460,0,1,10519,25,0,104020412,1154,1,0,4,1120,33303155,7,133083348,24,24,0,14,4928,576,0,0,16001882,619914,591733389,0,576,1635,0,3,1,14,14,1725,3,591585162,559881269,18745647,33828137,33828137,1,3,1,1759063156,73389,73389,14,14,14,33828141,11,3,99246,258019,497807,4968,591585162,252460,15504628,3607
106870.54,10,253952,62,54377,3580953716,1,4508176,0,334,10,10,1643,404,0,576,490357,0,1,21361,25,0,109064000,1154,1,0,4,1120,67662877,7,270522208,24,24,0,14,4928,576,0,0,32240110,1096619,1161520666,0,576,1635,0,3,1,14,14,1725,3,1161871354,1130269050,37775573,68677671,68677671,1,3,1,3570386956,73389,73389,14,14,14,68661291,11,3,116678,501249,845981,9712,1161871354,490357,31395231,3607
108879.89,13,253952,62,82533,5435886396,1,5877903,0,496,11,11,1643,575,5,576,732998,0,1,32436,26,0,112478678,1154,1,0,4,1120,102811618,7,411181816,25,25,0,14,4943,576,0,0,48649508,1454992,1744686291,0,576,1635,0,3,1,14,14,1725,3,1744717995,1714291787,55934508,104344246,104360630,1,3,1,5425048856,73389,73389,14,14,14,104327866,11,3,142776,749405,1184645,14530,1744717995,732998,47466522,3607
110886.06,17,253952,62,111303,7332723288,1,8673071,0,663,11,11,1643,767,7,576,981587,0,1,43776,26,0,116544920,1154,1,0,4,1120,138756670,7,554832732,25,25,0,14,4943,576,0,0,65569742,1915726,2339512502,0,576,1635,0,3,1,14,14,1725,3,2338864119,2311122837,76108054,140802842,140868378,1,3,1,7321747816,73389,73389,14,14,14,140802846,11,3,161847,1003629,1533545,19477,2338864119,981587,64038444,3607
112893.78,19,253952,62,139634,9199728068,1,11296242,0,845,11,11,1643,946,8,576,1239077,0,1,54926,26,0,116858636,1154,1,0,4,1120,174129271,7,696387620,25,25,0,14,4943,576,0,0,82467347,2433883,2926629514,0,576,1635,0,3,1,14,14,1725,3,2926600089,2899159911,96128027,176710859,176743627,1,3,1,9187260764,73389,73389,14,14,14,176678095,11,3,185254,1266722,1883462,24347,2926600089,1239077,80586716,3607
114905.42,23,253952,62,168396,11094375564,1,14014514,0,1032,11,11,1643,1136,9,594,1497290,0,1,66261,26,0,119855639,1190,1,0,4,1120,210100854,7,840144620,25,25,0,14,4943,594,0,0,99486911,2850794,3525497210,0,594,1653,0,3,1,14,14,1725,3,3523326354,3495734319,116248610,213163866,213163866,1,3,1,11084521064,73389,73389,14,14,14,213163870,11,3,200634,1530617,2205456,29305,3523326354,1497290,97284855,3667
116913.98,28,253952,62,197605,13018567886,1,16509074,0,1202,11,11,1643,1324,11,630,1759743,0,1,77756,26,0,126421138,1262,1,0,4,1120,246527206,7,986044176,25,25,0,14,4943,630,0,0,116498155,3328254,4136367489,0,630,1694,0,3,1,14,14,1725,3,4134158109,4101855138,136199045,250157101,250173485,1,3,1,13007317316,73389,73389,14,14,14,250140721,11,3,221434,1799059,2601103,34380,4134158109,1759743,113901055,3807
118922.00,32,253952,62,226322,14910472028,1,19278176,0,1367,12,12,1643,1511,11,648,2028660,0,1,89060,27,0,129931003,1298,1,0,4,1120,282325510,7,1129172500,26,26,0,14,4954,648,0,0,133723719,3754900,4742687811,0,648,1716,0,3,1,14,14,1725,3,4739368405,4698635522,156586385,286466526,286466526,1,3,1,14896259384,73389,73389,14,14,14,286466530,11,3,239579,2073991,2961438,39409,4739368405,2028660,130766864,3878
120930.68,38,253952,62,264486,17423787336,2,22812169,0,1570,16,16,1643,1754,12,702,2395494,2,1,104024,31,0,140114398,1406,1,0,4,1120,329730965,7,1318794512,30,30,0,14,7556,702,0,0,157122387,4238369,5560431929,0,700,1766,2,3,1,14,14,1725,3,5556354335,5492117790,184005284,334628443,334661211,1,3,1,17400679068,73389,73389,14,14,14,334628447,11,3,262871,2452077,3464405,46205,5556354335,2395494,153663322,4089
122943.24,44,253952,62,307465,20253772596,2,25043234,0,1771,16,16,1643,2032,13,774,2789150,4,1,120883,31,0,152987925,1550,1,0,4,1120,383231636,7,1532667968,30,30,0,14,7556,774,0,0,182593226,4706815,6485794920,0,770,1919,4,3,1,14,14,1725,3,6483144408,6385942253,212034624,388860632,388893400,1,3,1,20219048960,73389,73389,14,14,14,388827868,11,3,280908,2854710,4014061,53912,6483275480,2789150,178585351,4386
124950.86,58,253952,62,354630,23362302944,2,27421245,0,2013,21,21,1643,2329,13,981,3235747,4,1,139344,35,0,190578242,1964,1,0,4,1120,441759141,7,1766842868,34,35,0,14,10193,981,0,0,210554504,5149870,7525199808,0,977,2138,4,3,1,14,14,1725,3,7520406219,7369328220,242920912,448320774,448353542,1,3,1,23312680280,73389,73389,14,14,14,448320778,11,3,316563,3311357,4632969,62526,7520406219,3235747,205927653,5156
126956.66,65,253952,62,403211,26563566862,6,34514828,0,2226,26,26,1643,2637,13,1161,3756887,4,1,158286,36,0,223919699,2324,1,0,4,1120,501828093,7,2007118468,35,40,0,14,10204,1161,0,0,239675573,5752980,8684268261,0,1157,2354,4,3,1,14,14,1725,3,8679011160,8389030175,279779618,509134125,509183277,1,3,1,26474974532,73389,73389,14,14,14,509134129,11,3,333628,3843491,5260726,72138,8679011160,3756887,234422918,5813
128960.76,66,253952,62,449019,29580991088,17,46612474,0,2362,26,26,1643,2921,14,1449,4100770,4,1,175977,36,0,275581047,2900,1,0,4,1120,558042304,7,2231846572,35,40,0,14,10204,1449,0,0,260949919,5813946,9806401539,0,1445,2571,4,3,1,14,14,1725,3,9799071305,9351917575,313207058,566361983,566378367,1,3,1,29450823148,73389,73389,14,14,14,566361987,11,3,343336,4195304,5715924,81378,9799071305,4100770,255242860,6815
130058.18,72,253952,62,475933,31354167486,25,47302998,8,2470,64,64,1643,3127,17,1530,4340414,4,1,186584,70,511,300121411,3069,1,1228,4,1120,591599349,7,2366397396,69,85,4,62,18865,1530,1228,143,275784603,6018997,10460021702,8,1526,2652,4,3,1,14,14,1725,3,10450688058,9916989814,356971508,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,11,3,389009,4440098,6191564,86720,10450688058,4340414,269602452,7089
