timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
914396.48,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
916401.71,253952,62,24769,1630705906,0,0,0,4,24,24,6908,118,1,675,119336,19,2780,39,44,140034434,1352,1,0,38,38,3,14,130,675,0,0,0,2293504,120,527143612,0,675,248,2,1,14,14,289,1,531495728,480490121,2786952,36697052,36713436,1,2,1,1614670288,73389,73389,14,14,14,36697052,4,3,475442,121445,795612,4074,531495728,119336,1497986,1483
918414.28,253952,62,38037,2505015690,20,21948412,0,59,24,24,6908,120,1,675,232502,19,6522,39,44,140299886,1352,1,0,38,38,3,14,130,675,0,0,0,6082243,1377533,783521800,0,675,248,2,1,14,14,289,1,787217200,736175091,35949320,56556558,56572942,1,2,1,2488488552,73389,73389,14,14,14,56556558,4,3,500386,236802,987635,6025,787217200,232502,5094835,1483
920421.14,253952,62,51427,3387586318,20,24496591,0,98,24,24,6908,122,1,675,343591,19,10271,39,44,140830790,1352,1,0,38,38,3,14,130,675,0,0,0,10237553,2336571,1040551901,0,675,248,2,1,14,14,289,1,1044773680,994076422,44423352,76626897,76643281,1,2,1,3371583468,73389,73389,14,14,14,76626897,4,3,507632,350188,1130668,7990,1044773680,343591,9107240,1483
922426.26,253952,62,61426,4046331658,23,29236803,0,133,25,25,6908,124,1,675,412392,19,13107,39,44,141096242,1352,1,0,38,39,3,14,130,675,0,0,0,13023347,2743596,1237388295,0,675,248,2,1,14,14,289,1,1237187376,1186646188,52591937,91606574,91622958,1,2,1,4030689256,73389,73389,14,14,14,91606574,4,3,512421,420566,1211756,9458,1237187376,412392,11812050,1483
924441.47,253952,62,72089,4749123806,24,30573927,0,153,28,28,6908,125,1,675,484969,19,16070,39,44,141361694,1352,1,0,38,42,3,14,130,675,0,0,0,15676693,2932858,1441960484,0,675,248,2,1,14,14,289,1,1442577200,1392118890,56694071,107581357,107581357,1,2,1,4733579708,73389,73389,14,14,14,107581357,4,3,524574,494805,1313913,11025,1442577200,484969,14363339,1483
926447.36,253952,62,85651,5642435722,24,33711857,0,200,29,29,6908,128,1,675,583062,19,19936,39,44,141627146,1352,1,0,38,43,3,14,130,675,0,0,0,19642269,3620249,1698874060,0,675,248,2,1,14,14,289,1,1703410480,1653241945,65091591,127885390,127885390,1,2,1,5626957160,73389,73389,14,14,14,127885390,4,3,529290,595265,1430059,13015,1703410480,583062,18212919,1483
928456.07,253952,62,99390,6547878414,25,37735644,0,236,29,29,6908,130,1,675,686330,19,23790,39,44,141892598,1352,1,0,38,43,3,14,130,675,0,0,0,23649001,4167517,1967588097,0,675,248,2,1,14,14,289,1,1968306992,1917989204,73957743,148455441,148471825,1,2,1,6532039404,73389,73389,14,14,14,148455441,4,3,538780,700975,1579614,15036,1968306992,686330,22070252,1483
930459.70,253952,62,116866,7699290946,25,39885968,0,257,32,32,6908,133,1,675,779364,19,28721,39,44,142423502,1352,1,0,38,46,3,14,130,675,0,0,0,27591325,4471045,2304073459,0,675,248,2,1,14,14,289,1,2304375600,2254550220,81243738,174628376,174628376,1,2,1,7683648544,73389,73389,14,14,14,174628376,4,3,551069,797119,1702325,17600,2304375600,779364,25890016,1483
932467.47,253952,62,134142,8837861730,27,43389073,0,284,32,32,6908,136,1,675,870697,19,33559,39,44,142688954,1352,1,0,38,46,3,14,130,675,0,0,0,31691043,4896979,2636492631,0,675,248,2,1,14,14,289,1,2637167408,2587388367,95087263,200504240,200504240,1,2,1,8822186560,73389,73389,14,14,14,200504240,4,3,565892,890732,1849456,20139,2637167408,870697,29842753,1483
