timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
637142.43,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,14,392,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0
639147.44,0,0,20642,1358634056,0,0,0,0,1,1,5944,117,621,129012,17,1927,6,0,128068016,1244,1,0,5,15,0,4,2725,621,0,0,0,1992614,3959,446297860,0,621,447,2,1,14,14,392,0,1,447381700,400596641,1997250,30549622,30566006,1,2,1,0,1344183368,73389,73389,14,14,14,30549622,12,3,391830,131169,849932,3431,447381700,129012,1142776,1902
641156.07,253952,62,38004,2502853002,21,22074850,0,44,26,26,5944,120,675,229240,17,6499,31,19,140299886,1352,1,0,30,40,31,4,2820,675,0,0,0,6104715,1269456,784336232,0,675,484,2,1,14,14,392,0,1,786561840,735512927,40478607,56523790,56523790,1,2,1,0,2486325864,73389,73389,14,14,14,56507406,12,3,504071,233842,1155718,6020,786561840,229240,4949250,2066
643164.75,253952,62,54193,3569655250,21,24054840,0,73,27,27,5944,123,675,321086,17,11082,31,19,140830790,1352,1,0,30,41,31,4,2820,675,0,0,0,10117378,2683258,1096069713,0,675,484,2,1,14,14,392,0,1,1098119984,1047332043,50292816,80773764,80773764,1,2,1,0,3554045616,73389,73389,14,14,14,80773764,12,3,513342,328091,1302673,8397,1098119984,321086,8815142,2066
645175.33,253952,62,70484,4643407622,23,28264796,0,107,28,28,5944,125,675,410556,17,15632,31,19,141361694,1352,1,0,30,42,31,4,2820,675,0,0,0,14164353,4137322,1409628288,0,675,484,2,1,14,14,392,0,1,1411513136,1361226400,61521875,105177227,105177227,1,2,1,0,4627797988,73389,73389,14,14,14,105177227,12,3,521112,420017,1457245,10788,1411513136,410556,12707712,2066
647180.28,253952,62,86148,5675272566,23,31452652,0,151,28,28,5944,128,675,496120,17,20070,31,19,141627146,1352,1,0,30,42,31,4,2820,675,0,0,0,17899391,5191993,1710205850,0,675,484,2,1,14,14,392,0,1,1712978736,1662817935,69563575,128628703,128645087,1,2,1,0,5659662932,73389,73389,14,14,14,128628703,12,3,524066,507806,1574294,13088,1712978736,496120,16325859,2066
649189.89,253952,62,97781,6441900086,26,36121399,0,171,30,30,5944,130,675,544961,17,23351,31,19,141892598,1352,1,0,30,44,31,4,2820,675,0,0,0,20254241,5261236,1936269325,0,675,484,2,1,14,14,392,0,1,1936980784,1886993726,77675809,146051311,146051311,1,2,1,0,6426257684,73389,73389,14,14,14,146051311,12,3,527723,557946,1649152,14797,1936980784,544961,18605945,2066
651203.08,253952,62,114051,7514010750,26,39112363,0,218,31,31,5944,132,675,647957,17,27903,31,19,142423502,1352,1,0,30,45,31,4,2820,675,0,0,0,24240717,6100543,2246800272,0,675,484,2,1,14,14,392,0,1,2250505008,2200424313,86198090,170415973,170415973,1,2,1,0,7498302812,73389,73389,14,14,14,170415973,12,3,542343,663325,1797693,17189,2250505008,647957,22444035,2066
653210.61,253952,62,130243,8580744154,26,43280763,0,270,32,32,5944,135,675,755510,17,32483,31,19,142688954,1352,1,0,30,46,31,4,2820,675,0,0,0,28217441,6998110,2560225304,0,675,484,2,1,14,14,392,0,1,2562063152,2512201524,94673818,194659914,194676298,1,2,1,0,8565036216,73389,73389,14,14,14,194659914,12,3,553709,773376,1957920,19566,2562063152,755510,26260692,2066
655215.16,253952,62,143427,9449548914,30,49597345,0,306,32,32,5944,137,675,817406,17,36185,31,19,142942340,1352,1,0,30,46,31,4,2820,675,0,0,0,31070915,7246316,2816707010,0,675,484,2,1,14,14,392,0,1,2815818544,2766241494,105954266,214404732,214404732,1,2,1,0,9433808208,73389,73389,14,14,14,214404732,12,3,559215,836881,2043498,21502,2815818544,817406,29028698,2066
657223.48,253952,62,157814,10397134562,30,51534372,0,341,34,34,5944,140,675,902491,17,40267,31,19,143473244,1352,1,0,30,48,31,4,2820,675,0,0,0,34314314,7608108,3091143725,0,675,484,2,1,14,14,392,0,1,3091958736,3043119194,111627493,235947472,235947472,1,2,1,0,10381688768,73389,73389,14,14,14,235947472,12,3,571897,923940,2163977,23612,3091958736,902491,32151749,2066
659233.16,253952,62,172848,11387711826,30,54566993,0,382,36,36,5944,142,675,1018951,17,44483,31,19,144004148,1352,1,0,30,50,31,4,2820,675,0,0,0,38344303,8469227,3381365685,0,675,484,2,1,14,14,392,0,1,3381365712,3332600535,120616408,258456868,258473252,1,2,1,0,11372102192,73389,73389,14,14,14,258456868,12,3,581428,1045714,2338565,25820,3381365712,1018951,36007313,2066
661238.30,253952,62,185255,12205329662,34,59820717,0,419,36,36,5944,144,675,1092649,17,47975,31,19,144269600,1352,1,0,30,50,31,4,2820,675,0,0,0,41100272,8626111,3621071096,0,675,484,2,1,14,14,392,0,1,3620309968,3571675521,128961503,277040581,277040581,1,2,1,0,12189785564,73389,73389,14,14,14,277040581,12,3,583017,1121014,2431468,27643,3620309968,1092649,38670481,2066
663243.29,253952,62,198360,13068691626,34,61452017,0,453,37,37,5944,146,675,1173440,17,51659,31,19,144535052,1352,1,0,30,51,31,4,2820,675,0,0,0,43922291,8740067,3873495974,0,675,484,2,1,14,14,392,0,1,3872361424,3824042694,133625858,296664678,296664678,1,2,1,0,13053245832,73389,73389,14,14,14,296664678,12,3,592989,1203522,2518613,29566,3872361424,1173440,41405460,2066
665253.51,253952,62,210649,13878841666,35,64031854,0,472,38,38,5944,148,675,1240510,17,55125,31,19,145065956,1352,1,0,30,52,31,4,2820,675,0,0,0,46467391,8839528,4109401413,0,675,484,2,1,14,14,392,0,1,4108946384,4060804726,138947260,315074200,315090584,1,2,1,0,13863264800,73389,73389,14,14,14,315074200,12,3,597130,1272090,2592207,31371,4108946384,1240510,43877073,2066
667260.85,253952,62,227210,14970023306,36,66634245,0,507,40,40,5944,151,675,1356360,17,59804,31,19,145596860,1352,1,0,30,54,31,4,2820,675,0,0,0,50464231,9919683,4427416829,0,675,484,2,1,14,14,392,0,1,4427582416,4379813414,147719830,339881230,339881230,1,2,1,0,14954774120,73389,73389,14,14,14,339881230,12,3,612996,1390335,2774585,33802,4427582416,1356360,47691711,2066
669267.10,253952,62,243676,16054713574,36,68391035,0,541,42,42,5944,153,675,1477192,17,64408,31,19,145596860,1352,1,0,30,56,31,4,2820,675,0,0,0,54545613,11199937,4745311539,0,675,484,2,1,14,14,392,0,1,4744645584,4696841933,156515868,364526579,364542963,1,2,1,0,16039169476,73389,73389,14,14,14,364526579,12,3,622606,1513740,2946797,36221,4744645584,1477192,51601066,2066
671276.28,253952,62,259967,17128200494,38,72370879,0,576,44,44,5944,156,675,1597408,17,69009,31,19,146127764,1352,1,0,30,58,31,4,2820,675,0,0,0,58512366,12762926,5056381099,0,675,484,2,1,14,14,392,0,1,5058300880,5010771941,166852698,388924009,388924009,1,2,1,0,17111935500,73389,73389,14,14,14,388907625,12,3,639032,1636446,3136804,38614,5058300880,1597408,55377976,2066
673281.21,253952,62,275309,18139228298,40,75995613,0,617,45,45,5944,159,675,1701411,17,73361,31,19,146658668,1352,1,0,30,59,31,4,2820,675,0,0,0,62217396,13539105,5354588757,0,675,484,2,1,14,14,392,0,1,5353737168,5306209620,175844765,411906382,411906382,1,2,1,0,18123880808,73389,73389,14,14,14,411906382,12,3,649178,1743390,3287342,40868,5353737168,1701411,58932634,2066
675287.65,253952,62,287631,18950849590,43,80650952,0,641,46,46,5944,161,675,1769761,17,76832,31,19,146924120,1352,1,0,30,60,31,4,2820,675,0,0,0,64681874,13612103,5592061589,0,675,484,2,1,14,14,392,0,1,5590063947,5543466920,183129046,430342639,430359023,1,2,1,0,18935076116,73389,73389,14,14,14,430342639,12,3,656492,1813079,3357816,42675,5590063947,1769761,61326739,2066
677294.88,253952,62,304661,20073033066,45,84230591,0,682,49,49,5944,164,675,1892411,17,81644,31,19,147455024,1352,1,0,30,63,31,4,2820,675,0,0,0,68688530,14517090,5918080299,0,675,484,2,1,14,14,392,0,1,5917743947,5871464686,193084844,455852022,455868406,1,2,1,0,20057488968,73389,73389,14,14,14,455852022,12,3,674061,1938251,3539825,45175,5917743947,1892411,65151559,2066
679301.01,253952,62,321131,21157792178,46,88242038,0,724,51,51,5944,168,675,2002994,17,86354,31,19,147985928,1352,1,0,30,65,31,4,2820,675,0,0,0,72826615,15327826,6235728293,0,675,484,2,1,14,14,392,0,1,6234445161,6188558868,203324313,480519788,480519788,1,2,1,0,21142870672,73389,73389,14,14,14,480519788,12,3,686940,2051249,3726761,47598,6234445161,2002994,69102484,2066
681308.27,253952,62,337651,22245872924,46,91804610,0,751,54,54,5944,171,675,2095514,17,91066,31,19,148516832,1352,1,0,30,68,31,4,2820,675,0,0,0,76890417,16718797,6550141936,0,675,484,2,1,14,14,392,0,1,6551842826,6506531771,215607669,505253090,505253090,1,2,1,0,22231135960,73389,73389,14,14,14,505253090,12,3,707550,2146207,3896222,50026,6551842826,2095514,72997371,2066
