timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
552525.37,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,14,399,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0
554530.33,0,0,18700,1230832240,0,0,0,0,1,1,6028,117,0,567,127455,21,1746,6,0,116910020,1136,1,0,5,15,0,4,8430,567,0,0,0,1976041,8542,403435813,0,567,431,2,1,14,14,399,1,405438660,362991965,1985508,27670356,27686740,1,2,1,1217495664,73389,73389,14,14,14,27670356,10,3,353714,129558,824578,3111,405438660,127455,1151553,1870
556536.34,253952,62,35936,2366528198,10,11892337,0,28,16,16,6028,120,0,675,238904,21,5933,20,0,140299886,1352,1,0,19,30,11,4,8570,675,0,0,0,5835159,1193433,744585808,0,675,517,2,1,14,14,399,1,746453808,695668123,24082332,53425499,53425499,1,2,1,2350721956,73389,73389,14,14,14,53425499,10,3,496182,244191,1192266,5714,746453808,238904,4643111,2206
558542.89,253952,62,51884,3417801722,12,15279131,0,66,18,18,6028,122,0,675,339031,21,10394,20,0,140830790,1352,1,0,19,32,11,4,8570,675,0,0,0,9804488,2998625,1050667341,0,675,517,2,1,14,14,399,1,1053555504,1002931379,35655074,77321058,77321058,1,2,1,3402126552,73389,73389,14,14,14,77321058,10,3,517394,346672,1377320,8057,1053555504,339031,8427546,2206
560547.87,253952,62,63106,4156963042,16,20038893,0,97,18,18,6028,124,0,675,394433,21,13563,20,0,141096242,1352,1,0,19,32,11,4,8570,675,0,0,0,12323357,3140374,1269783043,0,675,517,2,1,14,14,399,1,1269693232,1219001312,43276814,94125392,94125392,1,2,1,4141517248,73389,73389,14,14,14,94125392,10,3,519422,403522,1447784,9706,1269693232,394433,10876049,2206
562555.76,253952,62,76714,5053820518,17,21687746,0,125,23,23,6028,126,0,675,485285,21,17390,20,0,141361694,1352,1,0,19,37,11,4,8570,675,0,0,0,15704065,4148082,1527325254,0,675,517,2,1,14,14,399,1,1531312944,1481167994,50055376,114498835,114515219,1,2,1,5037948740,73389,73389,14,14,14,114498835,10,3,542065,496384,1588552,11702,1531312944,485285,14116103,2206
564560.96,253952,62,90295,5948643070,20,27200068,0,170,23,23,6028,128,0,675,575547,21,21203,20,0,141627146,1352,1,0,19,37,11,4,8570,675,0,0,0,19100989,5023820,1791548663,0,675,517,2,1,14,14,399,1,1792932656,1742740008,60434479,134841669,134858053,1,2,1,5933033436,73389,73389,14,14,14,134841669,10,3,544927,588585,1705237,13698,1792932656,575547,17396455,2206
566573.84,253952,62,101858,6710417618,21,29757945,0,194,25,25,6028,130,0,675,638389,21,24476,20,0,141892598,1352,1,0,19,39,11,4,8570,675,0,0,0,21623945,5177382,2015255970,0,675,517,2,1,14,14,399,1,2015755056,1965490681,65763585,152143556,152159940,1,2,1,6694316464,73389,73389,14,14,14,152143556,10,3,559338,652945,1801131,15398,2015755056,638389,19823613,2206
568585.56,253952,62,116523,7676812098,23,33913675,0,240,27,27,6028,133,0,675,750389,21,28627,20,0,142423502,1352,1,0,19,41,11,4,8570,675,0,0,0,25655574,6302775,2297850975,0,675,517,2,1,14,14,399,1,2297822000,2247995361,75976102,174104088,174120472,1,2,1,7660579872,73389,73389,14,14,14,174104088,10,3,575772,767285,1990809,17550,2297822000,750389,23665699,2206
570590.91,253952,62,127585,8405487658,25,37135150,0,272,27,27,6028,134,0,675,800882,21,31700,20,0,142423502,1352,1,0,19,41,11,4,8570,675,0,0,0,27967684,6336672,2511720420,0,675,517,2,1,14,14,399,1,2510945072,2460961616,81582209,190679046,190679046,1,2,1,8389878024,73389,73389,14,14,14,190679046,10,3,576104,819137,2056563,19176,2510945072,800882,25912149,2206
572604.00,253952,62,142821,9409568646,25,38602893,0,316,30,30,6028,137,0,675,902169,21,36020,20,0,142942340,1352,1,0,19,44,11,4,8570,675,0,0,0,31791463,6917562,2802968101,0,675,517,2,1,14,14,399,1,2804022064,2754529571,87817488,213497579,213497579,1,2,1,9393172580,73389,73389,14,14,14,213481195,10,3,592224,925539,2196125,21412,2804022064,902169,29596511,2206
574611.00,253952,62,157814,10397134562,25,42453936,0,358,30,30,6028,140,0,675,1020522,21,40241,20,0,143473244,1352,1,0,19,44,11,4,8570,675,0,0,0,35698030,7791549,3090258573,0,675,517,2,1,14,14,399,1,3091958736,3043119194,96983101,235947472,235947472,1,2,1,10381688768,73389,73389,14,14,14,235947472,10,3,595624,1046292,2342817,23612,3091958736,1020522,33356527,2206
