timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
488543.47,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0
490549.65,1,253952,62,11136,732692670,1,2440012,0,57,5,5,3415,126,0,567,101066,0,10,4343,11,98223433,1136,1,0,4,3384,13654952,8,54619808,10,19,5,3013,567,0,0,6074805,357759,261476581,0,567,496,0,3,1,14,14,5374,3,261639461,233660753,8868245,13898777,13898777,1,3,1,722736436,73389,73389,14,14,14,13898781,11,3,70024,103426,285788,2227,261639461,101066,5789243,1777
492557.82,2,253952,62,22852,1503697870,1,3815276,0,140,5,5,3415,181,0,576,200153,0,10,8925,11,101595146,1154,1,0,4,3384,28259745,8,112974288,10,19,5,3013,576,0,0,12458704,672425,505893535,0,576,506,0,3,1,14,14,5374,3,505689558,476350116,16912467,28729283,28729283,1,3,1,1493070780,73389,73389,14,14,14,28712903,11,3,75020,204912,422502,4209,505689558,200153,12036668,1808
494574.17,2,253952,62,34074,2244077856,1,5374211,0,207,5,5,3415,276,0,576,298229,0,10,13384,11,104949494,1154,1,0,4,3384,42326979,8,169307916,10,19,5,3013,576,0,0,18611830,983555,740165018,0,576,506,0,3,1,14,14,5374,3,739601097,709345939,24918073,42965203,42981587,1,3,1,2234190588,73389,73389,14,14,14,42965207,11,3,81209,305284,570574,6197,739601097,298229,18041957,1808
496580.80,3,253952,62,45584,3000955208,1,6579664,0,293,5,5,3415,336,0,576,397270,0,10,17885,11,105914774,1154,1,0,4,3384,56652935,8,226611740,10,19,5,3013,576,0,0,25032960,1356104,977108050,0,576,506,0,3,1,14,14,5374,3,976568465,947604876,32870442,57529691,57529691,1,3,1,2990691996,73389,73389,14,14,14,57513311,11,3,86023,407274,687835,8134,976568465,397270,24346065,1808
498586.30,3,253952,62,54912,3615375978,3,9347515,0,311,5,5,3415,398,0,576,451835,0,10,21542,11,108400370,1154,1,0,4,3384,68279831,8,273119324,10,19,5,3013,576,0,0,29149823,1356417,1174061863,0,576,506,0,3,1,14,14,5374,3,1173085176,1140945671,39794623,69353733,69353733,1,3,1,3606394148,73389,73389,14,14,14,69353737,11,3,92930,463289,754734,9770,1173085176,451835,28396203,1808
500591.61,4,253952,62,64223,4229370398,4,10727545,0,352,6,6,3415,465,1,576,509872,0,10,25215,11,110005148,1154,1,0,4,3384,79917172,8,319668688,10,20,5,3013,576,0,0,33598510,1356642,1364394542,0,576,506,0,3,1,14,14,5374,3,1363764735,1334295680,45622567,81157073,81157073,1,3,1,4220167828,73389,73389,14,14,14,81157077,11,3,101265,522910,826730,11363,1363764735,509872,32773071,1808
502599.62,4,253952,62,74284,4893397636,4,11836147,0,402,8,8,3415,538,2,576,586528,0,10,29220,11,113094044,1154,1,0,4,3384,92533040,8,370132160,10,22,5,3013,576,0,0,39095036,1430186,1573843040,0,576,506,0,3,1,14,14,5374,3,1572753249,1543449587,52295364,93920592,93920592,1,3,1,4883870816,73389,73389,14,14,14,93920596,11,3,113719,601562,923724,13114,1572753249,586528,38172805,1808
504607.01,4,253952,62,85010,5599485998,4,13257387,0,497,8,8,3415,594,4,576,683479,0,10,33431,11,114674690,1154,1,0,4,3384,105951456,8,423805824,10,22,5,3013,576,0,0,45467718,1694969,1796178643,0,576,506,0,3,1,14,14,5374,3,1794607385,1765828009,60332850,107497722,107497722,1,3,1,5589881576,73389,73389,14,14,14,107497726,11,3,119183,700829,1026431,14929,1794607385,683479,44443002,1808
506620.20,13,253952,62,96123,6330972990,4,14456274,0,591,8,8,3415,668,5,576,781556,0,10,37794,11,115953686,1154,1,0,4,3384,119808216,8,479103500,10,22,5,3013,576,0,0,52049701,1968450,2025821762,0,576,506,0,3,1,14,14,5374,3,2024673042,1996227041,68365875,121558180,121558180,1,3,1,6321025392,73389,73389,14,14,14,121558184,11,3,125410,801287,1129013,16844,2024673042,781556,50922646,1808
