timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
145352.31,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
147355.89,0,0,21077,1387407668,0,3122,0,1,1,1,6333,117,0,639,125728,17,1968,16,0,131875832,1280,1,0,15,15,0,14,36,639,0,0,0,1976375,5879,454815290,0,639,323,2,1,14,14,299,1,457605316,409101101,1986083,31194631,31211015,1,2,1,1372563764,73389,73389,14,14,14,31194631,6,3,398945,127897,773031,3509,457605316,125728,1203428,1695
149360.17,253952,62,41785,2752237330,0,3122,0,1,29,29,6333,121,1,675,240779,17,7586,44,82,140565338,1352,1,0,43,43,7,14,198,675,0,0,0,6546100,62879,856294205,0,675,334,2,1,14,14,299,1,859306800,808341740,10396741,62187892,62204276,1,2,1,2736267248,73389,73389,14,14,14,62187892,6,3,481982,245747,1057263,6575,859306800,240779,5489091,1792
151364.59,253952,62,62599,4123736290,0,3122,0,1,29,29,6333,124,1,675,351684,17,13427,44,82,141096242,1352,1,0,43,43,7,14,198,675,0,0,0,11061822,71669,1258460983,0,675,334,2,1,14,14,299,1,1259862832,1209292188,23149314,93355344,93371728,1,2,1,4107635136,73389,73389,14,14,14,93355344,6,3,491540,359437,1213181,9631,1259862832,351684,9849063,1792
153374.16,253952,62,79100,5210720318,0,3122,0,1,29,29,6333,127,1,675,461497,17,18092,44,82,141361694,1352,1,0,43,43,7,14,198,675,0,0,0,15312131,1685183,1574612902,0,675,334,2,1,14,14,299,1,1577188144,1527071357,48719358,118074421,118074421,1,2,1,5195274524,73389,73389,14,14,14,118074421,6,3,521996,471671,1427963,12052,1577188144,461497,13884732,1792
155381.00,253952,62,93775,6178035610,0,3122,0,1,29,29,6333,129,1,675,589463,17,22213,44,82,141892598,1352,1,0,43,43,7,14,198,675,0,0,0,19495266,3974617,1857594488,0,675,334,2,1,14,14,299,1,1860172592,1809832562,64589945,140040986,140057370,1,2,1,6161803384,73389,73389,14,14,14,140040986,6,3,545367,602034,1634627,14211,1860172592,589463,17861326,1792
157391.01,253952,62,108097,7121685790,0,3122,0,1,29,29,6333,131,1,675,706833,17,26223,44,82,142158050,1352,1,0,43,43,7,14,198,675,0,0,0,23711273,6421605,2130996954,0,675,334,2,1,14,14,299,1,2136079152,2085781269,80086398,161495773,161495773,1,2,1,7105814012,73389,73389,14,14,14,161495773,6,3,578576,721705,1894014,16316,2136079152,706833,21818071,1792
159395.80,253952,62,123684,8148504462,0,3122,0,1,29,29,6333,134,1,675,824955,17,30638,44,82,142423502,1352,1,0,43,43,7,14,198,675,0,0,0,28118756,8328355,2433511399,0,675,334,2,1,14,14,299,1,2435447600,2385839551,105083571,184832561,184848945,1,2,1,8132632684,73389,73389,14,14,14,184832561,6,3,613166,842296,2135353,18600,2435447600,824955,25984345,1792
161400.84,253952,62,144135,9496213854,0,3122,0,1,29,29,6333,137,1,675,937083,17,36380,44,82,142942340,1352,1,0,43,43,7,14,198,675,0,0,0,32756186,8336569,2825864733,0,675,334,2,1,14,14,299,1,2829187888,2779810410,114201374,215459341,215475725,1,2,1,9480211004,73389,73389,14,14,14,215459341,6,3,616551,957270,2302111,21604,2829187888,937083,30455208,1792
163405.97,253952,62,163794,10791163458,0,3122,0,1,29,29,6333,140,1,675,1058247,17,41903,44,82,143738696,1352,1,0,43,43,7,14,198,675,0,0,0,37515215,8519208,3202196770,0,675,334,2,1,14,14,299,1,3207039952,3158291970,130162279,244892248,244908632,1,2,1,10775258912,73389,73389,14,14,14,244892248,6,3,633087,1081288,2527543,24490,3207039952,1058247,34988986,1792
