timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
831339.32,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0
833343.51,1,0,0,20699,1362381674,0,0,0,0,1,1,5083,117,630,125690,11,1933,16,0,129851264,1262,1,0,15,15,0,14,70,630,0,0,0,1974933,9812,447083393,0,630,427,2,1,14,14,1599,1,449216708,401728491,1985148,30631542,30647926,1,2,1,1347787848,73389,73389,14,14,14,30631542,14,3,392770,127779,838273,3445,449216708,125690,1136746,2035
835359.31,1,253952,62,38279,2520875402,26,28634913,0,73,31,31,5083,120,675,252053,11,6574,46,45,140299886,1352,1,0,45,45,7,14,221,675,0,0,0,6446445,1380124,790610372,0,675,457,2,1,14,14,1599,1,791935792,740804563,46163832,56933390,56933390,1,2,1,2505069160,73389,73389,14,14,14,56933390,14,3,494709,256715,1178829,6061,791935792,252053,5267859,2172
837362.49,1,253952,62,55083,3628247742,28,32132932,0,122,40,40,5083,123,675,363261,11,11321,46,45,140830790,1352,1,0,45,54,31,14,221,675,0,0,0,10729413,1733082,1113335153,0,675,457,2,1,14,14,1599,1,1115159344,1064434832,55831184,82106901,82106901,1,2,1,3612703644,73389,73389,14,14,14,82106901,14,3,504696,370448,1324894,8527,1115159344,363261,9404917,2172
839366.19,1,253952,62,77481,5104352082,28,32132932,0,122,40,40,5083,126,675,438391,11,17594,46,45,141361694,1352,1,0,45,54,31,14,221,675,0,0,0,14832845,1733140,1544868189,0,675,457,2,1,14,14,1599,1,1546517296,1496023343,61798315,115651748,115651748,1,2,1,5087956016,73389,73389,14,14,14,115635364,14,3,508530,447853,1426852,11818,1546517296,438391,13406571,2172
841369.69,1,253952,62,99772,6572913166,29,33132992,0,123,40,40,5083,130,675,514017,11,23894,46,45,141892598,1352,1,0,45,54,31,14,221,675,0,0,0,18932690,1733184,1973778075,0,675,457,2,1,14,14,1599,1,1975515952,1925317986,73824134,149028881,149028881,1,2,1,6557270764,73389,73389,14,14,14,149028881,14,3,513729,525700,1533655,15091,1975515952,514017,17399790,2172
843373.52,1,253952,62,121997,8037414326,29,33132992,0,123,40,40,5083,134,675,591185,11,30176,46,45,142423502,1352,1,0,45,54,31,14,221,675,0,0,0,23037813,1733325,2402424457,0,675,457,2,1,14,14,1599,1,2403334960,2353362780,82628696,182313743,182313743,1,2,1,8021804692,73389,73389,14,14,14,182313743,14,3,520797,605099,1641721,18355,2403334960,591185,21397015,2172
845381.01,1,253952,62,136855,9016722706,38,43070782,0,168,40,40,5083,136,675,672639,11,34340,46,45,142942340,1352,1,0,45,54,31,14,221,675,0,0,0,26411731,1889617,2689994535,0,675,457,2,1,14,14,1599,1,2689465136,2639672171,148450829,204558836,204575220,1,2,1,9000588784,73389,73389,14,14,14,204558836,14,3,533611,688418,1783045,20538,2689465136,672639,24629737,2172
847388.88,1,253952,62,151046,9951588581,39,46173329,0,205,43,43,5083,138,675,792582,11,38321,46,45,143207792,1352,1,0,45,57,31,14,221,675,0,0,0,30431892,2419067,2962119960,0,675,457,2,1,14,14,1599,1,2962389530,2912895569,156518883,225810982,225833399,1,2,1,9935683208,73389,73389,14,14,14,225810982,14,3,538357,810791,1913610,22621,2962389530,792582,28519489,2172
849395.89,1,253952,62,165279,10889280774,39,50921527,0,251,44,44,5083,141,675,916643,11,42363,46,45,144004148,1352,1,0,45,58,31,14,221,675,0,0,0,34474902,2948532,3233809322,0,675,457,2,1,14,14,1599,1,3235613648,3186898649,164817175,247130379,247146763,1,2,1,10873736676,73389,73389,14,14,14,247130379,14,3,549422,937257,2078540,24708,3235613648,916643,32397699,2172
