timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
741809.62,0,0,18846,1240400496,0,0,0,0,1,1,5431,117,0,568,123154,27,1760,9,860,117041155,1137,1,0,8,15,42,7,1358,568,0,0,0,1983194,3591,408285161,0,568,359,2,1,14,14,527,1,408322244,365766194,1988137,27899732,27899732,1,2,1,1227588208,73389,73389,14,14,14,27899732,10,3,359156,125194,810977,3133,408322244,123154,1172312,1769
743818.34,253952,62,34924,2300012710,23,24592243,0,46,27,27,5431,119,0,675,245411,27,5604,35,914,140299886,1352,1,0,34,41,51,7,1482,675,0,0,0,5876020,686909,725055404,0,675,422,2,1,14,14,527,1,727317296,676150954,35709481,51912138,51934555,1,2,1,2284134072,73389,73389,14,14,14,51912138,10,3,491202,249871,1237425,5568,727317296,245411,4638824,2044
745827.18,253952,62,48995,3227406410,23,27549402,0,86,27,27,5431,122,6,675,364361,27,9608,35,914,140830790,1352,1,0,34,41,51,7,1482,675,0,0,0,9890808,1407151,993765911,0,675,422,2,1,14,14,527,1,997980976,947201739,43852884,72987934,73004318,1,2,1,3211469096,73389,73389,14,14,14,72987934,10,3,495142,371216,1374278,7633,997980976,364361,8516906,2044
747840.04,253952,62,63244,4166272462,25,32122105,0,133,28,28,5431,124,6,675,483537,27,13604,35,914,141096242,1352,1,0,34,42,51,7,1482,675,0,0,0,13913430,2086962,1271914542,0,675,422,2,1,14,14,527,1,1272314672,1221698922,53532128,94328033,94344417,1,2,1,4150433452,73389,73389,14,14,14,94328033,10,3,503891,492843,1530530,9726,1272314672,483537,12383417,2044
749845.88,253952,62,77577,5110643538,25,34105482,0,171,29,29,5431,126,6,675,596490,27,17621,35,914,141361694,1352,1,0,34,43,51,7,1482,675,0,0,0,17928889,2607278,1548359158,0,675,422,2,1,14,14,527,1,1548352304,1497838570,60385817,115782820,115799204,1,2,1,5094444080,73389,73389,14,14,14,115782820,10,3,510678,608282,1680332,11832,1548352304,596490,16249227,2044
751852.26,253952,62,91592,6034174166,25,38088826,0,208,31,31,5431,129,6,675,709849,27,21615,35,914,141892598,1352,1,0,34,45,51,7,1482,675,0,0,0,21788428,3016089,1816282576,0,675,422,2,1,14,14,527,1,1817967408,1767751891,67199673,136778855,136795239,1,2,1,6018269620,73389,73389,14,14,14,136778855,10,3,517162,724154,1826134,13889,1817967408,709849,19963113,2044
753856.10,253952,62,110716,7294386382,25,41144468,0,224,32,32,5431,132,6,675,807115,27,26990,35,914,142423502,1352,1,0,34,46,51,7,1482,675,0,0,0,25910666,3237427,2185675480,0,675,422,2,1,14,14,527,1,2186279728,2136188726,75894432,165411105,165427489,1,2,1,7278088620,73389,73389,14,14,14,165411105,10,3,524609,823733,1966329,16699,2186279728,807115,23945325,2044
755859.50,253952,62,133295,8781821834,25,41144468,0,224,33,33,5431,135,6,675,891281,27,33314,35,914,142688954,1352,1,0,34,47,51,7,1482,675,0,0,0,29904828,3237504,2618913252,0,675,422,2,1,14,14,527,1,2620914480,2570984339,84458252,199222414,199238798,1,2,1,8765786216,73389,73389,14,14,14,199222414,10,3,534099,910008,2084219,20015,2620914480,891281,27821781,2044
757863.33,253952,62,156088,10283488522,25,41144468,0,224,33,33,5431,139,6,675,970467,27,39746,35,914,143473244,1352,1,0,34,47,51,7,1482,675,0,0,0,33882317,3237909,3057235113,0,675,422,2,1,14,14,527,1,3058666448,3009930196,90453791,233363118,233363118,1,2,1,10267256296,73389,73389,14,14,14,233346734,10,3,538300,991142,2175205,23358,3058666448,970467,31708462,2044
759866.84,253952,62,178998,11792881842,25,41144468,0,224,33,33,5431,143,6,675,1034143,27,46214,35,914,144004148,1352,1,0,34,47,51,7,1482,675,0,0,0,37838573,3237990,3497813749,0,675,422,2,1,14,14,527,1,3499592656,3451058482,96490897,267671980,267671980,1,2,1,11776846224,73389,73389,14,14,14,267655596,10,3,541791,1056743,2274464,26722,3499592656,1034143,35565639,2044
