timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
171182.14,0,253952,62,21038,1384779368,3,4537380,124,10,10,1020,187,2,558,203632,0,16,8231,20,99547581,1118,1,0,4,2438,26046937,14,103993888,19,24,9,5387,558,0,0,12004847,394667,468905821,0,558,489,0,3,1,14,14,3041,3,469539613,438679471,16914872,26451907,26468291,1,3,1,1375499196,73389,73389,14,14,14,26451911,10,3,101970,207745,435481,3939,469539613,203632,11569782,1988
173186.12,1,253952,62,40595,2672753306,6,8120601,203,10,10,1020,321,2,567,319380,0,16,15928,20,103870321,1136,1,0,4,2438,50435843,14,201678880,19,24,9,5387,567,0,0,20514472,414585,875473247,0,567,494,0,3,1,14,14,3041,3,875117540,844366386,29027774,51214103,51214103,1,3,1,2663133388,73389,73389,14,14,14,51214107,10,3,106129,326446,552399,7325,875117540,319380,19962834,2016
175190.95,4,253952,62,64817,4269553646,6,9717727,335,14,14,1020,462,3,576,506562,0,16,25463,20,110910098,1154,1,0,4,2438,80700028,14,322670912,19,28,9,5387,576,0,0,33341100,632982,1376954804,0,576,498,0,3,1,14,14,3041,3,1376384662,1347119959,43655873,81918485,81918485,1,3,1,4258909284,73389,73389,14,14,14,81902105,10,3,121323,518099,799203,11448,1376384662,506562,32543138,2038
177195.64,5,253952,62,82943,5463057806,10,14540021,423,16,16,1020,580,3,576,607828,0,16,32598,20,112466612,1154,1,0,4,2438,103341328,14,413300640,19,30,9,5387,576,0,0,40899913,633358,1747815121,0,576,498,0,3,1,14,14,3041,3,1747076223,1722812271,56031961,104866375,104866375,1,3,1,5453051532,73389,73389,14,14,14,104866379,10,3,129248,622102,928314,14528,1747076223,607828,39973140,2038
179207.55,6,253952,62,106238,6997875542,10,15531840,586,17,17,1020,730,4,576,793629,0,16,41785,20,114976340,1154,1,0,4,2438,132442810,14,529771240,19,31,9,5387,576,0,0,53547503,929992,2236415859,0,576,498,0,3,1,14,14,3041,3,2235341354,2205915943,69950833,134383361,134416129,1,3,1,6987934804,73389,73389,14,14,14,134383365,10,3,146364,812412,1179364,18577,2235341354,793629,52370147,2038
181220.42,9,253952,62,129885,8556775494,10,16538586,735,17,17,1020,883,5,576,982730,0,16,51096,20,116858636,1154,1,0,4,2438,162007610,14,647965876,19,31,9,5387,576,0,0,66339671,1264280,2726815376,0,576,498,0,3,1,14,14,3041,3,2725269654,2696845426,84053958,164369006,164369006,1,3,1,8547188344,73389,73389,14,14,14,164369010,10,3,155634,1006046,1437711,22641,2725269654,982730,64904458,2038
183225.12,11,253952,62,154640,10187227526,10,17669157,892,18,18,1020,1048,5,585,1183130,0,16,60789,20,118357797,1172,1,0,4,2438,192748645,14,770994580,19,32,9,5387,585,0,0,79220319,1552608,3241304269,0,585,506,0,3,1,14,14,3041,3,3239794733,3210286166,98301839,195696424,195712808,1,3,1,10176214080,73389,73389,14,14,14,195696428,10,3,170174,1211110,1689673,26917,3239794733,1183130,77533621,2067
185234.64,11,253952,62,172946,11394470792,14,22350775,990,20,20,1020,1159,5,594,1290295,0,16,68023,20,120169355,1190,1,0,4,2438,215628838,14,862515352,19,34,9,5387,594,0,0,86992599,1554548,3621147537,0,594,510,0,3,1,14,14,3041,3,3618539538,3590454846,110781790,218918080,218934464,1,3,1,11383000492,73389,73389,14,14,14,218903859,10,3,187201,1320992,1825730,30050,3618539538,1290295,85170161,2091
187246.75,13,253952,62,192289,12669059524,16,25517798,1081,23,23,1020,1288,6,603,1418552,0,16,75676,20,121982096,1208,1,0,4,2438,239899885,14,959599540,19,37,9,5387,603,0,0,95881638,1597947,4022629380,0,603,513,0,3,1,14,14,3041,3,4019935883,3991711059,122877850,243422006,243438390,1,3,1,12657944344,73389,73389,14,14,14,243422010,10,3,207149,1452451,1993676,33383,4019935883,1418552,93891601,2115
189254.57,15,253952,62,215105,14173366334,16,27173926,1193,23,23,1020,1436,6,603,1607270,0,16,84680,20,122295812,1208,1,0,4,2438,268429976,14,1073719904,19,37,9,5387,603,0,0,107991516,1901463,4499401008,0,603,513,0,3,1,14,14,3041,3,4495735002,4465356836,136939328,272359075,272359075,1,3,1,14161819964,73389,73389,14,14,14,272342695,10,3,211354,1645614,2204612,37332,4495735002,1607270,105790981,2115
