timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
496267.10,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
498272.50,0,0,18232,1199895940,0,0,0,0,1,1,4973,117,549,129507,96,1703,12,1,113102204,1100,1,0,11,15,10,3287,549,0,0,0,1976474,12154,394653467,0,549,406,2,1,14,14,433,1,394952900,353864522,1989553,26992579,27008963,1,2,1,1187673476,73389,73389,14,14,14,26992579,8,3,347493,131747,838371,3031,394952900,129507,1138186,1728
500277.68,253952,62,32292,2126653206,15,15969480,0,47,17,17,4973,119,675,208146,96,4886,28,13,140299886,1352,1,0,27,31,10,3648,675,0,0,0,4762939,104908,676658458,0,675,505,2,1,14,14,433,1,676461360,625484013,25392316,47978263,47978263,1,2,1,2111043572,73389,73389,14,14,14,47978263,8,3,474173,212094,1183372,5180,676461360,208146,3579754,2125
502288.71,253952,62,45223,2978611906,15,17121457,0,68,21,21,4973,121,675,302276,96,8522,28,13,140565338,1352,1,0,27,35,10,3648,675,0,0,0,8046046,667039,922663685,0,675,505,2,1,14,14,433,1,925498160,874577781,31140514,67323832,67340216,1,2,1,2962248608,73389,73389,14,14,14,67323832,8,3,495808,308187,1312334,7080,925498160,302276,6734022,2125
504301.64,253952,62,59879,3944416562,16,21352538,0,108,22,22,4973,123,675,419049,96,12629,28,13,140830790,1352,1,0,27,36,10,3648,675,0,0,0,12056077,1912128,1204600949,0,675,505,2,1,14,14,433,1,1207565104,1156859850,41107417,89276172,89292556,1,2,1,3928151568,73389,73389,14,14,14,89276172,8,3,512476,428192,1498050,9232,1207565104,419049,10558466,2125
506313.20,253952,62,74235,4890294966,17,26917231,0,148,22,22,4973,126,675,542481,96,16709,28,13,141361694,1352,1,0,27,36,10,3648,675,0,0,0,16064369,3138516,1484181446,0,675,505,2,1,14,14,433,1,1483733808,1433430995,52808871,110788303,110788303,1,2,1,4874685332,73389,73389,14,14,14,110788303,8,3,529385,553971,1675621,11339,1483733808,542481,14389326,2125
508323.41,253952,62,88979,5861866790,17,30329004,0,187,23,23,4973,128,675,670902,96,20843,28,13,141627146,1352,1,0,27,37,10,3648,675,0,0,0,20218804,4435388,1764806067,0,675,505,2,1,14,14,433,1,1767373616,1717365340,62971613,132863523,132879907,1,2,1,5845995012,73389,73389,14,14,14,132863523,8,3,557935,684744,1901884,13503,1767373616,670902,18317629,2125
510328.51,253952,62,99531,6557118990,22,36041772,0,217,23,23,4973,130,675,723357,96,23827,28,13,141892598,1352,1,0,27,37,10,3648,675,0,0,0,22577371,4454644,1971340767,0,675,505,2,1,14,14,433,1,1971059504,1920707173,71988161,148668433,148668433,1,2,1,6541411052,73389,73389,14,14,14,148668433,8,3,558014,738494,1945252,15057,1971059504,723357,20632919,2125
512342.24,253952,62,113038,7447357330,22,37208163,0,253,30,30,4973,132,675,839445,96,27623,28,13,142423502,1352,1,0,27,44,10,3648,675,0,0,0,26111503,5473130,2229537565,0,675,505,2,1,14,14,433,1,2230713136,2180936138,78525998,168886228,168902612,1,2,1,7430994032,73389,73389,14,14,14,168886228,8,3,577958,856666,2117886,17039,2230844208,839528,23994537,2125
514353.75,253952,62,127382,8392183850,25,43548471,0,289,30,30,4973,134,675,958247,96,31646,28,13,142423502,1352,1,0,27,44,10,3648,675,0,0,0,30234482,7170987,2504654965,0,675,505,2,1,14,14,433,1,2507012912,2457038758,91164243,190367750,190384134,1,2,1,8376181000,73389,73389,14,14,14,190367750,8,3,589071,977697,2301093,19146,2507012912,958247,27934430,2125
