timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1037108.38,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
1039119.12,3,253952,62,83540,5503123946,5,9023249,0,277,32,32,571,588,0,567,738770,18,16,32818,47,11,114174685,1136,1,0,4,404,104087055,4,416024876,46,46,0,14,334,567,0,0,46904929,1236197,1761654667,0,549,336,18,3,1,14,14,803,3,1764051936,1735373766,57260603,105621754,105654522,1,3,1,5491479272,73389,73389,14,14,14,105605374,4,3,188831,755102,1203764,14688,1764051936,738770,45702772,1516
1041128.19,9,253952,62,167481,11032576092,5,12845462,0,590,32,32,571,1125,0,585,1518517,18,16,65861,47,11,118369863,1172,1,0,4,404,208910675,4,835126000,46,46,0,14,334,585,0,0,95857380,2389568,3503280155,0,567,354,18,3,1,14,14,803,3,3503372888,3476206556,111308519,211956212,211988980,1,3,1,11021723056,73389,73389,14,14,14,211956216,4,3,211095,1551954,2140196,29117,3503372888,1518517,93720450,1577
1043137.84,26,253952,62,251508,16570753230,5,17057827,0,919,32,32,571,1668,0,603,2289462,20,16,98965,47,11,121924738,1208,1,0,4,404,313808671,4,1254976184,46,46,0,14,334,603,0,0,144666038,3373745,5250797241,0,583,373,20,3,1,14,14,803,3,5249604671,5219909243,165433370,318432920,318498456,1,3,1,16558511872,73389,73389,14,14,14,318432924,4,3,252661,2339929,3078201,43613,5249604671,2289513,141591801,1653
1045146.65,33,253952,62,306909,20223602338,13,29312652,0,1174,32,32,571,2030,0,621,2796894,20,16,120829,47,11,125178906,1244,1,0,4,404,383090695,4,1532233504,46,46,0,14,334,621,0,0,177337313,4098591,6402576628,0,601,393,20,3,1,14,14,803,3,6398731516,6369944614,210995326,388704096,388736864,1,3,1,20212613024,73389,73389,14,14,14,388704100,4,3,278789,2858757,3703977,53145,6398731516,2796894,173639318,1725
1047153.30,44,253952,62,350450,23089602016,17,36537063,0,1382,32,32,571,2310,11,648,3212118,20,16,137953,47,11,130245635,1298,1,0,4,404,437424270,4,1749503100,46,46,0,14,334,648,0,0,203949366,5010507,7313109822,0,628,422,20,3,1,14,14,803,3,7307111284,7272977466,245636872,443796889,443796889,1,3,1,23077438260,73389,73389,14,14,14,443796893,4,3,290184,3283139,4219520,60680,7307111284,3212118,199736711,1854
1049162.93,73,253952,62,394007,25958741118,18,40307611,0,1607,34,34,571,2586,13,702,3637930,20,16,155049,47,11,140062778,1406,1,0,4,404,491617733,4,1966277060,46,48,0,14,334,702,0,0,230479492,5970208,8241594500,0,682,483,20,3,1,14,14,803,3,8236945964,8178598960,276593943,498794808,498811192,1,3,1,25936478080,73389,73389,14,14,14,498778428,4,3,315385,3718312,4771993,68401,8236945964,3637930,225715244,2061
1051171.42,77,253952,62,438455,28886839402,20,45002144,0,1831,35,35,571,2870,16,918,4111830,22,16,172375,47,11,176540613,1838,1,0,4,404,546518784,4,2185825304,46,49,0,14,334,918,0,0,257037707,6838058,9259979735,0,896,781,22,3,1,14,14,803,3,9255346345,9107847177,308928764,554626338,554659106,1,3,1,28839717640,73389,73389,14,14,14,554609958,4,3,347643,4202099,5405108,76878,9255346345,4111830,251641216,2916
1053175.47,81,253952,62,472431,31123750990,25,51627791,0,1986,35,35,571,3091,18,1611,4444672,22,16,185561,47,11,298752588,3224,1,0,4,404,588399994,4,2353406064,46,49,0,14,334,1611,0,0,275927243,7159334,10084139291,0,1589,1551,22,3,1,14,14,803,3,10076404694,9821252924,334737718,597071127,597071127,1,3,1,31046846668,73389,73389,14,14,14,597054747,4,3,364528,4542061,5807882,83630,10076404694,4444672,270128651,5587
1053409.79,81,253952,62,474773,31278049198,31,53681369,6,2010,42,42,571,3127,18,1611,4460098,22,16,186584,54,11,306093061,3231,1,1229,4,404,591599349,4,2366397396,53,63,14,46,358,1611,1229,120,277402439,7159427,10134161495,8,1589,1551,22,3,1,14,14,803,3,10124906469,9869822029,354857046,600037902,600037902,1,3,1,31201970936,73389,73389,14,14,14,600037906,4,3,365545,4557877,5842998,84016,10124906469,4460098,271568794,5587
