timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
228878.68,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
230886.90,0,253952,62,14865,978343344,0,188158,0,36,6,6,2861,147,0,567,89555,0,26,5809,21,38,97294351,1136,1,0,4,1188,18330054,7,73255660,20,20,60,14,394,567,0,0,6269557,1703,344510125,0,567,316,0,3,1,14,14,1714,3,345713599,310736738,6461047,18641501,18641501,1,3,1,968506116,73389,73389,14,14,14,18625121,7,3,89013,91885,249048,2919,345713599,89555,6020741,1411
232893.60,0,253952,62,35399,2331878336,0,1408349,0,170,7,7,2861,257,0,576,253166,0,26,13872,22,38,102533836,1154,1,0,4,1188,43937151,7,175748604,21,21,60,14,406,576,0,0,17070493,285491,769202917,0,576,326,0,3,1,14,14,1714,3,769229369,737076919,18727193,44646278,44662662,1,3,1,2320754520,73389,73389,14,14,14,44629898,7,3,97708,259490,450242,6394,769229369,253166,16620894,1441
234901.94,1,253952,62,58209,3834374758,0,3169523,0,278,7,7,2861,422,0,594,434612,0,26,22858,22,38,110224072,1190,1,0,4,1188,72407278,7,289435332,21,21,60,14,406,594,0,0,29239028,467251,1248695507,0,594,344,0,3,1,14,14,1714,3,1249315710,1210891591,32823609,73491520,73507904,1,3,1,3821559072,73389,73389,14,14,14,73491524,7,3,103843,445368,676714,10419,1249315710,434612,28561406,1499
236906.60,9,253952,62,80541,5305441828,0,4141567,0,406,7,7,2861,574,0,594,604807,0,26,31614,22,38,113023384,1190,1,0,4,1188,100172801,7,400691204,21,21,60,14,406,594,0,0,40751978,722146,1718691268,0,594,344,0,3,1,14,14,1714,3,1718354694,1674406952,45538452,101767640,101767640,1,3,1,5291917312,73389,73389,14,14,14,101767644,7,3,113933,619795,889283,14319,1718354694,604807,39864235,1499
238914.33,9,253952,62,96599,6363779520,3,8667567,0,457,8,8,2861,681,0,594,697566,0,26,37940,22,38,115533112,1190,1,0,4,1188,120228354,7,480784056,21,22,60,14,406,594,0,0,47513648,723963,2058241877,0,594,344,0,3,1,14,14,1714,3,2056726946,2008333373,56825009,122075547,122075547,1,3,1,6347928476,73389,73389,14,14,14,122075551,7,3,126268,715030,1015317,17136,2056726946,697566,46500124,1499
240922.62,16,253952,62,115442,7605286536,3,10797979,0,563,10,10,2861,777,0,603,832754,0,26,45358,23,38,118253261,1208,1,0,4,1188,143775504,7,575037428,22,24,60,14,426,603,0,0,56787383,878879,2457038778,0,603,357,0,3,1,14,14,1714,3,2455302945,2399540767,68144137,145909888,145926272,1,3,1,7586462240,73389,73389,14,14,14,145893508,7,3,137705,853569,1202213,20400,2455302945,832754,55587303,1528
242927.35,19,253952,62,131639,8671804650,5,13577266,0,660,10,10,2861,890,6,603,954265,0,26,51706,23,38,120135557,1208,1,0,4,1188,163901000,7,655604000,22,24,60,14,426,603,0,0,64902885,999340,2799710665,0,603,357,0,3,1,14,14,1714,3,2798598076,2736018933,79375174,166388112,166388112,1,3,1,8651329888,73389,73389,14,14,14,166371732,7,3,145594,978161,1357297,23253,2798598076,954265,63548030,1528
244932.72,19,253952,62,144104,9493316428,7,16475895,0,741,11,11,2861,974,6,612,1035165,0,26,56614,23,38,124107642,1226,1,0,4,1188,179415108,7,717595828,22,25,60,14,426,612,0,0,70421446,1001616,3069286975,0,612,362,0,3,1,14,14,1714,3,3066642738,2995384279,87780756,182139552,182139552,1,3,1,9471256736,73389,73389,14,14,14,182139556,7,3,156192,1061150,1473518,25484,3066642738,1035165,68950611,1548
246947.46,20,253952,62,156762,10326961490,8,18890992,0,812,13,13,2861,1059,6,612,1128137,0,26,61611,23,38,124107642,1226,1,0,4,1188,195282379,7,781064996,22,27,60,14,426,612,0,0,76698855,1045826,3339275931,0,612,362,0,3,1,14,14,1714,3,3336783137,3258276728,96466101,198135037,198151421,1,3,1,10303021956,73389,73389,14,14,14,198135041,7,3,169450,1156414,1607576,27724,3336783137,1128137,75094188,1548
