timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
1174128.61,1,0,0,19452,1280380764,0,0,0,0,1,1,8850,117,588,125077,8,1817,7,0,121308230,1178,1,0,6,15,0,5,3397,588,0,0,0,1976671,4957,419951018,0,588,423,2,1,14,14,408,1,421953732,377637953,1982854,28790501,28806885,1,2,1,1266782044,73389,73389,14,14,14,28790501,11,3,369012,127043,792629,3237,421953732,125077,1184128,1850
1176133.50,1,253952,62,33143,2182689794,12,12565602,0,39,14,14,8850,119,675,198856,8,5118,20,18,140299886,1352,1,0,19,28,0,5,3915,675,0,0,0,4725314,62945,692510905,0,675,486,2,1,14,14,408,1,692976432,641868868,19524758,49245864,49262248,1,2,1,2166818016,73389,73389,14,14,14,49245864,11,3,476329,202350,1098281,5306,692976432,198856,3627217,2107
1178141.56,1,253952,62,47160,3106351494,12,14580762,0,73,19,19,8850,121,675,316094,8,9050,20,18,140565338,1352,1,0,19,33,0,5,3915,675,0,0,0,8546708,759697,958714517,0,675,486,2,1,14,14,408,1,962722608,911921544,26862074,70241899,70241899,1,2,1,3089922660,73389,73389,14,14,14,70225515,11,3,490393,321888,1238438,7364,962722608,316094,7308579,2107
1180151.34,1,253952,62,60466,3983151646,15,21057926,0,113,19,19,8850,124,675,436658,8,12847,20,18,141096242,1352,1,0,19,33,0,5,3915,675,0,0,0,12617298,1882026,1216920693,0,675,486,2,1,14,14,408,1,1218706224,1168186409,39253136,90175133,90175133,1,2,1,3967705852,73389,73389,14,14,14,90175133,11,3,500345,447778,1403306,9317,1218706224,436658,11214427,2107
1182157.85,1,253952,62,73899,4868274870,15,23376900,0,147,20,20,8850,126,675,569387,8,16628,20,18,141361694,1352,1,0,19,34,0,5,3915,675,0,0,0,16583410,3272310,1476299034,0,675,486,2,1,14,14,408,1,1477180208,1426950532,47729967,110280399,110296783,1,2,1,4852337556,73389,73389,14,14,14,110280399,11,3,507010,582800,1561757,11289,1477180208,569387,15022208,2107
1184169.13,1,253952,62,87441,5760541518,15,27209517,0,187,20,20,8850,128,675,699215,8,20470,20,18,141627146,1352,1,0,19,34,0,5,3915,675,0,0,0,20487269,4386835,1736464844,0,675,486,2,1,14,14,408,1,1738144560,1687783789,55359766,130557697,130574081,1,2,1,5744538668,73389,73389,14,14,14,130557697,11,3,512179,714934,1720142,13280,1738144560,699215,18767809,2107
1186181.23,1,253952,62,101674,6698358994,16,30494868,0,223,20,20,8850,130,675,819357,8,24413,20,18,141892598,1352,1,0,19,34,0,5,3915,675,0,0,0,24692511,5361358,2009751265,0,675,486,2,1,14,14,408,1,2012085040,1961949270,66253213,151881412,151881412,1,2,1,6682782128,73389,73389,14,14,14,151881412,11,3,519131,837455,1862584,15370,2012085040,819357,22830748,2107
1188188.70,1,253952,62,115645,7619006038,18,34981158,0,264,23,23,8850,132,675,939002,8,28334,20,18,142423502,1352,1,0,19,37,0,5,3915,675,0,0,0,28685057,6456123,2279890958,0,675,486,2,1,14,14,408,1,2281175856,2231091324,76539339,172803719,172803719,1,2,1,7602642740,73389,73389,14,14,14,172787335,11,3,532677,959367,2045484,17423,2281175856,939002,26640525,2107
1190198.57,1,253952,62,130048,8567964634,20,38501171,0,307,24,24,8850,135,675,1052280,8,32431,20,18,142688954,1352,1,0,19,38,0,5,3915,675,0,0,0,32831380,7783575,2556450677,0,675,486,2,1,14,14,408,1,2558130992,2508435694,85679019,194365002,194381386,1,2,1,8552060088,73389,73389,14,14,14,194365002,11,3,545159,1074908,2212679,19536,2558130992,1052280,30619780,2107
1192207.20,1,253952,62,144026,9489070430,20,40554113,0,338,25,25,8850,137,675,1175832,8,36348,20,18,142942340,1352,1,0,19,39,0,5,3915,675,0,0,0,36803909,9048751,2825801912,0,675,486,2,1,14,14,408,1,2827221808,2777751622,93700343,215295501,215311885,1,2,1,9473002044,73389,73389,14,14,14,215295501,11,3,549600,1200717,2352650,21589,2827221808,1175832,34452471,2107
