timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
475476.97,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
477483.34,0,253952,62,9888,650288376,0,1432967,42,3,3,4505,118,0,567,71430,0,18,3855,17,57,97294351,1136,1,0,4,776,12124123,7,48496492,16,17,17,13,166,567,0,0,4503211,2551,237251236,0,567,458,0,3,1,14,14,1298,3,237456726,207507865,5938444,12330231,12330231,1,3,1,641172044,73389,73389,14,14,14,12330235,6,3,80542,73279,229007,2022,237456726,71430,4274389,1537
479494.41,1,253952,62,20087,1323335450,0,3037804,102,4,4,4505,159,0,567,144194,0,18,7852,18,57,100371181,1136,1,0,4,776,24870335,7,99416936,17,18,17,13,179,567,0,0,9343286,168587,447444518,0,567,458,0,3,1,14,14,1298,3,447578530,419637754,12541422,25257590,25273974,1,3,1,1312542744,73389,73389,14,14,14,25241210,6,3,87872,148055,327943,3711,447578530,144194,9015726,1537
481510.89,3,253952,62,31715,2088537284,0,4212654,177,5,5,4505,261,0,567,247157,0,18,12451,19,57,101951827,1136,1,0,4,776,39386626,7,157481808,18,19,17,13,195,567,0,0,15673485,775068,691338649,0,567,458,0,3,1,14,14,1298,3,691361065,660349410,20618637,39981600,39981600,1,3,1,2078191264,73389,73389,14,14,14,39965220,6,3,91098,256678,470029,5792,691361065,247157,15204076,1537
483515.83,5,253952,62,43739,2880946238,1,6182623,276,5,5,4505,319,0,567,342255,0,18,17159,19,57,104787337,1136,1,0,4,776,54427923,7,217711692,18,19,17,13,195,567,0,0,21952851,1002287,938923230,0,567,458,0,3,1,14,14,1298,3,938041613,909944603,29081365,55221262,55221262,1,3,1,2871505656,73389,73389,14,14,14,55221266,6,3,101251,354250,592334,7802,938041613,342255,21361392,1537
485529.65,5,253952,62,54656,3599226194,2,8678857,336,6,6,4505,401,3,567,412635,0,18,21478,19,57,106042201,1136,1,0,4,776,68042201,7,272104096,18,20,17,13,195,567,0,0,26876712,1057274,1170915074,0,567,458,0,3,1,14,14,1298,3,1169834856,1135890415,36548298,69046311,69046311,1,3,1,3590408204,73389,73389,14,14,14,69046315,6,3,108708,426601,679180,9748,1169834856,412635,26198613,1537
487537.47,5,253952,62,67534,4448745488,2,10751502,432,7,7,4505,494,3,576,522803,0,18,26561,20,57,110990813,1154,1,0,4,776,84114170,7,336392212,19,21,17,13,209,576,0,0,33887325,1447140,1435938105,0,576,466,0,3,1,14,14,1298,3,1435638817,1403636596,45929628,85348330,85364714,1,3,1,4438113192,73389,73389,14,14,14,85348334,6,3,113939,539471,813078,11982,1435638817,522803,33075598,1569
489549.15,5,253952,62,79038,5206134574,3,13375628,502,7,7,4505,556,3,585,618400,0,18,31078,20,57,114082686,1172,1,0,4,776,98459366,7,393837464,19,21,17,13,209,585,0,0,40183520,1644155,1676954279,0,585,474,0,3,1,14,14,1298,3,1675636032,1642190456,54970705,99914533,99914533,1,3,1,5195555748,73389,73389,14,14,14,99914537,6,3,126266,637480,947690,13948,1675636032,618400,39237412,1605
491561.58,7,253952,62,90465,5958742840,3,15561310,602,8,8,4505,636,3,585,710951,0,18,35582,20,57,116242500,1172,1,0,4,776,112746281,7,450920564,19,22,17,13,209,585,0,0,46597843,2262406,1910956457,0,585,474,0,3,1,14,14,1298,3,1909787888,1879268970,64313463,114388465,114388465,1,3,1,5948200212,73389,73389,14,14,14,114388469,6,3,137286,732467,1063514,15905,1909787888,710951,45536155,1605
493572.88,7,253952,62,102307,6739525892,4,17934218,684,8,8,4505,706,4,585,806906,0,18,40232,20,57,118112730,1172,1,0,4,776,127514547,7,509993428,19,22,17,13,209,585,0,0,52994866,2594458,2157814570,0,585,474,0,3,1,14,14,1298,3,2156010346,2125220753,73366267,129380208,129380208,1,3,1,6727770848,73389,73389,14,14,14,129380212,6,3,145665,830906,1197325,17937,2156010346,806906,51799614,1605
495583.45,9,253952,62,113702,7491328068,4,19555628,736,8,8,4505,785,4,585,901736,0,18,44740,20,57,118728096,1172,1,0,4,776,141790555,7,567162220,19,22,17,13,209,585,0,0,59064366,2959336,2397691159,0,585,474,0,3,1,14,14,1298,3,2396299907,2361996261,81415223,143845504,143845504,1,3,1,7479966240,73389,73389,14,14,14,143845508,6,3,151178,928102,1321044,19942,2396299907,901736,57745616,1605
497589.01,9,253952,62,125098,8241035966,6,22610223,792,9,9,4505,852,4,585,980226,0,18,49170,20,57,118728096,1172,1,0,4,776,155937687,7,623686252,19,23,17,13,209,585,0,0,64490591,3156912,2634429948,0,585,474,0,3,1,14,14,1298,3,2632813870,2597982908,90087655,158260377,158260377,1,3,1,8229539636,73389,73389,14,14,14,158260381,6,3,158887,1008703,1416767,21900,2632813870,980226,63076331,1605
499595.29,10,253952,62,135346,8915194820,7,23844215,813,10,10,4505,916,4,585,1041822,0,18,53210,20,57,118728096,1172,1,0,4,776,168701973,7,674807892,19,24,17,13,209,585,0,0,69053958,3158630,2848160967,0,585,474,0,3,1,14,14,1298,3,2845617790,2810358382,95886196,171219233,171219233,1,3,1,8903400148,73389,73389,14,14,14,171219237,6,3,170180,1072005,1498826,23656,2845617790,1041822,67557805,1605
501611.33,12,253952,62,145138,9561315356,8,25193896,850,12,12,4505,986,4,594,1099954,0,18,57096,20,57,120169249,1190,1,0,4,776,180953759,7,723815036,19,26,17,13,209,594,0,0,73405910,3213485,3052623295,0,594,481,0,3,1,14,14,1298,3,3050289147,3014020483,101586322,183616271,183632655,1,3,1,9547194156,73389,73389,14,14,14,183599891,6,3,180128,1131773,1592593,25380,3050289147,1099954,71815183,1632
503624.02,13,253952,62,157354,10366922588,8,26830699,913,12,12,4505,1064,5,594,1189843,0,18,61901,20,57,120169249,1190,1,0,4,776,196216351,7,784736256,19,26,17,13,209,594,0,0,79658252,3397197,3308498078,0,594,481,0,3,1,14,14,1298,3,3306446771,3267833146,109680315,199080991,199113759,1,3,1,10352211564,73389,73389,14,14,14,199080995,6,3,184076,1224097,1720447,27504,3306446771,1189843,77940889,1632
505635.72,16,253952,62,169883,11191799790,8,28196790,1002,12,12,4505,1144,5,594,1285836,0,18,66830,20,57,120169249,1190,1,0,4,776,211843661,7,847374644,19,26,17,13,209,594,0,0,86081486,3686209,3571035398,0,594,481,0,3,1,14,14,1298,3,3568859813,3527683632,117749439,214931179,214963947,1,3,1,11176421340,73389,73389,14,14,14,214931183,6,3,191128,1322685,1838219,29681,3568859813,1285836,84246614,1632
507644.49,17,253952,62,182912,12050000028,8,29230195,1097,12,12,4505,1228,5,594,1383475,0,18,71966,20,57,120482965,1190,1,0,4,776,228145234,7,912580936,19,26,17,13,209,594,0,0,92817844,3985617,3846389994,0,594,481,0,3,1,14,14,1298,3,3843398135,3798157249,125803453,231448793,231448793,1,3,1,12035337268,73389,73389,14,14,14,231448797,6,3,194389,1422986,1950026,31958,3843398135,1383475,90871440,1632
509649.44,18,253952,62,194301,12800154124,9,30873743,1148,12,12,4505,1300,5,594,1454174,0,18,76419,20,57,120482965,1190,1,0,4,776,242318254,7,969273016,19,26,17,13,209,594,0,0,97971973,4080379,4083966358,0,594,481,0,3,1,14,14,1298,3,4080268932,4034578856,132684739,245857189,245857189,1,3,1,12784573860,73389,73389,14,14,14,245857193,6,3,205318,1495658,2042686,33926,4080268932,1454174,95933125,1632
