timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
147814.42,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
149818.94,0,0,18204,1198060932,0,0,0,0,1,1,6204,117,0,549,132936,30,1700,16,15,113102204,1100,1,0,15,15,0,14,87,549,0,0,0,1987610,1688,392818340,0,549,479,2,1,14,14,402,1,394166468,353292465,1990258,26943427,26959811,1,2,1,1185510788,73389,73389,14,14,14,26943427,10,3,345959,134945,810513,3025,394166468,132936,1177181,1898
151823.54,253952,62,30921,2036272446,19,20171689,0,42,21,21,6204,119,0,675,210450,30,4512,36,27,140299886,1352,1,0,35,35,0,14,194,675,0,0,0,4489501,57407,649782403,0,675,560,2,1,14,14,402,1,649984816,599037396,25600765,45918197,45934581,1,2,1,2020400668,73389,73389,14,14,14,45918197,10,3,465589,214024,1166727,4978,649984816,210450,3322952,2339
153833.42,253952,62,44118,2905929174,19,22206865,0,77,24,24,6204,121,0,675,325220,30,8232,36,27,140565338,1352,1,0,35,38,0,14,194,675,0,0,0,8052407,860469,899464257,0,675,560,2,1,14,14,402,1,904264496,853282440,32461076,65679399,65695783,1,2,1,2889893556,73389,73389,14,14,14,65679399,10,3,482847,330975,1304775,6918,904264496,325220,6747924,2339
155843.96,253952,62,58166,3831357038,19,25606519,0,110,26,26,6204,123,0,675,441265,30,12164,36,27,140830790,1352,1,0,35,40,0,14,194,675,0,0,0,12066820,2242677,1171703266,0,675,560,2,1,14,14,402,1,1174403888,1123825576,42668634,86718553,86734937,1,2,1,3815616332,73389,73389,14,14,14,86718553,10,3,493310,449366,1475088,8979,1174403888,441265,10592156,2339
157855.91,253952,62,72184,4755349726,22,30629448,0,143,26,26,6204,125,0,675,572432,30,16101,36,27,141361694,1352,1,0,35,40,0,14,194,675,0,0,0,16253794,3430525,1442763190,0,675,560,2,1,14,14,402,1,1444412208,1393933750,53763781,107712429,107728813,1,2,1,4739346876,73389,73389,14,14,14,107712429,10,3,505786,582834,1655121,11039,1444412208,572432,14599239,2339
159861.01,253952,62,84478,5565031090,25,35698280,0,188,27,27,6204,127,1,675,667444,30,19559,36,27,141361694,1352,1,0,35,41,0,14,194,675,0,0,0,19484310,4147947,1681424329,0,675,560,2,1,14,14,402,1,1680735024,1630624507,63469645,126128428,126128428,1,2,1,5549650832,73389,73389,14,14,14,126128428,10,3,511392,679609,1779842,12842,1680735024,667444,17705151,2339
161868.68,253952,62,95325,6280147314,25,37381146,0,230,27,27,6204,129,1,675,724778,30,22638,36,27,141892598,1352,1,0,35,41,0,14,194,675,0,0,0,21811510,4156293,1889392895,0,675,560,2,1,14,14,402,1,1889663792,1839647299,67490843,142379580,142379580,1,2,1,6264701520,73389,73389,14,14,14,142379580,10,3,516858,738244,1852841,14436,1889663792,724778,19959448,2339
163873.12,253952,62,105237,6933191022,26,39094790,0,250,27,27,6204,131,1,675,776297,30,25439,36,27,142158050,1352,1,0,35,41,0,14,194,675,0,0,0,24026242,4163849,2081500805,0,675,560,2,1,14,14,402,1,2080635696,2030683490,71429092,157211801,157211801,1,2,1,6917319244,73389,73389,14,14,14,157211801,10,3,517012,791009,1907740,15893,2080635696,776297,22119369,2339
165886.30,253952,62,118714,7821197830,26,40430750,0,296,30,30,6204,133,1,675,869340,30,29227,36,27,142423502,1352,1,0,35,44,0,14,194,675,0,0,0,27525954,4836540,2340234726,0,675,560,2,1,14,14,402,1,2340158256,2290182564,77434386,177398987,177398987,1,2,1,7804834532,73389,73389,14,14,14,177382603,10,3,531262,886070,2047997,17873,2340158256,869340,25478945,2339
