timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
360811.09,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
362814.62,253952,62,25266,1663542750,0,0,0,0,26,26,6491,118,675,112793,22,2915,41,81,140034434,1352,1,0,40,40,7,14,170,675,0,0,0,2306299,34,538941995,0,675,219,2,1,14,14,292,0,1,541195056,490057998,2596054,37456749,37456749,1,2,1,0,1648096956,73389,73389,14,14,14,37456749,4,3,467444,114762,728124,4148,541195056,112793,1577341,1265
364817.90,253952,62,47434,3124308358,4,4000532,0,6,26,26,6491,121,675,192128,22,9125,41,81,140565338,1352,1,0,40,40,7,14,170,675,0,0,0,6317894,62,965755041,0,675,219,2,1,14,14,292,0,1,967965488,917147994,15199747,70651499,70651499,1,2,1,0,3108665956,73389,73389,14,14,14,70651499,4,3,475244,196228,845650,7404,967965488,192128,5472516,1265
366821.26,253952,62,69009,4546211118,6,6000663,0,8,26,26,6491,125,675,270469,22,15230,41,81,141361694,1352,1,0,40,40,7,14,170,675,0,0,0,10292500,148,1382208533,0,675,219,2,1,14,14,292,0,1,1383463728,1332805055,26618748,102969705,102969705,1,2,1,0,4530667020,73389,73389,14,14,14,102969705,4,3,495782,276640,996298,10574,1383463728,270469,9296638,1265
368824.62,253952,62,90969,5993079786,8,8001011,0,8,26,26,6491,128,675,348040,22,21386,41,81,141627146,1352,1,0,40,40,7,14,170,675,0,0,0,14336280,318,1804956912,0,675,219,2,1,14,14,292,0,1,1806039856,1755744835,42200371,135855318,135855318,1,2,1,0,5977633992,73389,73389,14,14,14,135855318,4,3,515375,356334,1114941,13798,1806039856,348040,13221954,1265
370831.08,253952,62,106766,7033926470,22,23979523,0,79,26,26,6491,131,675,451744,22,25856,41,81,142158050,1352,1,0,40,40,7,14,170,675,0,0,0,18522435,391286,2109852263,0,675,219,2,1,14,14,292,0,1,2110126896,2060113001,163144073,159484859,159501243,1,2,1,0,7017333796,73389,73389,14,14,14,159484859,4,3,537363,462504,1278062,16118,2110126896,451744,17245139,1265
372835.68,253952,62,118572,7811891718,24,27946040,0,138,26,26,6491,133,675,530978,22,29184,41,81,142423502,1352,1,0,40,40,7,14,170,675,0,0,0,21770812,683138,2337505108,0,675,219,2,1,14,14,292,0,1,2337405744,2287486940,170949731,177169611,177185995,1,2,1,0,7795462884,73389,73389,14,14,14,177169611,4,3,539307,543584,1376706,17852,2337405744,530978,20394989,1265
374841.87,253952,62,129943,8561083354,24,29390819,0,162,29,29,6491,135,675,605499,22,32401,41,81,142688954,1352,1,0,40,43,7,14,170,675,0,0,0,24819716,1067117,2555847340,0,675,219,2,1,14,14,292,0,1,2556033840,2506482371,176103393,194201162,194217546,1,2,1,0,8544851128,73389,73389,14,14,14,194201162,4,3,555895,619844,1496776,19520,2556033840,605499,23323939,1265
376845.10,253952,62,150477,9914232234,24,30812409,0,173,37,37,6491,138,675,688513,22,38165,41,81,143207792,1352,1,0,40,51,45,14,170,675,0,0,0,28715101,1151747,2947128964,0,675,219,2,1,14,14,292,0,1,2951346992,2902029615,183722258,224959014,224975398,1,2,1,0,9898196616,73389,73389,14,14,14,224959014,4,3,570976,707061,1622001,22536,2951346992,688513,27094259,1265
378852.26,253952,62,171910,11325973606,24,30848082,0,184,37,37,6491,142,675,769443,22,44227,41,81,144004148,1352,1,0,40,51,45,14,170,675,0,0,0,32814173,1257637,3359095072,0,675,219,2,1,14,14,292,0,1,3363015632,3314589368,202345915,257058195,257058195,1,2,1,0,11310560580,73389,73389,14,14,14,257058195,4,3,615738,789996,1780386,25680,3363015632,769443,31035112,1265
380864.55,253952,62,185756,12238428650,32,42210858,0,237,38,38,6491,144,675,898026,22,48113,41,81,144269600,1352,1,0,40,52,45,14,170,675,0,0,0,37061317,2280755,3628571892,0,675,219,2,1,14,14,292,0,1,3629747152,3581314784,241135296,277783894,277800278,1,2,1,0,12222491336,73389,73389,14,14,14,277783894,4,3,635213,920965,1947938,27715,3629747152,898026,35114829,1265
382878.85,253952,62,199030,13112866198,34,46978250,0,269,39,39,6491,146,675,1006845,22,51844,41,81,144535052,1352,1,0,40,53,45,14,170,675,0,0,0,41082222,3343467,3883375199,0,675,219,2,1,14,14,292,0,1,3885206480,3836919580,251870753,297670135,297670135,1,2,1,0,13097485940,73389,73389,14,14,14,297670135,4,3,662162,1034327,2120370,29664,3885206480,1006845,38963436,1265
384891.45,253952,62,213494,14066087942,35,52282854,0,304,40,40,6491,149,675,1145640,22,55956,41,81,145065956,1352,1,0,40,54,45,14,170,675,0,0,0,45375536,4722514,4162287201,0,675,219,2,1,14,14,292,0,1,4163865552,4115579019,262714721,319335755,319335755,1,2,1,0,14050773220,73389,73389,14,14,14,319335755,4,3,684770,1175546,2311092,31790,4163865552,1145640,43066151,1265
386903.40,253952,62,227101,14962879882,35,56420987,0,344,41,41,6491,151,675,1269031,22,59774,41,81,145596860,1352,1,0,40,55,45,14,170,675,0,0,0,49367698,6101149,4423631616,0,675,219,2,1,14,14,292,0,1,4425616336,4377734996,274207147,339717390,339717390,1,2,1,0,14947565160,73389,73389,14,14,14,339717390,4,3,715998,1301248,2515352,33787,4425616336,1269031,46854172,1265
388913.98,253952,62,241329,15900104226,36,60229306,0,377,42,42,6491,153,675,1384035,22,63767,41,81,145596860,1352,1,0,40,56,45,14,170,675,0,0,0,53483935,7765922,4699019136,0,675,219,2,1,14,14,292,0,1,4699687888,4651697112,285182818,361018688,361035072,1,2,1,0,15884822272,73389,73389,14,14,14,361018688,4,3,747337,1418513,2722991,35878,4699687888,1384035,50762908,1265
390920.68,253952,62,255258,16818264210,36,65568669,0,416,43,43,6491,155,675,1500179,22,67673,41,81,146127764,1352,1,0,40,57,45,14,170,675,0,0,0,57548649,9418001,4966401308,0,675,219,2,1,14,14,292,0,1,4967861200,4920158413,297885522,381865108,381881492,1,2,1,0,16802064752,73389,73389,14,14,14,381865108,4,3,767406,1536993,2896566,37924,4967861200,1500179,54654181,1265
392928.95,253952,62,268821,17711907114,39,72870395,0,444,44,44,6491,158,675,1614500,22,71519,41,81,146393216,1352,1,0,40,58,45,14,170,675,0,0,0,61383472,11078017,5228926950,0,675,219,2,1,14,14,292,0,1,5228956624,5181348194,312125525,402191558,402191558,1,2,1,0,17696428552,73389,73389,14,14,14,402191558,4,3,787937,1653562,3059626,39916,5228956624,1614500,58326056,1265
394938.18,253952,62,281970,18578152662,39,76321434,0,475,46,46,6491,160,675,1729358,22,75236,41,81,146658668,1352,1,0,40,60,45,14,170,675,0,0,0,65485522,13232075,5481485623,0,675,219,2,1,14,14,292,0,1,5481794512,5434546267,324769856,421881191,421897575,1,2,1,0,18562772404,73389,73389,14,14,14,421881191,4,3,821109,1773346,3255457,41845,5481794512,1729358,62232391,1265
396952.14,253952,62,294827,19424835714,39,81122534,0,509,49,49,6491,162,675,1870472,22,78869,41,81,146924120,1352,1,0,40,63,45,14,170,675,0,0,0,69223908,15718349,5723678059,0,675,219,2,1,14,14,292,0,1,5728475979,5682073175,339540208,441120264,441136648,1,2,1,0,19409291616,73389,73389,14,14,14,441120264,4,3,847156,1917335,3455762,43731,5728475979,1870472,65770571,1265
398957.54,253952,62,305899,20154432086,46,90080564,0,557,49,49,6491,164,675,1965537,22,81978,41,81,147455024,1352,1,0,40,63,45,14,170,675,0,0,0,72924770,16841225,5943979703,0,675,219,2,1,14,14,292,0,1,5941992267,5895313282,355491194,457693063,457709447,1,2,1,0,20138494772,73389,73389,14,14,14,457693063,4,3,868290,2014281,3615081,45360,5941992267,1965537,69312216,1265
400962.72,253952,62,314967,20751439206,47,93031606,0,589,49,49,6491,167,675,2020940,22,84617,41,81,147720476,1352,1,0,40,63,45,14,170,675,0,0,0,75238700,16854779,6118162297,0,675,219,2,1,14,14,292,0,1,6115693929,6069788204,360724127,471282259,471282259,1,2,1,0,20736419396,73389,73389,14,14,14,471282259,4,3,883120,2071031,3684120,46692,6115693929,2020940,71557196,1265
402970.78,253952,62,327407,21571219730,47,95276584,0,630,55,55,6491,169,675,2121900,22,88127,41,81,147985928,1352,1,0,40,69,45,14,170,675,0,0,0,78694174,18088262,6352494934,0,675,219,2,1,14,14,292,0,1,6355293545,6309402021,369027784,489898740,489915124,1,2,1,0,21555544560,73389,73389,14,14,14,489898740,4,3,916283,2174072,3877189,48520,6355293545,2121900,74819557,1265
404981.43,253952,62,340779,22452196792,47,99393027,0,655,57,57,6491,172,675,2255511,22,91973,41,81,148516832,1352,1,0,40,71,45,14,170,675,0,0,0,82691927,20352528,6608782918,0,675,219,2,1,14,14,292,0,1,6612135946,6566821037,385822293,509944503,509944503,1,2,1,0,22437558132,73389,73389,14,14,14,509944503,4,3,961221,2309862,4155119,50486,6612135946,2255511,78539637,1265
406989.49,253952,62,354321,23344463440,52,107483076,0,690,57,57,6491,174,675,2383373,22,95781,41,81,149047736,1352,1,0,40,71,45,14,170,675,0,0,0,86913812,22321361,6873922422,0,675,219,2,1,14,14,292,0,1,6872707082,6827790585,402846635,530197225,530213609,1,2,1,0,23328677900,73389,73389,14,14,14,530197225,4,3,987992,2439900,4355302,52474,6872707082,2383373,82561448,1265
409001.15,253952,62,366973,24177977064,52,111880633,0,719,59,59,6491,177,675,2494225,22,99417,41,81,149844092,1352,1,0,40,73,45,14,170,675,0,0,0,90698946,24400740,7115060571,0,675,219,2,1,14,14,292,0,1,7115447107,7071304775,415341316,549163803,549163803,1,2,1,0,24163207332,73389,73389,14,14,14,549163803,4,3,1028257,2552879,4582119,54332,7115447107,2494225,86119860,1265
411014.49,253952,62,380474,25067291284,53,117048762,0,761,59,59,6491,179,675,2616179,22,103183,41,81,149844092,1352,1,0,40,73,45,14,170,675,0,0,0,94957750,26586641,7375610105,0,675,219,2,1,14,14,292,0,1,7375625027,7331236531,429580099,569377724,569377724,1,2,1,0,25051898960,73389,73389,14,14,14,569361340,4,3,1054446,2677014,4791876,56317,7375625027,2616179,90169021,1265
