event,value,description
RecomputeWeight,9560,Number of weight recomputes triggered at all FairPolicyNodes
FairPolicyDequeue,42771350,Number of dequeues invoked at all FairPolicyNodes
SchedulerNodeUpdate,9036,Number of SchedulerNodeInfo update due to query starting in the GREEDY module.
Query,3320,"Number of queries to be interpreted and potentially executed. Does not include queries that failed to parse or were rejected due to AST size limits, quota limits or limits on the number of simultaneously running queries. May include internal queries initiated by ClickHouse itself. Does not count subqueries."
SelectQuery,3320,"Same as Query, but only for SELECT queries."
InitialQuery,3320,"Same as Query, but only counts initial queries (see is_initial_query)."
QueriesWithSubqueries,8295,Count queries with all subqueries
SelectQueriesWithSubqueries,8295,Count SELECT queries with all subqueries
QueryTimeMicroseconds,924910577796,Total time of all queries.
SelectQueryTimeMicroseconds,924910577796,Total time of SELECT queries.
FileOpen,2163,Number of files opened.
Seek,224769,Number of times the 'lseek' function was called.
ReadBufferFromFileDescriptorRead,4057218,Number of reads (read/pread) from a file descriptor. Does not include sockets.
ReadBufferFromFileDescriptorReadBytes,29674354483232,"Number of bytes read from file descriptors. If the file is compressed, this will show the compressed data size."
WriteBufferFromFileDescriptorWrite,1,Number of writes (write/pwrite) to a file descriptor. Does not include sockets.
WriteBufferFromFileDescriptorWriteBytes,61,"Number of bytes written to file descriptors. If the file is compressed, this will show compressed data size."
ReadCompressedBytes,29165890138381,"Number of bytes (the number of bytes before decompression) read from compressed sources (files, network)."
CompressedReadBufferBlocks,1451196180,"Number of compressed blocks (the blocks of data that are compressed independent of each other) read from compressed sources (files, network)."
CompressedReadBufferBytes,95623261203850,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network)."
OpenedFileCacheHits,1976276,"Number of times a file has been found in the opened file cache, so we didn't have to open it again."
OpenedFileCacheMisses,1889,"Number of times a file has been found in the opened file cache, so we had to open it again."
OpenedFileCacheMicroseconds,5079717,Amount of time spent executing OpenedFileCache methods.
IOBufferAllocs,3990533,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocBytes,454550276870,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
ArenaAllocChunks,212096,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocBytes,868745216,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
FunctionExecute,491274141,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
MarkCacheHits,1977980,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
MarkCacheMisses,22,"Number of times an entry has not been found in the mark cache, so we had to load a mark file in memory, which is a costly operation, adding to query latency."
QueryConditionCacheHits,6619,Number of times an entry has been found in the query condition cache (and reading of marks can be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
QueryConditionCacheMisses,6637,Number of times an entry has not been found in the query condition cache (and reading of mark cannot be skipped). Only updated for SELECT queries with SETTING use_query_condition_cache = 1.
CreatedReadBufferOrdinary,1978191,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,20269072304,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,Total time spent waiting for write syscall. This include writes to page cache.
NetworkReceiveElapsedMicroseconds,105738,"Total time spent waiting for data to receive or receiving data from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendElapsedMicroseconds,694499,"Total time spent waiting for data to send to network or sending data to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkReceiveBytes,3585785,"Total number of bytes received from network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
NetworkSendBytes,3791379,"Total number of bytes send to network. Only ClickHouse-related network interaction is included, not by 3rd party libraries."
GlobalThreadPoolExpansions,13967,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolShrinks,12229,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,79396105,Total time spent waiting for new threads to start.
GlobalThreadPoolLockWaitMicroseconds,14344526,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolJobs,140155,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolJobWaitTimeMicroseconds,562466222,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolExpansions,136246,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolShrinks,136098,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,355685289,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LocalThreadPoolLockWaitMicroseconds,108638309794,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolJobs,237647696,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolBusyMicroseconds,21325402289084,Total time threads have spent executing the actual work.
LocalThreadPoolJobWaitTimeMicroseconds,42365303550,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
AnalyzePatchRangesMicroseconds,6483215,Total time spent analyzing index of patch parts
CompileFunction,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
