event,start_value,end_value,diff,description
AnalyzePatchRangesMicroseconds,0,250867,250867,Total time spent analyzing index of patch parts
ArenaAllocBytes,0,276561920,276561920,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocChunks,0,67520,67520,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
AsyncLoaderWaitMicroseconds,1652233,1652233,0,Total time a query was waiting for async loader jobs.
AsyncLoggingConsoleTotalMessages,54,54,0,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingErrorFileLogTotalMessages,3,3,0,How many messages (accepted or dropped) have been sent to the async queue for the error file log
AsyncLoggingFileLogTotalMessages,54,54,0,How many messages (accepted or dropped) have been sent to the async queue for the file log
CommonBackgroundExecutorTaskExecuteStepMicroseconds,532,249091,248559,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,0,244,244,Time spent resetting task for Common executor.
CompileExpressionsBytes,0,16384,16384,Number of bytes used for expressions compilation.
CompileExpressionsMicroseconds,0,243779,243779,Total time spent for compilation of expressions to LLVM code.
CompileFunction,0,2,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompressedReadBufferBlocks,78,462365523,462365445,"Number of compressed blocks (the blocks of data that are compressed independent of each other) read from compressed sources (files, network)."
CompressedReadBufferBytes,3618724,30466988127496,30466984508772,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network)."
ConcurrencyControlDownscales,0,42974,42974,Total number of CPU downscaling events
ConcurrencyControlPreemptedMicroseconds,0,77213363323,77213363323,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,0,2235066,2235066,Total number of CPU preemptions
ConcurrencyControlSlotsAcquired,0,42974,42974,Total number of CPU slots acquired
ConcurrencyControlUpscales,0,42974,42974,Total number of CPU upscaling events
ConcurrencyControlWaitMicroseconds,0,77819135774,77819135774,Total time a query was waiting on resource requests for CPU slots.
ConcurrentQuerySlotsAcquired,0,1055,1055,Total number of query slots acquired
ConcurrentQueryWaitMicroseconds,0,45042,45042,Total time a query was waiting for a query slots
ContextLock,1052,1818522,1817470,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,12,50869,50857,Context lock wait time in microseconds
CreatedReadBufferOrdinary,167,629937,629770,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,290770,5874823835,5874533065,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,10,10,0,Total time spent waiting for write syscall. This include writes to page cache.
FairPolicyDequeue,0,19944235,19944235,Number of dequeues invoked at all FairPolicyNodes
FileOpen,225,1135,910,Number of files opened.
FilteringMarksWithPrimaryKeyMicroseconds,0,4889,4889,Time spent filtering parts by PK.
FunctionExecute,0,156257916,156257916,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,664,1451,787,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,704664,11460841,10756177,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,712,33624,32912,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,38,393462,393424,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,85375,451134,365759,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,229,228,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,2,2,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,1055,1055,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,1054,1054,Number of reused server HTTP connections
HardPageFaults,0,578,578,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,21112068,144747151824,144726039756,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,250,1270632,1270382,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1,1057,1056,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,1159384,1159135,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,1189921,1189921,Number of bytes sent through HTTP interfaces
JoinBuildTableRowCount,0,2108,2108,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,0,984889,984889,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,0,311772856923,311772856923,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,0,4863,4863,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,0,1247091427692,1247091427692,Total number of rows in the result of a JOIN operation.
LoadedDataParts,15,15,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,1835091,1835091,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,0,807301,807301,Number of marks loaded (total across columns).
LoadedMarksFiles,0,22,22,Number of mark files loaded.
LoadedMarksMemoryBytes,0,3652160,3652160,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,5518285,830412838555,830407320270,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,122,31978,31856,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,6015,1534608302,1534602287,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,165,76744138,76743973,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,58,1043997642,1043997584,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,63,31851,31788,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
LocalThreadPoolThreadCreationMicroseconds,7966,9210386,9202420,Total time local thread pools have spent waiting to borrow a thread from the global pool.
LogDebug,1,1,0,Number of log messages with level Debug
LogInfo,49,49,0,Number of log messages with level Info
LogWarning,3,3,0,Number of log messages with level Warning
LoggerElapsedNanoseconds,12439166,12439166,0,Cumulative time spend in logging
MainConfigLoads,1,1,0,Number of times the main configuration was reloaded.
MarkCacheHits,0,629726,629726,"Number of times an entry has been found in the mark cache, so we didn't have to load a mark file."
