timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5029.50,27,262144,64,23865,1572293916,112,0,603,1487826,16,3004,60,68,3,114215,127985460,1208,1,67,3964,1638471,3,161392,603,15758,113157352,5874773,27904086,512706899,603,2177,2,1,4,4,796,1,510353420,463025148,49085850,35388047,35388047,2,1,1557074068,73389,73389,4,4,4,35388047,15,3,169840,20100675,1655156,13600,3896,510353420,1474226,4223498,17065
10086.33,27,262144,64,29250,1927328892,113,0,603,1578060,16,4524,60,68,3,114215,128250912,1208,1,67,4755,1808636,3,161392,603,18922,114654888,7480173,33583046,616868653,603,2177,2,1,4,4,796,1,614031372,566821946,76597489,43448087,43464471,2,1,1911715828,73389,73389,4,4,4,43448087,15,3,178010,23139250,1749332,17435,4688,614031372,1560625,5734177,17065
15100.98,27,262144,64,34287,2259026436,114,0,603,1666896,16,5931,60,68,3,114215,128250912,1208,1,67,5497,1945135,3,161392,603,21890,116058472,11065857,42449385,714579025,603,2177,2,1,4,4,796,1,711286796,663744936,131911976,50996349,51012733,2,1,2243839356,73389,73389,4,4,4,50996349,15,3,186916,26185372,1906978,20126,5429,711286796,1646770,9161930,17065
20135.44,27,262144,64,40326,2657187408,115,1,603,1767373,16,7655,60,68,3,114215,128516364,1208,1,67,6385,2110566,3,161392,603,25446,134705992,14006844,49624395,831506709,603,2177,2,1,4,4,796,1,827678732,780206198,158725239,60045462,60045462,2,1,2641279432,73389,73389,4,4,4,60029078,15,3,197847,29168469,2055909,23067,6317,827678732,1744306,11954516,17065
25200.65,27,262144,64,46001,3030962372,116,1,603,1866104,16,9258,60,68,3,114215,128516364,1208,1,67,7220,2307600,3,161392,603,28790,153243648,15717557,55382461,941457613,603,2177,2,1,4,4,796,1,937123852,889526582,175560909,68533645,68550029,2,1,3015480380,73389,73389,4,4,4,68533645,15,3,203517,32287105,2164816,33494,7152,937123852,1832610,13557871,17065
30221.56,27,262144,64,50674,3338804812,116,1,603,1935268,16,10533,60,68,3,114215,128516364,1208,1,67,7905,2434160,3,161392,603,31530,154544512,18581314,62883064,1031668849,603,2177,2,1,4,4,796,1,1026908172,979490609,290135714,75533043,75549427,2,1,3323453892,73389,73389,4,4,4,75533043,15,3,218474,35426696,2285713,35994,7837,1026908172,1899274,16300614,17065
35559.48,27,262144,64,55106,3630853076,117,1,603,1997902,16,11798,60,68,3,114215,128769750,1208,1,67,8558,2577494,3,161392,603,34142,155787264,20116610,68797981,1117666879,603,2177,2,1,4,4,796,1,1112498188,1064833041,312260660,82171993,82188377,2,1,3615567692,73389,73389,4,4,4,82171993,15,3,220684,38736852,2341011,38122,8490,1112498188,1959780,17781155,17065
40680.56,27,262144,64,59351,3910911560,118,1,603,2063268,16,13010,60,68,3,114215,129035202,1208,1,67,9180,2747878,3,161392,603,36630,156968320,22908945,76728112,1199586148,603,2177,2,1,4,4,796,1,1194024972,1146759720,362327514,88530256,88546640,2,1,3895331264,73389,73389,4,4,4,88530256,15,3,228432,41691777,2437201,40279,9112,1194024972,2022989,20476407,17065
45840.35,27,262144,64,63825,4205446884,119,1,603,2132535,16,14251,60,68,3,114215,129035202,1208,1,67,9838,2909866,3,161392,603,39266,158218368,24820375,83115313,1286378329,603,2177,2,1,4,4,796,1,1280401420,1232893170,383408552,95236901,95236901,2,1,4190423644,73389,73389,4,4,4,95236901,15,3,232820,44773388,2515956,42821,9771,1280401420,2089714,22310104,17065
51239.92,27,262144,64,68080,4485895276,119,1,603,2200304,16,15446,60,68,3,114215,129035202,1208,1,67,10463,3031405,3,161392,603,41762,159406656,26244045,90004756,1368561394,603,2177,2,1,4,4,796,1,1362190348,1314893914,438446695,101597323,101613707,2,1,4470282212,73389,73389,4,4,4,101597323,15,3,241497,48259131,2613198,45238,10395,1362190348,2155066,23637139,17065
