timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5055.41,8,262144,64,32176,2120149036,113,0,603,556393,21,5324,69,218,128250912,1208,1,68,5185,157090,4,2351,603,20644,78641320,10194267,6279118,673326902,603,981,2,1,4,4,434,1,670523404,623179316,34797690,47830363,47846747,2,1,2104535972,73389,73389,4,4,4,47830363,15,3,354612,4478174,3391563,12502,5118,670523404,543891,6801410,7474
10073.46,8,262144,64,38465,2534428556,114,0,603,651284,21,7094,69,218,128250912,1208,1,68,6111,298337,4,2351,603,24344,80387048,13677305,12958913,795126027,603,981,2,1,4,4,434,1,791765004,744281486,65104666,57242083,57258467,2,1,2518651652,73389,73389,4,4,4,57242083,15,3,367388,7176788,3546655,15986,6043,791765004,635298,10129719,7474
15098.95,8,262144,64,43768,2883824128,115,0,603,736685,21,8594,69,218,128516364,1208,1,68,6888,416198,4,2351,603,27452,81845480,16320852,18485735,897451263,603,981,2,1,4,4,434,1,893607948,846438299,95171342,65197786,65197786,2,1,2868702584,73389,73389,4,4,4,65197786,15,3,376164,9920712,3678974,18856,6820,893607948,717829,12641109,7474
20113.42,8,262144,64,48825,3217097844,116,0,603,814852,21,10031,69,218,128516364,1208,1,68,7635,512898,4,2351,603,30440,83264168,18914729,24603179,995826970,603,981,2,1,4,4,434,1,991518732,943876395,161948767,72768465,72784849,2,1,3201812460,73389,73389,4,4,4,72768465,15,3,387084,12709653,3793769,21751,7567,991518732,793101,15121013,7474
25141.03,8,262144,64,53197,3505213948,117,1,603,883495,21,11278,69,218,128769750,1208,1,68,8276,732731,4,2351,603,33008,84482600,20957265,30335921,1080383846,603,981,2,1,4,4,434,1,1075666956,1028131399,182527488,79325495,79325495,2,1,3490321780,73389,73389,4,4,4,79325495,15,3,394945,15904965,3888412,26783,8209,1075666956,856712,17068762,7474
30189.40,8,262144,64,58280,3840191600,118,1,603,964793,21,12719,69,218,129035202,1208,1,68,9024,900460,4,2351,603,36000,103506704,23149555,36133892,1178755124,603,981,2,1,4,4,434,1,1173577740,1126067752,253430807,86928942,86945326,2,1,3824873448,73389,73389,4,4,4,86928942,15,3,400465,18864973,3988750,35588,8956,1173577740,929205,19160434,7474
35247.12,8,262144,64,63199,4164421348,118,1,603,1041263,21,14058,69,218,129035202,1208,1,68,9747,993742,4,2351,603,38892,104879504,25216697,42481047,1273976108,603,981,2,1,4,4,434,1,1268342796,1220859946,285246922,94294821,94311205,2,1,4148972124,73389,73389,4,4,4,94294821,15,3,410895,21895709,4142765,38454,9679,1268342796,1002809,21073421,7474
40277.15,8,262144,64,68881,4538655064,119,1,603,1129818,21,15663,69,218,129035202,1208,1,68,10580,1101309,4,2351,603,42228,106455440,27954990,48683285,1383800516,603,981,2,1,4,4,434,1,1377656844,1330284046,343716883,102799388,102815772,2,1,4523173072,73389,73389,4,4,4,102799388,15,3,418141,24634783,4300513,41587,10513,1377656844,1088231,23654584,7474
45334.29,8,262144,64,73978,4874550220,120,1,603,1206713,21,17108,69,218,129300654,1208,1,68,11327,1334936,4,2351,603,45212,107862736,30227055,54911616,1482043559,603,981,2,1,4,4,434,1,1475436556,1428459800,365520315,110443795,110443795,2,1,4859526980,73389,73389,4,4,4,110443795,15,3,423801,27847355,4404588,44210,11259,1475436556,1162503,25823053,7474
50441.20,8,262144,64,78410,5166333032,121,1,603,1271568,21,18374,69,218,129300654,1208,1,68,11980,1526434,4,2351,603,47824,109096272,33303012,62750720,1568047250,603,981,2,1,4,4,434,1,1561026572,1513722941,423790074,117068520,117084904,2,1,5151014880,73389,73389,4,4,4,117068520,15,3,432208,30968639,4515364,46858,11912,1561026572,1224710,28788272,7474
55671.05,8,262144,64,82668,5447243484,122,1,603,1338847,21,19575,69,218,129566106,1208,1,68,12607,1645767,4,2351,603,50332,110289744,35575277,71091310,1650619477,603,981,2,1,4,4,434,1,1643208716,1595836460,478803411,123451359,123467743,2,1,5431859796,73389,73389,4,4,4,123451359,15,3,442467,34027939,4617679,50225,12539,1643208716,1288622,30958885,7474
60753.12,8,262144,64,87182,5744665700,122,1,603,1411606,21,20817,69,218,129566106,1208,1,68,13269,1751229,4,2351,603,52984,111545232,37098382,76399035,1737941621,603,981,2,1,4,4,434,1,1730109452,1682801014,521765571,130221381,130221381,2,1,5729740764,73389,73389,4,4,4,130221381,15,3,444202,37052835,4682068,52773,13202,1730109452,1358833,32416484,7474
65810.96,8,262144,64,91783,6047524096,123,1,603,1483243,21,22128,69,218,129566106,1208,1,68,13943,2075987,4,2351,603,55676,112829584,38090425,80910235,1826581832,603,981,2,1,4,4,434,1,1818320908,1771331652,530187156,137091866,137108250,2,1,6032042104,73389,73389,4,4,4,137091866,15,3,444935,40189462,4725783,55652,13876,1818320908,1427591,33365069,7474
70855.27,8,262144,64,96498,6358384500,124,1,603,1558111,21,23470,69,218,129831558,1208,1,68,14639,2231023,4,2351,603,58460,114143248,42225940,90447279,1918240661,603,981,2,1,4,4,434,1,1909547020,1862265362,611088345,144162833,144162833,2,1,6343164652,73389,73389,4,4,4,144162833,15,3,451655,42968342,4851527,58311,14571,1909547020,1499800,37375177,7474
75881.15,8,262144,64,100146,6598787088,125,1,603,1615571,21,24507,69,218,130097010,1208,1,68,15173,2448914,4,2351,603,60596,115156624,43672101,95560445,1988575840,603,981,2,1,4,4,434,1,1979539468,1932425426,639681403,149624294,149640678,2,1,6583468936,73389,73389,4,4,4,149624294,15,3,457353,45746016,4972475,60360,15105,1979539468,1555211,38700830,7474
80922.85,8,262144,64,103711,6833750188,125,1,603,1685699,21,25493,69,218,130097010,1208,1,68,15696,2736741,4,2351,603,62688,116152592,45396194,101626495,2057464029,603,981,2,1,4,4,434,1,2048090124,2001140598,675230550,154962875,154979259,2,1,6818366500,73389,73389,4,4,4,154962875,15,3,459410,49006593,5029350,71912,15629,2048090124,1613787,40368109,7474
86128.23,8,262144,64,107352,7073428572,126,1,603,1748046,21,26542,69,218,130097010,1208,1,68,16230,2895748,4,2351,603,64828,134743608,47222865,108031831,2127795190,603,981,2,1,4,4,434,1,2118082572,2071212444,786832127,160418303,160418303,2,1,7058405332,73389,73389,4,4,4,160418303,15,3,462982,52011605,5093562,74088,16162,2118082572,1673958,42130870,7474
91341.66,8,262144,64,112142,7389204176,127,1,603,1820535,21,27888,69,218,130362462,1208,1,68,16936,3076969,4,2351,603,67652,136084216,50929900,119451132,2220770122,603,981,2,1,4,4,434,1,2210619404,2163572123,901171259,167587574,167603958,2,1,7373853256,73389,73389,4,4,4,167587574,15,3,470312,55156104,5193668,76725,16868,2210619404,1743810,45737443,7474
96601.30,8,262144,64,115774,7628558188,127,1,603,1877669,21,28888,69,218,130362462,1208,1,68,17467,3265555,4,2351,603,69776,137093944,52873510,127818696,2290704774,603,981,2,1,4,4,434,1,2280218636,2233503534,980910091,173024459,173040843,2,1,7613076196,73389,73389,4,4,4,173024459,15,3,481526,58505608,5275596,78991,17399,2280218636,1798678,47599618,7474
101859.84,8,262144,64,120711,7953702132,128,1,603,1954244,21,30287,69,218,130362462,1208,1,68,18192,3432336,4,2351,603,72680,138466552,55450561,135566443,2386313588,603,981,2,1,4,4,434,1,2375376908,2328542113,1017026123,180425265,180425265,2,1,7938711660,73389,73389,4,4,4,180425265,15,3,486406,61671730,5409389,81542,18125,2375376908,1872702,50042045,7474
107073.55,8,262144,64,125210,8250406760,129,1,603,2022053,21,31576,69,218,130627914,1208,1,68,18854,3527712,4,2351,603,75324,139720568,58009690,143314428,2473370390,603,981,2,1,4,4,434,1,2462015500,2415287336,1071713333,187168552,187168552,2,1,8235416288,73389,73389,4,4,4,187168552,15,3,495154,64887729,5496036,83971,18786,2462015500,1938082,52514506,7474
113161.05,8,262144,64,130026,8567620848,130,1,603,2096364,21,32944,69,218,130627914,1208,1,68,19562,3803846,4,2351,603,78156,141065336,59833167,151720868,2566619051,603,981,2,1,4,4,434,1,2554814476,2508094319,1117139903,194372750,194372750,2,1,8552401000,73389,73389,4,4,4,194372750,15,3,501032,68610174,5580299,86699,19494,2554814476,2009665,54253996,7474
118188.44,8,262144,64,134371,8853702028,130,1,603,2163929,21,34129,69,218,130627914,1208,1,68,20201,4046339,4,2351,603,80712,142282232,61712185,158927632,2650778959,603,981,2,1,4,4,434,1,2638569484,2591709625,1179881233,200874595,200874595,2,1,8838482180,73389,73389,4,4,4,200874595,15,3,507370,71847460,5658910,89119,20134,2638569484,2074810,56054468,7474
123240.45,8,262144,64,138582,9131266836,131,1,603,2232267,21,35326,69,218,130893366,1208,1,68,20818,4279559,4,2351,603,83184,143454776,63663438,165017268,2732177018,603,981,2,1,4,4,434,1,2719571980,2672796145,1214706155,207185865,207185865,2,1,9116178060,73389,73389,4,4,4,207185865,15,3,513560,75116651,5745241,92631,20751,2719571980,2139636,57920231,7474
128271.73,8,262144,64,144081,9493772916,132,1,603,2322562,21,36869,69,218,131158818,1208,1,68,21629,4450963,4,2351,603,86424,144981560,65449681,170368940,2838714691,603,981,2,1,4,4,434,1,2825609228,2778753998,1233850722,215417937,215434321,2,1,9478389228,73389,73389,4,4,4,215417937,15,3,517588,78190203,5837817,105519,21561,2825740300,2217102,59614108,7474
133336.66,8,262144,64,150690,9929301474,133,1,603,2428037,21,38730,69,218,131158818,1208,1,68,22598,4526100,4,2351,603,90300,146809016,69611744,179786950,2966437215,603,981,2,1,4,4,434,1,2952749068,2906091088,1312838502,225310826,225327210,2,1,9913676344,73389,73389,4,4,4,225310826,15,3,532240,80860497,6002069,115359,22530,2952749068,2312678,63611504,7474
138347.48,8,262144,64,169299,11155497198,136,1,603,2697550,21,43946,69,218,131689722,1208,1,68,25331,4565009,4,2351,603,101244,202802368,79544674,186734364,3326159010,603,981,2,1,4,4,434,1,3310968844,3264507260,1412584647,253191571,253191571,2,1,11139708228,73389,73389,4,4,4,253175187,15,3,557737,82393049,6360395,126070,25263,3310968844,2571480,73186760,7474
