timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5012.06,6,262144,64,53245,3508359676,117,1,603,729127,27,11237,69,168,128769750,1208,1,68,8283,44991,4,490,603,33050,153449856,15931570,547714,1080796288,603,1643,2,1,4,4,345,1,1076453388,1029075764,30316919,79391031,79407415,2,1,3493205364,73389,73389,4,4,4,79391031,14,3,314485,1812191,4487396,15293,8215,1076453388,713834,11443897,8907
10023.28,6,262144,64,78637,5181475156,121,1,603,1051469,27,18437,69,168,129300654,1208,1,68,12016,71562,4,490,603,47982,160219264,22874530,2003290,1572098497,603,1643,2,1,4,4,345,1,1565745164,1518235390,85470950,117418617,117435001,2,1,5166419148,73389,73389,4,4,4,117418617,14,3,352628,3112105,4837822,22437,11948,1565745164,1029032,18037331,8907
15051.39,6,262144,64,88410,5825409360,123,1,603,1215123,27,21179,69,168,129566106,1208,1,68,13448,204347,4,490,603,53710,162930560,26116836,6966940,1760606143,603,1643,2,1,4,4,345,1,1753440268,1706418399,111684533,132037846,132054230,2,1,5809665224,73389,73389,4,4,4,132037846,14,3,368766,5661831,5028710,29315,13380,1753440268,1185808,21089167,8907
20062.51,6,262144,64,95367,6283732380,124,1,603,1330790,27,23162,69,168,129831558,1208,1,68,14471,240020,4,490,603,57802,164863616,32910874,15904967,1895303808,603,1643,2,1,4,4,345,1,1887526924,1840428122,181725434,142463215,142479599,2,1,6268381460,73389,73389,4,4,4,142463215,14,3,391443,8336323,5329885,33661,14403,1887526924,1297129,27581004,8907
25080.01,6,262144,64,102389,6746580692,125,1,603,1448235,27,25127,69,168,130097010,1208,1,68,15502,320988,4,490,603,61930,166813952,35854628,21801643,2031181949,603,1643,2,1,4,4,345,1,2022793228,1975617073,218823757,152984729,153001113,2,1,6731328076,73389,73389,4,4,4,152984729,14,3,404328,11036188,5492826,37864,15435,2022793228,1410371,30361887,8907
30088.52,6,262144,64,118241,7791031856,128,1,603,1709603,27,29567,69,168,130362462,1208,1,68,17830,374372,4,490,603,71238,171128896,42608419,27523760,2337463434,603,1643,2,1,4,4,345,1,2327797772,2280944259,294686956,176720766,176737150,2,1,7775713704,73389,73389,4,4,4,176720766,14,3,431882,12923613,5832938,46661,17762,2327797772,1662942,36776463,8907
35099.58,6,262144,64,141762,9340998576,132,1,603,1993039,27,36254,69,168,131158818,1208,1,68,21287,397146,4,490,603,85066,177397952,50511223,30575920,2792432435,603,1643,2,1,4,4,345,1,2780913676,2734104951,348317450,211942814,211959198,2,1,9325483816,73389,73389,4,4,4,211942814,14,3,450932,14255370,6113416,52888,21219,2780913676,1940151,44399084,8907
40109.80,6,262144,64,154342,10169966206,134,1,603,2189544,27,39792,69,168,131424270,1208,1,68,23135,483770,4,490,603,92458,197852640,56663694,36344690,3035552914,603,1643,2,1,4,4,345,1,3023003660,2976405241,461505777,230780479,230796863,2,1,10154341076,73389,73389,4,4,4,230780479,14,3,471559,16431789,6392668,59076,23067,3023003660,2130468,50273561,8907
45115.81,6,262144,64,170415,11228900826,136,1,603,2416203,27,44250,69,168,131689722,1208,1,68,25496,542291,4,490,603,101902,202224096,63787228,41588491,3346309860,603,1643,2,1,4,4,345,1,3332464652,3285931257,499508851,254852388,254868772,2,1,11213505072,73389,73389,4,4,4,254852388,14,3,496696,18340233,6688876,67838,25428,3332464652,2348365,57100578,8907
50138.32,6,262144,64,200983,13242564518,142,1,603,2755931,27,52954,69,168,132486078,1208,1,68,29984,548386,4,490,603,119862,227224928,73594986,42117348,3936493066,603,1643,2,1,4,4,345,1,3920254494,3874606697,526051372,300622685,300622685,2,1,13227398140,73389,73389,4,4,4,300622685,14,3,522369,19150247,6903286,74527,29916,3920254494,2681404,66694275,8907
55148.91,6,262144,64,212360,13992149370,144,1,603,2941250,27,56165,69,168,132751530,1208,1,68,31657,601320,4,490,603,126558,247346104,79214672,48302060,4156719512,603,1643,2,1,4,4,345,1,4139537950,4093711040,624582359,317662428,317662428,2,1,13976425936,73389,73389,4,4,4,317646044,14,3,539481,21308823,7175637,80768,31589,4139537950,2860482,72043014,8907
60175.41,6,262144,64,218525,14398567878,145,1,603,3050389,27,57902,69,168,133016982,1208,1,68,32563,696408,4,490,603,130182,249061240,81221248,53113899,4276017259,603,1643,2,1,4,4,345,1,4258289182,4212450604,649920592,326891765,326908149,2,1,14383237660,73389,73389,4,4,4,326891765,14,3,542569,23976258,7279456,84829,32495,4258289182,2965560,73946274,8907
65188.97,6,262144,64,225105,14832183826,146,1,603,3159486,27,59739,69,168,133282434,1208,1,68,33529,859816,4,490,603,134046,250881784,85640048,60087960,4403214676,603,1643,2,1,4,4,345,1,4384904734,4339252202,704306061,336751886,336768270,2,1,14817082984,73389,73389,4,4,4,336751886,14,3,554741,26837585,7440499,88693,33461,4384904734,3070793,78204148,8907
70197.86,6,262144,64,235249,15500431886,148,1,603,3318710,27,62627,69,168,133547886,1208,1,68,35019,956088,4,490,603,140010,270478000,89965377,66906396,4599354614,603,1643,2,1,4,4,345,1,4580202014,4534591018,746445225,351928171,351944555,2,1,15484839524,73389,73389,4,4,4,351928171,14,3,569800,29398604,7634049,94784,34951,4580202014,3223926,82336277,8907
