timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.53,4,262144,64,34362,2263941636,114,0,603,602810,4,5975,69,154,128250912,1208,1,68,5507,71715,4,8910,603,21934,95380496,12793849,4572642,715571219,603,634,2,1,4,4,282,1,712597516,665201744,35490486,51111037,51111037,2,1,2248885628,73389,73389,4,4,4,51111037,9,3,394532,3308014,6511452,13081,5439,712597516,589729,6282345,4510
10032.88,4,262144,64,40753,2685171280,115,0,603,707978,4,7770,69,154,128516364,1208,1,68,6447,216798,4,8910,603,25694,97156752,16111957,10096399,839348473,603,634,2,1,4,4,282,1,835805196,788380797,59031916,60668054,60684438,2,1,2669394376,73389,73389,4,4,4,60668054,9,3,419141,5943479,6705228,16825,6379,835805196,691153,9406741,4510
15061.34,4,262144,64,47518,3130911388,116,0,603,827164,4,9674,69,154,128516364,1208,1,68,7440,283933,4,8910,603,29670,99030736,19343688,15642441,970228694,603,634,2,1,4,4,282,1,966090764,918718507,105541729,70806703,70823087,2,1,3115494932,73389,73389,4,4,4,70806703,9,3,438157,8283206,6906592,20926,7373,966090764,806238,12438229,4510
20077.15,4,262144,64,57386,3781095644,117,0,603,991217,4,12419,69,154,128769750,1208,1,68,8892,360184,4,8910,603,35474,101770896,24703940,22136042,1161243197,603,634,2,1,4,4,282,1,1156276236,1108827367,174780978,85581580,85597964,2,1,3765589520,73389,73389,4,4,4,85581580,9,3,464422,10531090,7222483,26433,8824,1156276236,964784,17482796,4510
25085.01,4,262144,64,77593,5112524668,121,3,603,1244070,4,18149,69,154,129300654,1208,1,68,11860,380256,4,8910,603,47346,107170384,33307230,25402721,1551852453,603,634,2,1,4,4,282,1,1545297932,1498082144,227231132,115850071,115850071,2,1,5096682228,73389,73389,4,4,4,115833687,9,3,494403,11713447,7527471,38231,11792,1545297932,1205839,25780532,4510
30097.63,4,262144,64,89949,5926800168,123,3,603,1434372,4,21625,69,154,129566106,1208,1,68,13676,437802,4,8910,603,54610,110577488,40757994,31920582,1790890919,603,634,2,1,4,4,282,1,1783324684,1736062995,311564684,134343672,134360056,2,1,5911121568,73389,73389,4,4,4,134343672,9,3,524359,13687672,7997888,45719,13608,1783324684,1388653,32761382,4510
35109.20,4,262144,64,102965,6784594880,125,3,603,1645530,4,25289,69,154,130097010,1208,1,68,15587,495513,4,8910,603,62254,114184016,46188743,37428628,2042428176,603,634,2,1,4,4,282,1,2033803276,1986777381,354654175,153842730,153859114,2,1,6769080120,73389,73389,4,4,4,153842730,9,3,546212,15855771,8285527,52056,15519,2033803276,1593474,37906028,4510
40117.61,4,262144,64,128950,8496838660,129,3,603,1999359,4,32540,69,154,130627914,1208,1,68,19405,531327,4,8910,603,77530,138031392,56593797,41206800,2544920286,603,634,2,1,4,4,282,1,2534236172,2487324768,395147195,192769277,192769277,2,1,8481848188,73389,73389,4,4,4,192769277,9,3,596763,17120773,8765495,59826,19337,2534236172,1939533,47831085,4510
45137.24,4,262144,64,145765,9604931896,132,3,603,2220275,4,37343,69,154,131158818,1208,1,68,21874,571975,4,8910,603,87406,142544928,62263302,43809772,2869877238,603,634,2,1,4,4,282,1,2857852940,2811265791,441590049,217942788,217942788,2,1,9588496324,73389,73389,4,4,4,217920371,9,3,617063,18660281,8945931,65976,21806,2857852940,2154299,53320067,4510
50155.93,4,262144,64,155007,10213813098,134,3,603,2371183,4,39960,69,154,131424270,1208,1,68,23232,663458,4,8910,603,92838,145113632,65793443,48915316,3048652399,603,634,2,1,4,4,282,1,3035848716,2989241640,493932315,231785936,231785936,2,1,10198581184,73389,73389,4,4,4,231785936,9,3,635560,21080544,9164823,72556,23164,3035848716,2298627,56631154,4510
