timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5196.31,29,262144,64,23850,1571310876,112,1,603,3956629,25,2997,54,68,121,474499,127985460,1208,1,67,3961,1359195,3,536934,603,15736,61773936,6525665,33279704,512488601,603,1798,2,1,4,4,1166,1,510091276,462741732,54534912,35355279,35371663,2,1,1555632276,73389,73389,4,4,4,35355279,25,3,233866,27444216,2522864,14322,3894,510091276,3942307,4004875,43831
10232.95,29,262144,64,29513,1944499324,113,1,603,4046946,25,4598,54,68,121,474499,128250912,1208,1,67,4794,1460867,3,536934,603,19064,63348208,9287900,41219562,622050293,603,1798,2,1,4,4,1166,1,619143180,571844869,86997007,43841303,43857687,2,1,1929017332,73389,73389,4,4,4,43841303,25,3,244781,30702067,2656842,17481,4726,619143180,4029465,6631717,43831
15254.66,29,262144,64,34138,2249261572,114,1,603,4121866,25,5901,54,68,121,474499,128250912,1208,1,67,5475,1691969,3,536934,603,21788,64638832,11293123,48567057,711731067,603,1798,2,1,4,4,1166,1,708403212,660903236,139363436,50766973,50783357,2,1,2233746812,73389,73389,4,4,4,50766973,25,3,256867,33901472,2785470,20017,5407,708403212,4101849,8508524,43831
20288.49,29,262144,64,39865,2626709860,115,1,603,4209013,25,7477,54,68,121,474499,128250912,1208,1,67,6317,1807252,3,536934,603,25156,66237936,13326781,54932362,822604249,603,1798,2,1,4,4,1166,1,818765836,771313923,167276794,59351301,59351301,2,1,2611457244,73389,73389,4,4,4,59351301,25,3,260443,36870589,2876286,26678,6249,818765836,4182335,10451389,43831
25336.77,29,262144,64,45894,3023950020,116,1,603,4315294,25,9182,54,68,121,474499,128516364,1208,1,67,7204,1950340,3,536934,603,28704,67908272,16105395,61871461,939397201,603,1798,2,1,4,4,1166,1,935026700,887493524,231945707,68369805,68386189,2,1,3008271420,73389,73389,4,4,4,68369805,25,3,272024,39786045,3035143,38870,7136,935026700,4276424,13068344,43831
30375.10,29,262144,64,50592,3333430860,116,1,603,4382704,25,10507,54,68,121,474499,128516364,1208,1,67,7895,2105762,3,536934,603,31468,69219696,17929056,68510236,1030402789,603,1798,2,1,4,4,1166,1,1025597452,977989156,248735311,75418355,75434739,2,1,3318407620,73389,73389,4,4,4,75418355,25,3,276812,42948697,3124152,41618,7827,1025597452,4341086,14803028,43831
35430.34,29,262144,64,55542,3659692224,117,2,603,4452205,25,11915,54,68,121,474499,128769750,1208,1,67,8619,2219934,3,536934,603,34364,70595440,19856132,75057463,1125749900,603,1798,2,1,4,4,1166,1,1120493580,1073333432,268745471,82833386,82833386,2,1,3644668984,73389,73389,4,4,4,82833386,25,3,280673,46152173,3194706,44311,8551,1120493580,4407894,16659615,43831
40451.81,29,262144,64,59271,3905403228,118,2,603,4585693,25,12989,54,68,121,474499,129035202,1208,1,67,9168,2358931,3,536934,603,36564,71643248,22636211,85182950,1198185098,603,1798,2,1,4,4,1166,1,1192583180,1145150472,348636552,88409535,88425919,2,1,3890019540,73389,73389,4,4,4,88409535,25,3,290180,49315902,3314584,123047,9101,1192583180,4462646,19319911,43831
45489.45,29,262144,64,63781,4202563300,119,2,603,4657438,25,14233,54,68,121,474499,129035202,1208,1,67,9831,2470497,3,536934,603,39216,72901616,24945809,92258351,1285500884,603,1798,2,1,4,4,1166,1,1279483916,1232050824,393540320,95171365,95171365,2,1,4187540060,73389,73389,4,4,4,95171365,25,3,297969,52263156,3427155,125678,9764,1279483916,4531760,21516953,43831
50629.41,29,262144,64,68175,4492121196,119,2,603,4727957,25,15471,54,68,121,474499,129035202,1208,1,67,10475,2590263,3,536934,603,41792,74122288,26942256,98983277,1370315583,603,1798,2,1,4,4,1166,1,1363894284,1316640197,435449586,101744779,101761163,2,1,4476770276,73389,73389,4,4,4,101744779,25,3,303206,55417928,3521481,128393,10408,1363894284,4599564,23419595,43831
