timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5024.13,8,262144,64,37595,2477146784,114,0,603,706583,3,6859,69,456,128250912,1208,1,68,5983,102910,4,1659,603,23836,114905192,11432671,4730235,778231567,603,958,2,1,4,4,486,1,774987788,727505232,28518850,55958098,55958098,2,1,2462156312,73389,73389,4,4,4,55958098,12,3,377875,3869771,4160734,18247,5915,774987788,688336,7272334,6995
10045.03,8,262144,64,45748,3014381764,115,0,603,852930,3,9128,69,456,128516364,1208,1,68,7180,197524,4,1659,603,28624,117160232,16018312,10597217,935820759,603,958,2,1,4,4,486,1,931880972,884606436,65271376,68165005,68165005,2,1,2999260220,73389,73389,4,4,4,68165005,12,3,389153,6572086,4377822,23390,7112,931880972,829540,11641339,6995
15067.03,8,262144,64,52120,3434100772,117,0,603,952043,3,10956,69,456,128516364,1208,1,68,8119,262758,4,1659,603,32380,118936808,19761892,17626517,1059465006,603,958,2,1,4,4,486,1,1054957580,1007356420,137887399,77707797,77707797,2,1,3418422172,73389,73389,4,4,4,77691413,12,3,401612,9425871,4559176,27354,8051,1054957580,924689,15203083,6995
20079.81,8,262144,64,59871,3944990280,118,0,603,1077039,3,13151,69,456,129035202,1208,1,68,9256,370215,4,1659,603,36928,121088168,22392121,22562022,1209162719,603,958,2,1,4,4,486,1,1203986444,1156755675,158595294,89316688,89316688,2,1,3929934272,73389,73389,4,4,4,89316688,12,3,408039,12031736,4682222,31638,9188,1203986444,1045401,17710583,6995
25085.59,8,262144,64,74242,4891851724,120,0,603,1278388,3,17126,69,456,129300654,1208,1,68,11368,418613,4,1659,603,45380,141961152,29347317,29278237,1487141517,603,958,2,1,4,4,486,1,1480810508,1433522988,243102045,110837011,110837011,2,1,4876107588,73389,73389,4,4,4,110820627,12,3,428737,13947836,4948709,37520,11300,1480810508,1240868,24399232,6995
30119.31,8,262144,64,83662,5512651720,122,0,603,1423818,3,19861,69,456,129566106,1208,1,68,12749,526100,4,1659,603,50908,144560576,33441078,35583904,1669080132,603,958,2,1,4,4,486,1,1661952012,1614977269,295778370,124948336,124948336,2,1,5497726784,73389,73389,4,4,4,124948336,12,3,442401,16479990,5147910,47564,12682,1661952012,1376254,28295373,6995
35138.95,8,262144,64,89807,5917494056,123,0,603,1532153,3,21592,69,456,129566106,1208,1,68,13655,582051,4,1659,603,54536,163770264,37114218,42572799,1788381878,603,958,2,1,4,4,486,1,1780703244,1733321785,340069930,134147064,134147064,2,1,5902470816,73389,73389,4,4,4,134147064,12,3,447793,19185116,5286811,51267,13588,1780703244,1480886,31829848,6995
40176.86,8,262144,64,94876,6251554204,124,0,603,1619168,3,23027,69,456,129831558,1208,1,68,14399,701818,4,1659,603,57508,165167000,39117830,47656977,1886230815,603,958,2,1,4,4,486,1,1878089740,1830999541,365810888,141725935,141742319,2,1,6235941140,73389,73389,4,4,4,141725935,12,3,450526,22152433,5381784,54214,14331,1878089740,1564954,33738183,6995
45318.31,8,262144,64,99226,6538228516,124,0,603,1694538,3,24214,69,456,129831558,1208,1,68,15039,902448,4,1659,603,60068,166376280,41970707,54654665,1970522495,603,958,2,1,4,4,486,1,1961975820,1914827897,423288294,148250197,148250197,2,1,6523008668,73389,73389,4,4,4,148250197,12,3,458522,24862908,5496093,57368,14971,1961975820,1637170,36476445,6995
50333.50,8,262144,64,103600,6826475692,125,0,603,1771771,3,25453,69,456,130097010,1208,1,68,15678,1069551,4,1659,603,62628,167589784,43927584,60793924,2054816071,603,958,2,1,4,4,486,1,2045861900,1998979614,454358582,154799035,154815419,2,1,6811157540,73389,73389,4,4,4,154799035,12,3,463578,27913444,5583024,61300,15611,2045861900,1710471,38346768,6995
