timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5093.78,22,262144,64,24972,1645373172,112,1,603,508239,24,3303,68,1,127985460,1208,1,67,4129,866763,3,97778,603,16414,76472960,5974300,22297585,534434570,603,1436,2,1,4,4,12620,1,531980300,484401230,38537558,37038513,37054897,2,1,1629694572,73389,73389,4,4,4,37038513,21,3,181486,15598419,1848423,15847,4061,531980300,492392,4125787,22939
10199.74,22,262144,64,29903,1970389352,113,1,603,583975,24,4683,68,1,128250912,1208,1,67,4853,1069433,3,97778,603,19310,77844096,8615409,29206233,629780867,603,1436,2,1,4,4,12620,1,626876428,579417854,69889902,44420776,44437160,2,1,1954514144,73389,73389,4,4,4,44420776,21,3,196219,18658722,1979924,19394,4785,626876428,564581,6635923,22939
15272.80,22,262144,64,34186,2252407300,114,1,603,649027,24,5881,68,1,128250912,1208,1,67,5482,1231969,3,97778,603,21826,79034048,10383302,35057721,712620989,603,1436,2,1,4,4,12620,1,709320716,661826312,101995149,50848893,50848893,2,1,2237351292,73389,73389,4,4,4,50848893,21,3,202628,21417198,2099269,21701,5414,709320716,627326,8284309,22939
20393.03,22,262144,64,38421,2531544972,114,1,603,711370,24,7084,68,1,128250912,1208,1,67,6104,1455272,3,97778,603,24318,97160296,12913968,43457698,794537797,603,1436,2,1,4,4,12620,1,790847500,743438407,168343646,57192931,57192931,2,1,2516488964,73389,73389,4,4,4,57192931,21,3,206982,24436393,2196115,24090,6036,790847500,687280,10717358,22939
25529.21,22,262144,64,43753,2882841088,115,1,603,799420,24,8589,68,1,128516364,1208,1,67,6887,1656324,3,97778,603,27450,98642536,14970906,49804479,897651257,603,1436,2,1,4,4,12620,1,893476876,846155129,192638279,65165018,65181402,2,1,2867260792,73389,73389,4,4,4,65165018,21,3,209706,27617095,2288687,26949,6820,893476876,772471,12682465,22939
30649.69,22,262144,64,48796,3215197300,116,1,603,897702,24,10020,68,1,128516364,1208,1,67,7630,1788862,3,97778,603,30422,100055976,17042412,56815312,995500089,603,1436,2,1,4,4,12620,1,990863372,943385243,244299806,72719313,72735697,2,1,3199649772,73389,73389,4,4,4,72719313,21,3,215778,30730207,2384114,41550,7562,990863372,856152,14658422,22939
36674.82,22,262144,64,53011,3493024252,117,1,603,964990,24,11227,68,1,128769750,1208,1,67,8248,1927880,3,97778,603,32894,101229288,20197086,67085116,1076900543,603,1436,2,1,4,4,12620,1,1071865868,1024592914,305880570,79046967,79046967,2,1,3478066548,73389,73389,4,4,4,79046967,21,3,226681,34193229,2502602,44133,8180,1071865868,920857,17694645,22939
41704.10,22,262144,64,57055,3759379096,117,1,603,1056087,24,12327,68,1,128769750,1208,1,67,8842,2090804,3,97778,603,35270,102356520,21961985,73203995,1155134968,603,1436,2,1,4,4,12620,1,1149722636,1102461203,326300535,85090060,85106444,2,1,3743962640,73389,73389,4,4,4,85090060,21,3,230861,37328499,2566751,72537,8774,1149722636,983550,19395650,22939
46870.88,22,262144,64,61031,4021542944,118,1,603,1132591,24,13467,68,1,129035202,1208,1,67,9426,2322571,3,97778,603,37610,103466472,24423225,81129515,1232180493,603,1436,2,1,4,4,12620,1,1226399756,1179096301,406014477,91049074,91065458,2,1,4006159256,73389,73389,4,4,4,91049074,21,3,239622,40586954,2683314,84860,9359,1226399756,1047731,21740730,22939
51970.27,22,262144,64,65547,4318830780,119,1,603,1200500,24,14756,68,1,129035202,1208,1,67,10090,2531602,3,97778,603,40266,121656512,26944643,90041972,1319500567,603,1436,2,1,4,4,12620,1,1313300492,1266026100,453534065,97804871,97821255,2,1,4303414324,73389,73389,4,4,4,97804871,21,3,244837,44154053,2764501,87412,10022,1313300492,1113088,24181664,22939
