timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5021.26,61,262144,64,30848,2032586324,113,1,603,587979,31,4957,60,7253,128250912,1208,1,59,4983,384701,4,312178,603,19856,94713592,11443316,14027606,648035499,603,2073,2,1,4,4,811,1,645226508,597592002,46098595,45835833,45852217,2,1,2016776652,73389,73389,4,4,4,45835833,15,3,340070,8211828,4734295,18235,4925,645226508,569744,6710233,16879
10026.04,61,262144,64,43605,2873141760,115,1,603,783716,31,8525,60,7253,128516364,1208,1,59,6856,470316,4,312178,603,27344,98239864,17494790,19886496,894442881,603,2073,2,1,4,4,811,1,890593292,843353619,85337684,64952026,64952026,2,1,2857168248,73389,73389,4,4,4,64935642,15,3,377677,10399988,5092661,25061,6797,890593292,758655,12403618,16879
15031.61,61,262144,64,74280,4894342092,120,1,603,1126144,31,17192,60,7253,129300654,1208,1,59,11365,472370,4,312178,603,45380,123317008,26767160,20598669,1487701729,603,2073,2,1,4,4,811,1,1481465868,1434204662,111563584,110886163,110902547,2,1,4878991172,73389,73389,4,4,4,110886163,15,3,408640,11112903,5343429,31465,11306,1481465868,1094679,21425516,16879
20051.02,61,262144,64,87970,5796308068,123,2,603,1336887,31,21061,60,7253,129566106,1208,1,59,13375,521533,4,312178,603,53428,144035216,32311313,24973192,1752396029,603,2073,2,1,4,4,811,1,1745051660,1697918443,171599234,131392837,131392837,2,1,5780563932,73389,73389,4,4,4,131376453,15,3,433116,13192732,5645945,38446,13316,1745051660,1298441,26666721,16879
25067.49,61,262144,64,93775,6178868164,124,2,603,1439330,31,22727,60,7253,129566106,1208,1,59,14229,622738,4,312178,603,56844,145652560,35350313,30881789,1864848828,603,2073,2,1,4,4,811,1,1856987148,1809735253,212220292,140075469,140091853,2,1,6163320636,73389,73389,4,4,4,140075469,15,3,447715,15871487,5820125,41839,14170,1856987148,1397491,29531555,16879
30082.65,61,262144,64,99483,6555071268,124,2,603,1537445,31,24284,60,7253,129831558,1208,1,59,15068,692460,4,312178,603,60200,147241104,38530308,36270950,1975328340,603,2073,2,1,4,4,811,1,1966956556,1919700590,252225134,148627029,148643413,2,1,6539589276,73389,73389,4,4,4,148627029,15,3,455254,18585717,5924322,45310,15009,1966956556,1492135,32607508,16879
35099.85,61,262144,64,108056,7119831368,126,2,603,1672822,31,26734,60,7253,130097010,1208,1,59,16327,790850,4,312178,603,65236,149627408,43773879,43294478,2141076767,603,2073,2,1,4,4,811,1,2131976204,2084778066,314245517,161472912,161472912,2,1,7104808128,73389,73389,4,4,4,161472912,15,3,479567,20991032,6145276,49744,16268,2131976204,1623078,37630499,16879
40108.73,61,262144,64,123362,8128499876,129,2,603,1877215,31,31008,60,7253,130362462,1208,1,59,18575,825628,4,312178,603,74240,204982960,48847765,47383049,2436968540,603,2073,2,1,4,4,811,1,2426626060,2379662910,357755416,184397941,184397941,2,1,8113509404,73389,73389,4,4,4,184397941,15,3,497911,23100619,6362590,55782,18516,2426626060,1821433,42487849,16879
45137.63,61,262144,64,131153,8641745372,130,2,603,2004445,31,33251,60,7253,130627914,1208,1,59,19717,904207,4,312178,603,78812,224376976,53940743,55493088,2587324234,603,2073,2,1,4,4,811,1,2576310284,2529703997,461236962,196049951,196066335,2,1,8626197844,73389,73389,4,4,4,196049951,15,3,516994,25635432,6619714,71732,19658,2576310284,1932713,47324327,16879
50173.87,61,262144,64,137680,9071887912,131,2,603,2111490,31,35070,60,7253,130893366,1208,1,59,20679,1072106,4,312178,603,82660,226193232,57266782,62228531,2713994253,603,2073,2,1,4,4,811,1,2702401548,2655447947,537830214,205819960,205836344,2,1,9056078240,73389,73389,4,4,4,205819960,15,3,532646,28478123,6784908,75482,20620,2702401548,2036008,50485356,16879
55231.49,61,262144,64,143460,9452809608,132,2,603,2201060,31,36706,60,7253,131158818,1208,1,59,21527,1243290,4,312178,603,86052,227789840,59689220,68469059,2825660066,603,2073,2,1,4,4,811,1,2813550604,2766807689,567211175,214494400,214494400,2,1,9437032704,73389,73389,4,4,4,214478016,15,3,555081,31565556,6993033,78558,21468,2813550604,2122502,52699571,16879
60282.11,61,262144,64,148221,9766431282,133,2,603,2275071,31,38069,60,7253,131158818,1208,1,59,22228,1460715,4,312178,603,88856,229120912,62550112,77552388,2917976200,603,2073,2,1,4,4,811,1,2905432076,2858528106,615357294,221616678,221616678,2,1,9751133832,73389,73389,4,4,4,221616678,15,3,562214,34648350,7106220,81020,22169,2905432076,2194051,55447515,16879
65318.44,61,262144,64,152652,10058414010,133,2,603,2351516,31,39272,60,7253,131158818,1208,1,59,22879,1642196,4,312178,603,91460,230357008,64622337,83553633,3003712765,603,2073,2,1,4,4,811,1,2990759948,2943886262,647622275,228239244,228255628,2,1,10042526736,73389,73389,4,4,4,228239244,15,3,573286,37672871,7211087,88426,22820,2990759948,2263090,57415337,16879
70582.05,61,262144,64,157942,10407223066,134,2,603,2434337,31,40731,60,7253,131424270,1208,1,59,23656,1822111,4,312178,603,94572,231834896,67277381,91665225,3106154559,603,2073,2,1,4,4,811,1,3092733964,3045804900,727881947,236168212,236184596,2,1,10391401328,73389,73389,4,4,4,236168212,15,3,588687,40797937,7365721,94461,23598,3092733964,2339876,59916207,16879
75617.97,61,262144,64,164493,10838673018,135,3,603,2534753,31,42619,60,7253,131424270,1208,1,59,24618,1984261,4,312178,603,98416,233650896,71069117,101802030,3232695344,603,2073,2,1,4,4,811,1,3218694156,3171927227,806900679,245989532,245989532,2,1,10823539408,73389,73389,4,4,4,245989532,15,3,605535,44101828,7579078,97815,24559,3218694156,2436938,63494843,16879
80640.17,61,262144,64,170805,11254725318,136,3,603,2630403,31,44395,60,7253,131689722,1208,1,59,25545,2059757,4,312178,603,102124,235400400,73565255,107648845,3354756470,603,2073,2,1,4,4,811,1,3340197900,3293487158,842815431,255448245,255448245,2,1,11239722780,73389,73389,4,4,4,255448245,15,3,612504,47139939,7701044,101039,25486,3340197900,2529364,65868420,16879
85749.79,61,262144,64,175354,11554175842,137,3,603,2713659,31,45689,60,7253,131689722,1208,1,59,26210,2272935,4,312178,603,104784,236656976,74973128,112717790,3442338217,603,2073,2,1,4,4,811,1,3427360780,3381055461,852438094,262236810,262253194,2,1,11538419640,73389,73389,4,4,4,262236810,15,3,614503,50137491,7762157,103464,26152,3427360780,2610195,67215502,16879
90783.08,61,262144,64,179722,11841770966,138,4,603,2790021,31,46934,60,7253,131955174,1208,1,59,26853,2461045,4,312178,603,107356,237877968,78157957,120201365,3526429265,603,2073,2,1,4,4,811,1,3511047710,3465062552,930975217,268791681,268791681,2,1,11826113068,73389,73389,4,4,4,268775297,15,3,627918,53151330,7916158,109792,26794,3511047710,2680229,70247279,16879
96030.69,61,262144,64,184117,12131394398,139,4,603,2863012,31,48188,60,7253,132220626,1208,1,59,27498,2659122,4,312178,603,109936,239104464,79527390,126560603,3611376722,603,2073,2,1,4,4,811,1,3595589150,3549760417,955711699,275356903,275373287,2,1,12115703732,73389,73389,4,4,4,275356903,15,3,634162,56658532,8005685,112479,27439,3595589150,2750533,71526994,16879
101176.45,61,262144,64,188070,12391785466,140,4,603,2928547,31,49322,60,7253,132220626,1208,1,59,28081,2890330,4,312178,603,112268,240213712,80347279,131046723,3688165674,603,2073,2,1,4,4,811,1,3672004126,3625825491,962011874,281277116,281293500,2,1,12376193104,73389,73389,4,4,4,281277116,15,3,636317,59702156,8065814,114961,28022,3672004126,2813586,72286918,16879
106227.51,61,262144,64,193230,12731809390,141,4,603,3007882,31,50785,60,7253,132486078,1208,1,59,28836,3034597,4,312178,603,115292,241646800,83831277,141060666,3787722848,603,2073,2,1,4,4,811,1,3771094558,3725243234,1071907171,289019827,289019827,2,1,12716872388,73389,73389,4,4,4,289019827,15,3,647644,62999113,8188683,118164,28778,3771094558,2889718,75648397,16879
111439.17,61,262144,64,197759,13030214646,141,4,603,3077528,31,52019,60,7253,132486078,1208,1,59,29502,3138122,4,312178,603,117956,260395288,86596158,149332727,3875295591,603,2073,2,1,4,4,811,1,3858257438,3812473198,1262794322,295789849,295806233,2,1,13014753356,73389,73389,4,4,4,295789849,15,3,658960,66176008,8330170,120874,29443,3858257438,2956654,78272259,16879
116567.30,61,262144,64,202405,13336287614,142,4,603,3155831,31,53342,60,7253,132486078,1208,1,59,30185,3359249,4,312178,603,120688,261685848,91084517,160244686,3965245172,603,2073,2,1,4,4,811,1,3947779614,3902016972,1344475217,302748287,302764671,2,1,13320924628,73389,73389,4,4,4,302748287,15,3,672241,69364377,8489108,123508,30126,3947779614,3032323,82601927,16879
122180.50,61,262144,64,206390,13599041286,143,4,603,3225191,31,54482,60,7253,132751530,1208,1,59,30771,3638113,4,312178,603,123032,262800088,92616773,167142328,4042429175,603,2073,2,1,4,4,811,1,4024587806,3978778142,1360322819,308715493,308731877,2,1,13583481692,73389,73389,4,4,4,308715493,15,3,673642,73234613,8536113,126008,30713,4024587806,3099183,84086835,16879
127230.19,61,262144,64,210269,13854317238,144,4,603,3283572,31,55595,60,7253,132751530,1208,1,59,31340,3776153,4,312178,603,125308,263881752,94180117,172656921,4117376629,603,2073,2,1,4,4,811,1,4099167774,4053439976,1384904571,314514985,314531369,2,1,13838659340,73389,73389,4,4,4,314514985,15,3,675117,76310429,8608322,128432,31281,4099167774,3155140,85577824,16879
132830.01,61,262144,64,215293,14185428266,144,4,603,3361382,31,56964,60,7253,132751530,1208,1,59,32078,3964041,4,312178,603,128264,265284760,97057205,181550989,4214692895,603,2073,2,1,4,4,811,1,4196029982,4150210324,1454997697,322044704,322061088,2,1,14169966976,73389,73389,4,4,4,322044704,15,3,682657,80098435,8696287,131218,32020,4196029982,3230164,88367323,16879
137856.12,61,262144,64,220158,14506119070,145,4,603,3444680,31,58338,60,7253,133016982,1208,1,59,32792,4180611,4,312178,603,131120,266639128,100093145,190373562,4308719813,603,2073,2,1,4,4,811,1,4289615390,4243925274,1524649165,329345047,329345047,2,1,14491182068,73389,73389,4,4,4,329345047,15,3,693793,83402598,8821434,134115,32734,4289615390,3310565,91278621,16879
142929.16,61,262144,64,223814,14747045946,146,4,603,3510680,31,59399,60,7253,133282434,1208,1,59,33331,4411679,4,312178,603,133272,267658712,101216015,196134951,4379581662,603,2073,2,1,4,4,811,1,4360132126,4314332545,1539380477,334806508,334822892,2,1,14731486352,73389,73389,4,4,4,334806508,15,3,699820,86558947,8933906,136567,33272,4360132126,3374113,92288503,16879
149010.15,61,262144,64,228518,15056920002,147,4,603,3588048,31,60737,60,7253,133282434,1208,1,59,34021,4660836,4,312178,603,136032,268975064,104875258,206918065,4470464230,603,2073,2,1,4,4,811,1,4450571806,4404934793,1609569881,341863250,341863250,2,1,15041983000,73389,73389,4,4,4,341863250,15,3,712139,90003705,9060741,139584,33962,4450571806,3448464,95821343,16879
