timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.12,3,262144,64,39191,2582273144,114,0,603,687615,4,7284,69,300,128250912,1208,1,68,6216,53994,4,1271,603,24768,79364624,14749364,3893439,808967493,603,1046,2,1,4,4,357,1,805658636,758281648,42223165,58329460,58345844,2,1,2566496240,73389,73389,4,4,4,58329460,10,3,408647,2817018,5964320,14545,6149,805658636,673070,8786401,5273
10037.29,3,262144,64,47072,3101416880,116,0,603,828290,4,9553,69,300,128516364,1208,1,68,7376,168767,4,1271,603,29404,81552528,18728601,10181406,961556125,603,1046,2,1,4,4,357,1,957571084,910152152,76224380,70145310,70145310,2,1,3086393640,73389,73389,4,4,4,70145310,10,3,423880,5344057,6205973,25844,7308,957571084,802446,12523882,5273
15048.83,3,262144,64,53549,3528282620,117,0,603,936278,4,11374,69,300,128769750,1208,1,68,8328,247544,4,1271,603,33212,83351440,21558942,15419069,1086913373,603,1046,2,1,4,4,357,1,1082351628,1034880006,106065883,79849783,79849783,2,1,3513390452,73389,73389,4,4,4,79849783,10,3,430766,8015151,6328670,29720,8260,1082351628,906558,15233261,5273
20066.24,3,262144,64,60843,4009222176,118,0,603,1066121,4,13418,69,300,129035202,1208,1,68,9400,363527,4,1271,603,37504,85384080,24355262,20641852,1228183052,603,1046,2,1,4,4,357,1,1222991884,1175453550,146606145,90770546,90786930,2,1,3993904024,73389,73389,4,4,4,90770546,10,3,441077,10619519,6528082,34051,9333,1222991884,1032070,17831151,5273
25073.76,3,262144,64,79604,5245113920,121,0,603,1344358,4,18646,69,300,129300654,1208,1,68,12156,400108,4,1271,603,48520,90433488,32978299,25603788,1590644057,603,1046,2,1,4,4,357,1,1583964172,1536793661,195331797,118866442,118866442,2,1,5230123448,73389,73389,4,4,4,118866442,10,3,471869,12219267,6925081,43080,12088,1583964172,1301278,26058413,5273
30089.17,3,262144,64,97747,6440769868,124,0,603,1579069,4,23810,69,300,129831558,1208,1,68,14821,438973,4,1271,603,59180,95313424,40541596,29814134,1941384190,603,1046,2,1,4,4,357,1,1933271052,1886327905,253053945,146026291,146042675,2,1,6425156804,73389,73389,4,4,4,146026291,10,3,488437,14058031,7195326,48890,14753,1933271052,1530179,33352700,5273
35106.82,3,262144,64,110267,7265527820,126,0,603,1775628,4,27337,69,300,130097010,1208,1,68,16660,481700,4,1271,603,66540,98787536,47708894,36831601,2183586270,603,1046,2,1,4,4,357,1,2174443532,2127389788,357422198,164784195,164784195,2,1,7250504580,73389,73389,4,4,4,164784195,10,3,514288,16160209,7551345,55957,16592,2174443532,1719671,40163680,5273
40114.33,3,262144,64,129365,8524036100,130,0,603,2011271,4,32708,69,300,130627914,1208,1,68,19467,538248,4,1271,603,77768,103918096,55861583,41402553,2553020696,603,1046,2,1,4,4,357,1,2542362636,2495355212,445103020,193367293,193383677,2,1,8508160892,73389,73389,4,4,4,193367293,10,3,544295,17784000,7890922,64040,19399,2542362636,1947231,47977235,5273
45131.74,3,262144,64,156902,10338534722,134,2,603,2344264,4,40493,69,300,131424270,1208,1,68,23510,547695,4,1271,603,93940,111215376,64959007,42879682,3085085498,603,1046,2,1,4,4,357,1,3072286732,3025716057,476846871,234616050,234632434,2,1,10323106200,73389,73389,4,4,4,234616050,10,3,573433,19003392,8120578,72428,23442,3072286732,2271836,56845100,5273
50154.54,3,262144,64,166637,10979978558,136,2,603,2519360,4,43256,69,300,131689722,1208,1,68,24940,612046,4,1271,603,99664,130688248,69851441,48338846,3273337246,603,1046,2,1,4,4,357,1,3259719692,3213216185,522192284,249186127,249202511,2,1,10964189588,73389,73389,4,4,4,249186127,10,3,582823,21553795,8335897,78963,24873,3259719692,2440397,61522028,5273
55177.44,3,262144,64,172604,11373155486,137,2,603,2618358,4,44931,69,300,131689722,1208,1,68,25817,702234,4,1271,603,103172,132347768,72426167,54157219,3388822906,603,1046,2,1,4,4,357,1,3374669836,3328122787,551078138,258122711,258139095,2,1,11357399284,73389,73389,4,4,4,258122711,10,3,599051,24283599,8522121,82634,25749,3374669836,2535724,63911037,5273
60188.51,3,262144,64,179546,11829971178,138,2,603,2733772,4,46888,69,300,131955174,1208,1,68,26836,789558,4,1271,603,107252,151752224,75433087,59916969,3522400756,603,1046,2,1,4,4,357,1,3507639838,3461621506,579460685,268523504,268523504,2,1,11815034176,73389,73389,4,4,4,268523504,10,3,609417,26863779,8646586,90376,26768,3507639838,2643396,66794399,5273
65202.38,3,262144,64,190894,12577667552,140,2,603,2906360,4,50093,69,300,132220626,1208,1,68,28503,833698,4,1271,603,113920,154903072,82359148,69082017,3741834614,603,1046,2,1,4,4,357,1,3726136862,3680167195,704410205,285505903,285522287,2,1,12562259732,73389,73389,4,4,4,285505903,10,3,633578,29119567,8942579,96089,28435,3726136862,2810271,73424656,5273
70231.94,3,262144,64,206141,13582457370,143,2,603,3155938,4,54415,69,300,132751530,1208,1,68,30745,895440,4,1271,603,122888,159040352,90296932,76076742,4036918036,603,1046,2,1,4,4,357,1,4020000286,3973933697,778291665,308349012,308349012,2,1,13567356528,73389,73389,4,4,4,308349012,10,3,650372,31158486,9208762,104124,30677,4020000286,3051814,81098718,5273
75258.94,3,262144,64,212939,14030360166,144,2,603,3272216,4,56322,69,300,132751530,1208,1,68,31741,975906,4,1271,603,126872,160918880,92850466,81487691,4168061979,603,1046,2,1,4,4,357,1,4150547998,4104868329,809264679,318520429,318536813,2,1,14014898876,73389,73389,4,4,4,318520429,10,3,655633,33904442,9330653,110573,31673,4150547998,3161643,83530059,5273
80291.31,3,262144,64,218437,14392800710,145,2,603,3382229,4,57878,69,300,133016982,1208,1,68,32549,1130099,4,1271,603,130108,162445600,96548916,88866152,4274599449,603,1046,2,1,4,4,357,1,4256585246,4210762689,856458924,326760693,326777077,2,1,14377470492,73389,73389,4,4,4,326760693,10,3,675127,36807407,9492790,128828,32482,4256585246,3253401,87065803,5273
85327.69,3,262144,64,223565,14730727482,146,2,603,3472352,4,59330,69,300,133282434,1208,1,68,33303,1358042,4,1271,603,133120,163871008,98376096,94259001,4373757706,603,1046,2,1,4,4,357,1,4355282462,4309592024,875195527,334446060,334446060,2,1,14715626640,73389,73389,4,4,4,334446060,10,3,679382,39703347,9563194,131884,33235,4355282462,3340468,88822090,5273
90405.94,3,262144,64,227732,15005143254,147,2,603,3544244,4,60474,69,300,133282434,1208,1,68,33914,1489622,4,1271,603,135568,165031264,100020609,100068991,4454369454,603,1046,2,1,4,4,357,1,4435498526,4389791839,890036625,340677569,340693953,2,1,14989813036,73389,73389,4,4,4,340677569,10,3,684895,42495980,9683788,134440,33847,4435498526,3409804,90346290,5273
