timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5027.06,13,262144,64,35169,2317094640,114,2,603,690777,10,6197,68,3178,128250912,1208,1,67,5625,562491,3,8613,603,22406,113142208,12309068,18041655,731245991,603,1449,2,1,4,4,826,1,728064012,680680088,50354744,52313102,52329486,2,1,2301776488,73389,73389,4,4,4,52313102,20,3,324071,11393217,4347557,22308,5557,728064012,668469,7963018,27468
10051.53,13,262144,64,41711,2748485672,115,2,603,794440,10,8033,68,3178,128516364,1208,1,67,6588,699863,3,8613,603,26258,114960448,14311364,23070672,858041706,603,1449,2,1,4,4,826,1,854286348,806911046,67968868,62105528,62121912,2,1,2732643232,73389,73389,4,4,4,62105528,20,3,333132,14098400,4456011,25832,6520,854286348,768608,9857842,27468
15129.94,13,262144,64,48054,3166304136,116,3,603,923225,10,9819,68,3178,128516364,1208,1,67,7520,856297,3,8613,603,29986,116724288,16267084,28085844,980765981,603,1449,2,1,4,4,826,1,976445452,929066167,106352394,71615552,71631936,2,1,3151084288,73389,73389,4,4,4,71615552,20,3,338452,16922075,4554517,52400,7452,976445452,870825,11714483,27468
20187.85,13,262144,64,53235,3507704316,117,3,603,1002631,10,11286,68,3178,128769750,1208,1,67,8281,1005133,3,8613,603,33030,118166144,20668643,37109548,1080984604,603,1449,2,1,4,4,826,1,1076191244,1028813681,160626673,79374647,79391031,2,1,3492484468,73389,73389,4,4,4,79374647,20,3,355136,19823431,4716953,55085,8213,1076191244,947546,15953592,27468
25271.52,13,262144,64,58326,3843206256,118,3,603,1086749,10,12723,68,3178,129035202,1208,1,67,9031,1225250,3,8613,603,36034,119592192,23543128,45061319,1179879988,603,1449,2,1,4,4,826,1,1174626316,1126978776,215922051,86994478,87010862,2,1,3827757032,73389,73389,4,4,4,86994478,20,3,360966,23037214,4825991,57949,8964,1174626316,1028800,18718790,27468
30297.13,13,262144,64,63064,4155573988,118,3,603,1171208,10,14022,68,3178,129035202,1208,1,67,9727,1485978,3,8613,603,38814,120906944,25828604,52195485,1271410722,603,1449,2,1,4,4,826,1,1265721356,1218226017,248176349,94098213,94114597,2,1,4140321372,73389,73389,4,4,4,94098213,20,3,365874,26053158,4908637,63579,9660,1265721356,1107629,20921376,27468
35339.00,13,262144,64,68523,4514927724,119,3,603,1259852,10,15564,68,3178,129035202,1208,1,67,10527,1721216,3,8613,603,42014,122422144,27988457,58726654,1376757797,603,1449,2,1,4,4,826,1,1370578956,1323389396,307409600,102269067,102269067,2,1,4499118052,73389,73389,4,4,4,102252683,20,3,370274,29452951,4989268,66345,10459,1370578956,1193507,23000758,27468
40423.71,13,262144,64,74439,4905027768,120,3,603,1347193,10,17188,68,3178,129300654,1208,1,67,11398,1765850,3,8613,603,45502,124079424,31131361,66599574,1491588329,603,1449,2,1,4,4,826,1,1484873740,1437357483,376493157,111137956,111137956,2,1,4890070064,73389,73389,4,4,4,111137956,20,3,380349,32228816,5106160,69664,11331,1484873740,1277529,26027195,27468
45461.19,13,262144,64,79854,5261497920,121,3,603,1432468,10,18767,68,3178,129300654,1208,1,67,12191,1929839,3,8613,603,48674,125583232,34641031,75204895,1596015269,603,1449,2,1,4,4,826,1,1588813836,1541615187,501058243,119226890,119243274,2,1,5245983160,73389,73389,4,4,4,119226890,20,3,394166,35041340,5314235,72463,12124,1588813836,1360005,29329134,27468
50605.90,13,262144,64,84389,5560561844,122,3,603,1536184,10,20059,68,3178,129566106,1208,1,67,12860,2055741,3,8613,603,51354,143820176,37471923,83606003,1684119258,603,1449,2,1,4,4,826,1,1676501004,1628992665,546654319,126035713,126035713,2,1,5545571372,73389,73389,4,4,4,126035713,20,3,403749,38125474,5443730,101463,12793,1676501004,1434721,32030792,27468
