timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5014.65,8192,2,35075,2310885992,53,27,350690,3,9457,5,7455504,56,1,4,5175,28292,2,563,27,6598132,1569589,680195999,27,67,2,1,2,2,519,1,677552540,675680127,9556525,52509710,52509710,2,1,2309706344,73389,73389,2,2,2,52493326,10,3,19246,1580215,227498,13972,5171,677552540,336718,6370378,412
10018.76,8192,2,78646,5182016716,53,27,706695,3,21340,5,7455504,56,1,4,11578,28383,2,563,27,11016998,1569673,1522618059,27,67,2,1,2,2,519,1,1516806556,1514980229,14984513,117762681,117762681,2,1,5180837068,73389,73389,2,2,2,117746297,10,3,19246,2210490,300988,20567,11574,1516806556,686128,10715173,412
15023.58,8192,2,122283,8057207364,53,27,1054212,3,33241,5,7455504,56,1,4,17989,28473,2,563,27,15449011,1569787,2366092511,27,67,2,1,2,2,519,1,2357109148,2355461613,20410651,183107923,183107923,2,1,8056027716,73389,73389,2,2,2,183091539,10,3,19920,2831148,371000,27262,17985,2357109148,1026950,15077416,412
20027.95,8192,2,167327,11025403520,53,27,1412509,3,45526,5,7455504,56,1,4,24609,28668,2,563,27,19869417,1570046,3237057404,27,67,2,1,2,2,519,1,3224805788,3223114899,25844790,250552032,250568416,2,1,11024289408,73389,73389,2,2,2,250552032,10,3,20423,3468240,442230,34119,24605,3224805788,1378390,19426674,412
25031.78,8192,2,212017,13970399932,54,27,1750555,3,57769,5,7720956,56,1,4,31175,28741,2,563,27,40646915,1570347,4100923704,27,67,2,1,2,2,519,1,4085424540,4084017432,50984352,317496429,317496429,2,1,13969842876,73389,73389,2,2,2,317496429,10,3,28672,4068475,570823,40941,31171,4085424540,1709614,40075849,412
30049.44,8192,2,228678,15068135172,54,27,2044581,3,62312,5,7720956,56,1,4,33624,115120,2,563,27,42758673,4094346,4423216924,27,67,2,1,2,2,519,1,4406419868,4404903864,56334572,342434531,342450915,2,1,15067119364,73389,73389,2,2,2,342434531,10,3,28940,6695602,660588,49435,33620,4406419868,1995146,42097091,412
35063.41,8192,2,235541,15520297808,54,27,2155334,3,64186,5,7720956,56,1,4,34633,329720,2,563,27,48781821,9298383,4556067022,27,67,2,1,2,2,519,1,4538671516,4537069090,72460270,352712444,352728828,2,1,15519347536,73389,73389,2,2,2,352712444,10,3,33515,9749397,762549,61964,34629,4538671516,2093370,48018974,412
40091.00,8192,2,242894,16004838536,54,27,2264814,3,66192,5,7720956,56,1,4,35714,426752,2,563,27,51385042,14133461,4698392040,27,67,2,1,2,2,519,1,4680360348,4678730019,82733697,363733670,363733670,2,1,16004281480,73389,73389,2,2,2,363733670,10,3,37166,12676268,849551,66963,35710,4680360348,2197851,50535008,412
45094.33,8192,2,267172,17604681460,54,27,2513347,3,72812,5,7720956,56,1,4,39281,466671,2,563,27,55562125,16428952,5167760154,27,67,2,1,2,2,519,1,5147894172,5146407343,90885845,400092247,400108631,2,1,17604058868,73389,73389,2,2,2,400092247,10,3,39347,14458489,980135,76267,39277,5147894172,2437080,54582305,412
50098.35,8192,2,311822,20546790980,54,27,2858815,3,84991,5,7720956,56,1,4,45844,466742,2,563,27,59995106,16429089,6031227717,27,67,2,1,2,2,519,1,6008119708,6006450107,96299072,466956883,466973267,2,1,20546102852,73389,73389,2,2,2,466956883,10,3,39724,15076684,1046300,83153,45840,6008119708,2775662,58949313,412
55110.26,8192,2,334205,22021646828,54,27,3134516,3,91083,5,7720956,56,1,4,49133,506231,2,563,27,62876626,18217236,6464033588,27,67,2,1,2,2,519,1,6439215516,6437594097,101665378,500479313,500479313,2,1,22021089772,73389,73389,2,2,2,500479313,10,3,41260,17081728,1208686,93802,49129,6439215516,3040714,61667561,412
60117.71,8192,2,347595,22903952004,54,27,3318942,3,94746,5,7720956,56,1,4,51100,641334,2,563,27,77262242,22028298,6722923344,27,67,2,1,2,2,519,1,6697034140,6695517666,124017161,520527235,520543619,2,1,22903198340,73389,73389,2,2,2,520527235,10,3,45323,19594195,1384730,107683,51096,6697034140,3211259,75877290,412
65120.80,8192,2,381004,25105389568,54,27,3626521,3,103858,5,7720956,56,1,4,56008,662767,2,563,27,81847240,23032259,7368695251,27,67,2,1,2,2,519,1,7340335516,7338959970,130588593,570556928,570573312,2,1,25104504832,73389,73389,2,2,2,570556928,10,3,49801,20875816,1528341,116894,56004,7340335516,3509627,80319187,412
