timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.41,8192,2,50113,3301725400,53,27,405154,2,13558,5,7455504,56,1,4,7384,223,2,15,27,5552738,118,970726351,27,4,2,1,2,2,380,1,967090588,965355384,6776827,75027298,75027298,2,1,3300480216,73389,73389,2,2,2,75010914,5,3,16235,723473,118040,7839,7380,967090588,397315,5433642,64
10011.60,8192,2,96979,6389859052,53,27,786193,2,26341,5,7455504,56,1,4,14272,361,2,15,27,9919976,404,1876936120,27,4,2,1,2,2,380,1,1869914524,1868054707,12230156,145203217,145219601,2,1,6388941548,73389,73389,2,2,2,145203217,5,3,16971,1414021,192276,15237,14268,1869914524,770956,9726619,64
15015.54,8192,2,144475,9519545836,53,27,1171289,2,39295,5,7455504,56,1,4,21251,534,2,15,27,14278757,607,2795114439,27,4,2,1,2,2,380,1,2784666012,2782864779,17700779,216335441,216351825,2,1,9518759404,73389,73389,2,2,2,216335441,5,3,17077,2123725,272516,22731,21247,2784666012,1148558,14004879,64
20024.63,8192,2,168403,11096306368,53,27,1406032,2,45820,5,7455504,56,1,4,24766,123704,2,15,27,16839621,2099120,3257627418,27,4,2,1,2,2,380,1,3245384092,3243738209,22998448,252163697,252186114,2,1,11095202668,73389,73389,2,2,2,252163697,5,3,17640,4256963,373091,32725,24763,3245384092,1373307,16464587,64
25039.28,8192,2,175319,11552087204,53,27,1504695,2,47707,5,7455504,56,1,4,25785,342279,2,15,27,17841199,5972581,3391919107,27,4,2,1,2,2,380,1,3379077532,3376993737,28120072,262529563,262545947,2,1,11551300772,73389,73389,2,2,2,262529563,5,3,21105,7777677,464415,43367,25782,3379077532,1461328,17374845,64
30055.40,8192,2,181845,11982164208,53,27,1597204,2,49486,5,7455504,56,1,4,26743,588092,2,15,27,36322511,13068596,3517921310,27,4,2,1,2,2,380,1,3504513436,3502782765,60877851,272299572,272315956,2,1,11981181168,73389,73389,2,2,2,272299572,5,3,25947,10954083,659697,47770,26739,3504513436,1549434,35660582,64
35072.86,8192,2,188260,12404701264,53,27,1687440,2,51235,5,7455504,56,1,4,27686,802273,2,15,27,38498088,18912128,3642087635,27,4,2,1,2,2,380,1,3628114332,3626270887,71214450,281916092,281916092,2,1,12404308048,73389,73389,2,2,2,281916092,5,3,31166,14130075,756349,52202,27682,3628114332,1635238,37739924,64
40083.29,8192,2,197103,12987421536,53,27,1813736,2,53643,5,7455504,56,1,4,28986,925910,2,15,27,40899681,23485667,3813223242,27,4,2,1,2,2,380,1,3798507932,3796619379,80193519,295144840,295161224,2,1,12986372960,73389,73389,2,2,2,295144840,5,3,32522,16919288,852922,63931,28982,3798507932,1749805,40045098,64
45087.75,8192,2,259216,17080357072,54,27,2293662,2,70588,5,7720956,56,1,4,38111,931076,2,15,27,50424316,24031671,5013845613,27,4,2,1,2,2,380,1,4994539932,4993120811,92942025,388163868,388180252,2,1,17079210192,73389,73389,2,2,2,388163868,5,3,35823,17982030,977046,74530,38108,4994539932,2219132,49445817,64
50092.54,8192,2,309764,20411121536,54,27,2676616,2,84427,5,7720956,56,1,4,45542,931335,2,15,27,56605489,24031863,5991542981,27,4,2,1,2,2,380,1,5968535964,5966823515,100322275,463874976,463874976,2,1,20409778048,73389,73389,2,2,2,463858592,5,3,36837,18694684,1044983,82419,45538,5968535964,2594197,55558563,64
55097.53,8192,2,361736,23835740168,54,27,3085567,2,98602,5,7720956,56,1,4,53178,931465,2,15,27,67648598,24032295,6996246279,27,4,2,1,2,2,380,1,6969401756,6967874520,113174356,541695302,541711686,2,1,23834593288,73389,73389,2,2,2,541695302,5,3,44579,19460068,1146669,90830,53174,6969401756,2994737,66499213,64
