timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.49,8192,2,46762,3081052456,53,27,443219,11,12592,5,7455504,56,1,4,6893,33203,2,7146,27,7880650,951380,906219983,27,52,2,1,2,2,907,1,902734236,900794114,10509006,70006046,70022430,2,1,3080266024,73389,73389,2,2,2,70006046,17,3,19602,1414745,216025,10275,6889,902734236,432944,7664574,275
10015.86,8192,2,102523,6755314252,53,27,909955,11,27851,5,7455504,56,1,4,15087,33431,2,7146,27,15504379,951583,1984336532,27,52,2,1,2,2,907,1,1976738204,1974885768,19590791,153509017,153525401,2,1,6754396748,73389,73389,2,2,2,153509017,17,3,21063,2255940,300998,19269,15083,1976738204,890686,15203690,275
15029.62,8192,2,150493,9916065100,53,27,1318936,11,40936,5,7455504,56,1,4,22135,38489,2,7146,27,23940594,1117504,2911790921,27,52,2,1,2,2,907,1,2900664732,2898801954,29525317,225345753,225362137,2,1,9915213132,73389,73389,2,2,2,225345753,17,3,24136,3160759,402188,27455,22132,2900664732,1291481,23538823,275
20037.86,8192,2,167721,11051490156,53,27,1541060,11,45634,5,7455504,56,1,4,24666,110342,2,7146,27,30661294,4218352,3244753908,27,52,2,1,2,2,907,1,3232276892,3230727468,41062326,251147889,251164273,2,1,11050507116,73389,73389,2,2,2,251147889,17,3,24773,5590781,585266,45495,24662,3232276892,1495565,30076552,275
25051.16,8192,2,176490,11629095312,53,27,1654292,11,48025,5,7455504,56,1,4,25956,269379,2,7146,27,33893694,8807387,3414709220,27,52,2,1,2,2,907,1,3401490844,3399552811,51030984,264272300,264288684,2,1,11627981200,73389,73389,2,2,2,264272300,17,3,28368,8520358,690272,51194,25953,3401490844,1603098,33202990,275
30070.66,8192,2,183894,12116978376,53,27,1757344,11,50046,5,7455504,56,1,4,27044,480284,2,7146,27,36472585,14330120,3557823933,27,52,2,1,2,2,907,1,3543966108,3542196906,61614701,275375446,275375446,2,1,12116519624,73389,73389,2,2,2,275375446,17,3,33686,11777873,779907,56479,27040,3543966108,1700865,35692160,275
35092.78,8192,2,190907,12579236864,53,27,1851257,11,51928,5,7455504,56,1,4,28075,668373,2,7146,27,39004209,20002330,3693568198,27,52,2,1,2,2,907,1,3679101340,3677281298,72267063,285872384,285888768,2,1,12578384896,73389,73389,2,2,2,285872384,17,3,38134,14809941,877819,61128,28071,3679101340,1790129,38124745,275
40110.52,8192,2,197723,13028319308,53,27,1941990,11,53816,5,7455504,56,1,4,29076,800224,2,7146,27,41280936,25295032,3825495704,27,52,2,1,2,2,907,1,3810435484,3808585035,82331206,296084761,296101145,2,1,13027729484,73389,73389,2,2,2,296084761,17,3,39949,17736147,936141,66016,29073,3810435484,1875974,40343014,275
45134.04,8192,2,205939,13569683056,54,27,2046407,11,56113,5,7720956,56,1,4,30282,902364,2,7146,27,43519528,29824085,3984265633,27,52,2,1,2,2,907,1,3968508316,3966833330,90961496,308381780,308398164,2,1,13568798320,73389,73389,2,2,2,308381780,17,3,41726,20587715,1029791,71019,30279,3968508316,1975388,42488226,275
50151.03,8192,2,214662,14144539008,54,27,2161228,11,58490,5,7720956,56,1,4,31563,1042213,2,7146,27,46747942,34811525,4152902392,27,52,2,1,2,2,907,1,4136411548,4134871702,102090235,321446688,321463072,2,1,14143654272,73389,73389,2,2,2,321446688,17,3,50030,23221571,1162302,76775,31560,4136411548,2084453,45584683,275
